All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PRE_DIST_STOPWORD,POST_DIST_STOPWORD,PrecedingTitle,Apostrophe,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,POST_IS_PREPOSITION
Guantanamo,16,./markedupfiles/065.txt,1,16,False,100,100,1,2,False,False,False,100,False,False,True,False
Bay,17,./markedupfiles/065.txt,1,17,False,100,3,2,1,False,False,False,100,False,False,True,False
Martin,30,./markedupfiles/065.txt,1,30,False,1,1,1,2,False,False,False,100,False,False,True,False
Mubanga,31,./markedupfiles/065.txt,1,31,False,2,0,2,1,False,False,False,100,False,False,False,False
British,34,./markedupfiles/065.txt,1,34,False,2,1,1,2,False,False,False,100,False,False,False,False
Britain,69,./markedupfiles/065.txt,1,69,False,1,100,2,0,False,False,False,100,False,False,False,False
Feroz,79,./markedupfiles/065.txt,1,79,False,1,100,1,1,False,False,False,100,False,False,True,False
Abbasi,80,./markedupfiles/065.txt,1,80,False,2,100,2,0,False,False,False,100,False,False,False,False
Cuba,97,./markedupfiles/065.txt,1,97,False,100,1,1,2,False,False,False,100,False,False,False,False
January,101,./markedupfiles/065.txt,1,101,False,2,100,1,3,False,False,False,100,True,False,False,False
Richard,103,./markedupfiles/065.txt,1,103,False,4,100,3,1,False,False,False,100,True,False,True,False
Belmar,104,./markedupfiles/065.txt,1,104,False,5,100,4,0,False,False,False,100,True,False,False,False
Moazzam,106,./markedupfiles/065.txt,1,106,False,100,2,1,2,False,False,False,100,False,False,True,False
Begg,107,./markedupfiles/065.txt,1,107,False,100,1,2,1,False,False,False,100,False,False,False,False
Royal,120,./markedupfiles/065.txt,1,120,False,5,3,3,1,False,False,False,100,False,False,True,False
Prerogative,121,./markedupfiles/065.txt,1,121,False,100,2,4,0,False,False,False,100,False,False,True,False
Home,153,./markedupfiles/065.txt,1,153,False,100,100,1,3,False,False,False,100,False,False,True,False
Office,154,./markedupfiles/065.txt,1,154,False,100,100,2,2,False,False,False,100,False,False,True,False
United,179,./markedupfiles/065.txt,1,179,False,100,100,1,1,False,False,False,100,False,False,True,False
States,180,./markedupfiles/065.txt,1,180,False,100,100,2,0,False,False,False,100,False,False,True,False
United,196,./markedupfiles/065.txt,1,196,False,100,2,1,1,False,False,False,100,True,False,True,False
Kingdom,197,./markedupfiles/065.txt,1,197,False,100,1,2,0,False,False,False,100,True,False,True,False
United,206,./markedupfiles/065.txt,1,206,False,5,100,1,1,False,False,False,100,True,False,True,False
Kingdom,207,./markedupfiles/065.txt,1,207,False,100,100,2,0,False,False,False,100,True,False,True,False
Home,212,./markedupfiles/065.txt,1,212,False,100,1,1,2,False,False,False,100,False,False,True,False
Office,213,./markedupfiles/065.txt,1,213,False,100,0,2,1,False,False,False,100,False,False,True,False
Liberal,223,./markedupfiles/065.txt,1,223,False,100,1,1,2,False,False,False,100,True,False,True,False
Democrats,224,./markedupfiles/065.txt,1,224,False,100,0,2,1,False,False,False,100,True,False,True,False
Guantanamo,252,./markedupfiles/065.txt,1,252,False,3,100,1,100,False,False,False,100,False,False,True,False
Bay,253,./markedupfiles/065.txt,1,253,False,4,100,2,100,False,False,False,100,False,False,True,False
Home,254,./markedupfiles/065.txt,1,254,False,5,100,3,100,False,False,False,100,False,False,True,False
Affairs,255,./markedupfiles/065.txt,1,255,False,100,100,4,100,False,False,False,100,False,False,True,False
Mark,257,./markedupfiles/065.txt,1,257,False,100,100,100,100,False,False,False,100,False,False,True,False
Oaten,258,./markedupfiles/065.txt,1,258,False,100,100,100,3,False,False,False,100,False,False,False,False
Royal,313,./markedupfiles/065.txt,1,313,False,100,100,4,1,False,False,False,100,False,False,True,False
Prerogative,314,./markedupfiles/065.txt,1,314,False,100,3,5,0,False,False,False,100,False,False,True,False
Liberal,316,./markedupfiles/065.txt,1,316,False,100,1,1,1,False,False,False,100,False,False,True,False
Democrats,317,./markedupfiles/065.txt,1,317,False,100,0,2,0,False,False,False,100,False,False,True,False
Parliament,325,./markedupfiles/065.txt,1,325,False,4,100,1,100,False,False,False,100,True,False,True,False
Amnesty,326,./markedupfiles/065.txt,1,326,False,5,100,2,100,False,False,False,100,True,False,True,False
International,327,./markedupfiles/065.txt,1,327,False,100,100,3,100,False,False,False,100,True,False,True,False
Guantanamo,342,./markedupfiles/065.txt,1,342,False,100,100,1,2,False,False,False,100,True,False,True,False
Bay,343,./markedupfiles/065.txt,1,343,False,100,100,2,1,False,False,False,100,True,False,True,False
Furthermore,344,./markedupfiles/065.txt,1,344,False,100,3,3,0,False,False,False,100,True,False,True,False
Guantanamo,372,./markedupfiles/065.txt,1,372,False,100,1,1,100,False,False,False,100,True,False,True,False
Kate,376,./markedupfiles/065.txt,1,376,False,2,100,5,1,False,False,False,100,True,False,True,False
Allen,377,./markedupfiles/065.txt,1,377,False,3,100,100,0,False,False,False,100,False,False,True,False
Louise,381,./markedupfiles/065.txt,1,381,False,100,1,3,1,False,False,False,100,False,False,True,False
Christian,382,./markedupfiles/065.txt,1,382,False,100,0,4,0,False,False,False,100,False,False,False,False
Pentagon,396,./markedupfiles/065.txt,1,396,False,100,0,1,100,False,False,False,100,False,False,False,False
BBC,398,./markedupfiles/065.txt,1,398,False,1,100,3,100,False,False,False,100,False,False,True,False
News,399,./markedupfiles/065.txt,1,399,False,2,100,4,3,False,False,False,100,False,False,True,False
British,414,./markedupfiles/065.txt,1,414,False,5,1,1,1,False,False,False,100,False,False,False,False
Abbasi,421,./markedupfiles/065.txt,1,421,False,5,100,3,1,False,False,False,100,False,False,False,False
Croydon,424,./markedupfiles/065.txt,1,424,False,100,2,1,2,False,False,False,100,False,False,False,False
London,426,./markedupfiles/065.txt,1,426,False,100,0,3,0,False,False,False,100,False,False,False,False
Guantanamo,430,./markedupfiles/065.txt,1,430,False,1,100,1,1,False,False,False,100,False,False,True,False
Bay,431,./markedupfiles/065.txt,1,431,False,2,100,2,0,False,False,False,100,False,False,True,False
Afghanistan,436,./markedupfiles/065.txt,1,436,False,100,100,1,0,False,False,False,100,True,False,False,False
Mubanga,440,./markedupfiles/065.txt,1,440,False,100,100,5,1,False,False,False,100,True,False,False,False
London,444,./markedupfiles/065.txt,1,444,False,100,0,2,0,False,False,False,100,False,False,False,False
Zambia,449,./markedupfiles/065.txt,1,449,False,4,100,1,100,False,False,False,100,True,False,False,False
Visa,0,./markedupfiles/071.txt,1,0,False,100,100,100,100,False,False,False,100,False,False,False,False
Visa,5,./markedupfiles/071.txt,1,5,False,100,100,100,2,False,False,False,100,False,False,False,False
MPs,19,./markedupfiles/071.txt,1,19,False,100,0,5,0,False,False,False,100,False,False,False,False
Pressure,22,./markedupfiles/071.txt,1,22,False,2,0,2,0,False,False,False,100,False,False,False,False
Public,41,./markedupfiles/071.txt,1,41,False,100,100,1,100,False,False,False,100,False,False,True,False
Accounts,42,./markedupfiles/071.txt,1,42,False,100,100,2,100,False,False,False,100,False,False,True,False
Committee,43,./markedupfiles/071.txt,1,43,False,100,3,3,3,False,False,False,100,False,False,True,False
Every,45,./markedupfiles/071.txt,1,45,False,100,1,5,1,False,False,False,100,False,False,False,False
MPs,65,./markedupfiles/071.txt,1,65,False,100,1,5,2,False,False,False,100,False,False,False,False
Committee,86,./markedupfiles/071.txt,1,86,False,5,100,3,100,False,False,False,100,False,False,False,False
Edward,88,./markedupfiles/071.txt,1,88,False,100,3,5,3,False,False,False,100,False,False,True,False
Leigh,89,./markedupfiles/071.txt,1,89,False,100,2,100,2,False,False,False,100,False,False,False,False
Entry,106,./markedupfiles/071.txt,1,106,False,5,100,3,2,False,False,False,100,False,False,False,False
Romanian,140,./markedupfiles/071.txt,1,140,False,3,100,5,1,False,False,False,100,False,False,True,False
Bulgarian,142,./markedupfiles/071.txt,1,142,False,5,100,2,3,False,False,False,100,False,False,True,False
Beverley,153,./markedupfiles/071.txt,1,153,False,5,100,2,100,False,False,False,100,False,False,False,False
Hughes,154,./markedupfiles/071.txt,1,154,False,100,100,3,100,False,False,False,100,False,False,True,False
Committee,157,./markedupfiles/071.txt,1,157,False,100,2,100,3,False,False,False,100,False,False,True,False
Home,161,./markedupfiles/071.txt,1,161,False,1,2,100,2,False,False,False,100,False,False,True,False
Office,162,./markedupfiles/071.txt,1,162,False,2,1,1,1,False,False,False,100,False,False,True,False
Investigations,180,./markedupfiles/071.txt,1,180,False,2,100,1,2,False,False,False,100,False,False,True,False
Hughes,188,./markedupfiles/071.txt,1,188,False,2,2,1,3,False,False,False,100,True,False,True,False
Romanian,205,./markedupfiles/071.txt,1,205,False,100,100,4,1,False,False,False,100,False,False,True,False
Bulgarian,207,./markedupfiles/071.txt,1,207,False,100,100,2,100,False,False,False,100,False,False,True,False
Leigh,210,./markedupfiles/071.txt,1,210,False,100,1,3,2,False,False,False,100,False,False,True,False
Home,213,./markedupfiles/071.txt,1,213,False,1,2,100,2,False,False,False,100,False,False,True,False
Office,214,./markedupfiles/071.txt,1,214,False,2,1,1,1,False,False,False,100,False,False,True,False
Home,229,./markedupfiles/071.txt,1,229,False,5,3,3,100,False,False,False,100,True,False,True,False
Office,230,./markedupfiles/071.txt,1,230,False,100,2,4,3,False,False,False,100,True,False,True,False
Opposition,0,./markedupfiles/070.txt,1,0,False,100,0,100,1,False,False,False,100,False,False,False,False
Conservatives,6,./markedupfiles/070.txt,1,6,False,4,0,1,0,False,False,False,100,False,False,True,False
Michael,24,./markedupfiles/070.txt,1,24,False,100,1,3,2,False,False,False,100,False,False,True,False
Howard,25,./markedupfiles/070.txt,1,25,False,100,0,4,1,False,False,False,100,False,False,False,False
Home,32,./markedupfiles/070.txt,1,32,False,2,100,1,2,False,False,False,100,False,False,True,False
Secretarys,33,./markedupfiles/070.txt,1,33,False,3,100,2,1,False,False,False,100,False,False,True,False
Lib,64,./markedupfiles/070.txt,1,64,False,100,100,1,3,False,False,False,100,True,False,True,False
Dems,65,./markedupfiles/070.txt,1,65,False,100,100,2,2,False,False,False,100,False,False,True,False
New,105,./markedupfiles/070.txt,1,105,False,4,100,100,100,False,False,False,100,False,False,True,False
Metropolitan,106,./markedupfiles/070.txt,1,106,False,5,100,100,100,False,False,False,100,False,False,True,False
Police,107,./markedupfiles/070.txt,1,107,False,100,100,100,100,False,False,False,100,False,False,True,False
Commissioner,108,./markedupfiles/070.txt,1,108,False,100,3,100,3,False,False,False,100,False,False,True,False
Sir,109,./markedupfiles/070.txt,1,109,False,100,2,100,2,True,False,False,100,False,False,True,False
Ian,110,./markedupfiles/070.txt,1,110,False,100,1,100,1,False,False,False,100,False,False,True,False
Blair,111,./markedupfiles/070.txt,1,111,False,100,0,100,0,False,False,False,100,False,False,True,False
Howard,132,./markedupfiles/070.txt,1,132,False,100,2,5,2,False,False,False,100,False,False,False,False
British,150,./markedupfiles/070.txt,1,150,False,100,100,1,1,False,False,False,100,False,False,False,False
Howard,182,./markedupfiles/070.txt,1,182,False,100,0,4,1,False,False,False,100,False,False,False,False
Serious,210,./markedupfiles/070.txt,1,210,False,2,100,1,2,False,False,False,100,False,False,True,False
Organised,211,./markedupfiles/070.txt,1,211,False,3,100,2,1,False,False,False,100,False,False,True,False
Crime,212,./markedupfiles/070.txt,1,212,False,4,100,3,0,False,False,False,100,False,False,True,False
Police,214,./markedupfiles/070.txt,1,214,False,100,100,1,3,False,False,False,100,False,False,True,False
Bill,215,./markedupfiles/070.txt,1,215,False,100,3,2,2,False,False,False,100,False,False,True,False
Controversy,257,./markedupfiles/070.txt,1,257,False,5,100,4,0,False,False,False,100,True,False,False,False
December,276,./markedupfiles/070.txt,1,276,False,2,1,3,1,False,False,False,100,False,False,False,False
Home,282,./markedupfiles/070.txt,1,282,False,4,3,2,100,False,False,False,100,False,False,True,False
Secretary,283,./markedupfiles/070.txt,1,283,False,5,2,3,3,False,False,False,100,False,False,True,False
Charles,284,./markedupfiles/070.txt,1,284,False,100,1,4,2,False,False,False,1,False,False,True,False
Clarke,285,./markedupfiles/070.txt,1,285,False,100,0,5,1,False,False,False,2,False,False,False,False
Egyptian,295,./markedupfiles/070.txt,1,295,False,2,1,1,2,False,False,False,100,False,False,False,False
Monday,307,./markedupfiles/070.txt,1,307,False,100,100,4,0,False,False,False,100,True,False,True,False
Algerian,313,./markedupfiles/070.txt,1,313,False,100,2,2,1,False,False,False,100,False,False,False,False
Belmarsh,344,./markedupfiles/070.txt,1,344,False,100,100,1,1,False,False,False,100,True,False,True,False
Prison,345,./markedupfiles/070.txt,1,345,False,100,100,2,0,False,False,False,100,True,False,True,False
London,347,./markedupfiles/070.txt,1,347,False,100,3,1,0,False,False,False,100,True,False,True,False
Liberal,349,./markedupfiles/070.txt,1,349,False,100,1,1,2,False,False,False,100,True,False,True,False
Democrats,350,./markedupfiles/070.txt,1,350,False,100,0,2,1,False,False,False,100,True,False,True,False
Home,366,./markedupfiles/070.txt,1,366,False,100,100,2,100,False,False,False,100,False,False,False,False
Mark,369,./markedupfiles/070.txt,1,369,False,100,1,5,100,False,False,False,100,False,False,True,False
Oaten,370,./markedupfiles/070.txt,1,370,False,100,0,100,100,False,False,False,100,False,False,False,False
BBC,372,./markedupfiles/070.txt,1,372,False,1,100,100,100,False,False,False,100,False,False,True,False
Radio,373,./markedupfiles/070.txt,1,373,False,2,100,100,100,False,False,False,100,False,False,True,False
Today,375,./markedupfiles/070.txt,1,375,False,4,3,100,2,False,False,False,100,False,False,False,False
Home,392,./markedupfiles/070.txt,1,392,False,5,1,1,1,False,False,False,100,True,False,True,False
Secretary,393,./markedupfiles/070.txt,1,393,False,100,0,2,0,False,False,False,100,True,False,True,False
Lib,410,./markedupfiles/070.txt,1,410,False,100,100,1,2,False,False,False,100,False,False,True,False
Dems,411,./markedupfiles/070.txt,1,411,False,100,100,2,1,False,False,False,100,False,False,True,False
Home,414,./markedupfiles/070.txt,1,414,False,100,1,1,1,False,False,False,100,False,False,True,False
Secretary,415,./markedupfiles/070.txt,1,415,False,100,0,2,0,False,False,False,100,False,False,True,False
Home,450,./markedupfiles/070.txt,1,450,False,100,1,1,100,False,False,False,100,False,False,True,False
Secretarys,451,./markedupfiles/070.txt,1,451,False,100,0,2,100,False,False,False,100,False,False,True,False
Oaten,472,./markedupfiles/070.txt,1,472,False,2,2,4,2,False,False,False,100,False,False,False,False
Clarke,474,./markedupfiles/070.txt,1,474,False,4,0,100,0,False,False,False,100,False,False,False,False
Blair,0,./markedupfiles/064.txt,1,0,True,100,3,100,100,False,False,False,100,False,False,False,False
Turkey-EU,2,./markedupfiles/064.txt,1,2,False,100,1,100,100,False,False,False,100,False,False,False,False
Tony,5,./markedupfiles/064.txt,1,5,False,1,1,100,1,False,False,False,100,False,False,True,False
Blair,6,./markedupfiles/064.txt,1,6,False,2,0,100,0,False,False,False,100,False,False,False,False
Turkey,12,./markedupfiles/064.txt,1,12,False,2,3,3,0,False,False,False,100,True,False,False,False
Blair,29,./markedupfiles/064.txt,1,29,False,100,0,3,0,False,False,False,100,False,False,False,False
Turkish,36,./markedupfiles/064.txt,1,36,False,5,100,1,100,False,False,False,100,True,False,False,False
Leaving,43,./markedupfiles/064.txt,1,43,False,100,100,2,0,False,False,False,100,False,False,False,False
Brussels,45,./markedupfiles/064.txt,1,45,False,100,3,1,100,False,False,False,100,True,False,False,False
Blair,48,./markedupfiles/064.txt,1,48,False,100,0,4,100,False,False,False,100,True,False,False,False
Turkey,52,./markedupfiles/064.txt,1,52,False,3,0,100,0,False,False,False,100,False,False,False,False
Muslim,55,./markedupfiles/064.txt,1,55,False,2,1,1,1,False,False,False,100,True,False,False,False
Ankara,71,./markedupfiles/064.txt,1,71,False,5,0,1,2,False,False,False,100,False,False,False,False
Turkey,78,./markedupfiles/064.txt,1,78,False,100,0,1,0,False,False,False,100,False,False,False,False
Cyprus,81,./markedupfiles/064.txt,1,81,False,2,1,2,1,False,False,False,100,False,False,True,False
Turkish,95,./markedupfiles/064.txt,1,95,False,100,3,1,3,False,False,False,100,True,False,False,False
Recep,97,./markedupfiles/064.txt,1,97,False,100,1,3,1,False,False,False,100,False,False,True,False
Erdogan,98,./markedupfiles/064.txt,1,98,False,100,0,4,0,False,False,False,100,False,False,False,False
Turkey,114,./markedupfiles/064.txt,1,114,False,100,0,2,1,False,False,False,100,False,False,False,False
Blair,127,./markedupfiles/064.txt,1,127,False,100,0,3,1,False,False,False,100,False,False,False,False
Turkey,130,./markedupfiles/064.txt,1,130,False,2,3,1,0,False,False,False,100,False,False,False,False
Britain,146,./markedupfiles/064.txt,1,146,False,100,100,2,0,False,False,False,100,False,False,False,False
Turkey,160,./markedupfiles/064.txt,1,160,False,100,0,2,0,False,False,False,100,False,False,False,False
Muslim,163,./markedupfiles/064.txt,1,163,False,2,1,1,1,False,False,False,100,True,False,False,False
Europe,173,./markedupfiles/064.txt,1,173,False,3,100,1,1,False,False,False,100,False,False,False,False
Muslim,187,./markedupfiles/064.txt,1,187,False,100,2,1,0,False,False,False,100,False,False,False,False
Christian,189,./markedupfiles/064.txt,1,189,False,100,0,1,0,False,False,False,100,False,False,False,False
Turkey,196,./markedupfiles/064.txt,1,196,False,100,0,2,2,False,False,False,100,False,False,False,False
Greek,210,./markedupfiles/064.txt,1,210,False,100,3,1,2,False,False,False,100,False,False,True,False
Cypriot,211,./markedupfiles/064.txt,1,211,False,100,2,2,1,False,False,False,100,False,False,True,False
Turkey,215,./markedupfiles/064.txt,1,215,False,1,1,2,0,False,False,False,100,False,False,False,False
Cyprus,231,./markedupfiles/064.txt,1,231,False,2,0,1,0,False,False,False,100,False,False,False,False
Turkey,237,./markedupfiles/064.txt,1,237,False,5,100,1,0,False,False,False,100,False,False,False,False
Cyprus,241,./markedupfiles/064.txt,1,241,False,100,0,3,0,False,False,False,100,False,False,False,False
Turkey,269,./markedupfiles/064.txt,1,269,False,4,0,1,0,False,False,False,100,False,False,False,False
Croatia,291,./markedupfiles/064.txt,1,291,False,5,100,1,0,False,False,False,100,False,False,False,False
April,293,./markedupfiles/064.txt,1,293,False,100,3,1,3,False,False,False,100,True,False,False,False
However,295,./markedupfiles/064.txt,1,295,False,100,1,3,1,False,False,False,100,True,False,False,False
Yugoslavia,314,./markedupfiles/064.txt,1,314,False,100,100,2,100,False,False,False,100,False,False,False,False
China,1,./markedupfiles/058.txt,1,1,False,100,1,100,3,False,False,False,100,False,False,True,False
China,14,./markedupfiles/058.txt,1,14,False,1,0,1,0,False,False,False,100,True,False,False,False
Foreign,29,./markedupfiles/058.txt,1,29,False,100,3,100,3,False,False,False,100,False,False,True,False
Secretary,30,./markedupfiles/058.txt,1,30,False,100,2,100,2,False,False,False,100,False,False,True,False
Jack,31,./markedupfiles/058.txt,1,31,False,100,1,100,1,False,False,False,1,False,False,True,False
Straw,32,./markedupfiles/058.txt,1,32,False,100,0,100,0,False,False,False,2,False,False,False,False
Chinas,44,./markedupfiles/058.txt,1,44,False,100,100,1,1,False,False,False,100,True,False,False,False
Tiananmen,49,./markedupfiles/058.txt,1,49,False,100,3,1,100,False,False,False,100,True,False,True,False
Square,50,./markedupfiles/058.txt,1,50,False,100,2,2,3,False,False,False,100,True,False,True,False
Straw,52,./markedupfiles/058.txt,1,52,False,100,0,4,1,False,False,False,100,True,False,False,False
Commons,55,./markedupfiles/058.txt,1,55,False,2,0,1,100,False,False,False,100,True,False,False,False
China,62,./markedupfiles/058.txt,1,62,False,100,3,1,2,False,False,False,100,False,False,False,False
China,72,./markedupfiles/058.txt,1,72,False,1,100,2,0,False,False,False,100,False,False,False,False
Zimbabwe,81,./markedupfiles/058.txt,1,81,False,100,100,4,0,False,False,False,100,False,False,False,False
Burma,83,./markedupfiles/058.txt,1,83,False,100,100,1,2,False,False,False,100,False,False,True,False
December,85,./markedupfiles/058.txt,1,85,False,100,3,3,0,False,False,False,100,False,False,True,False
EUs,106,./markedupfiles/058.txt,1,106,False,4,1,1,1,False,False,False,100,False,False,True,False
Beijing,114,./markedupfiles/058.txt,1,114,False,2,100,1,0,False,False,False,100,True,False,False,False
Cold,124,./markedupfiles/058.txt,1,124,False,100,100,1,100,False,False,False,100,True,False,True,False
War,125,./markedupfiles/058.txt,1,125,False,100,100,2,100,False,False,False,100,True,False,True,False
German,126,./markedupfiles/058.txt,1,126,False,100,100,3,3,False,False,False,100,False,False,True,False
Chancellor,127,./markedupfiles/058.txt,1,127,False,100,100,4,2,False,False,False,100,False,False,True,False
Gerhard,128,./markedupfiles/058.txt,1,128,False,100,100,5,1,False,False,False,1,False,False,True,False
Schroeder,129,./markedupfiles/058.txt,1,129,False,100,100,100,0,False,False,False,2,False,False,False,False
French,131,./markedupfiles/058.txt,1,131,False,100,3,1,3,False,False,False,4,False,False,True,False
President,132,./markedupfiles/058.txt,1,132,False,100,2,2,2,False,False,False,5,False,False,True,False
Jacques,133,./markedupfiles/058.txt,1,133,False,100,1,3,1,False,False,False,1,False,False,True,False
Chirac,134,./markedupfiles/058.txt,1,134,False,100,0,4,0,False,False,False,2,False,False,False,False
Britain,144,./markedupfiles/058.txt,1,144,False,2,0,2,0,False,False,False,100,False,False,False,False
Wednesday,154,./markedupfiles/058.txt,1,154,False,100,2,5,3,False,False,False,100,True,False,False,False
Straw,156,./markedupfiles/058.txt,1,156,False,100,0,3,1,False,False,False,100,True,False,False,False
Chinas,168,./markedupfiles/058.txt,1,168,False,1,2,3,1,False,False,False,100,False,False,False,False
Burma,177,./markedupfiles/058.txt,1,177,False,100,2,3,0,False,False,False,100,True,False,False,False
Zimbabwe,179,./markedupfiles/058.txt,1,179,False,100,0,1,0,False,False,False,100,True,False,False,False
Strategic,195,./markedupfiles/058.txt,1,195,False,5,3,1,100,False,False,False,100,True,False,True,False
Export,196,./markedupfiles/058.txt,1,196,False,100,2,2,100,False,False,False,100,True,False,True,False
Controls,197,./markedupfiles/058.txt,1,197,False,100,1,3,3,False,False,False,100,True,False,True,False
Britain,213,./markedupfiles/058.txt,1,213,False,3,0,1,1,False,False,False,100,False,False,False,False
Luxembourg,222,./markedupfiles/058.txt,1,222,False,100,100,1,0,False,False,False,100,False,False,False,False
July,224,./markedupfiles/058.txt,1,224,False,100,2,1,1,False,False,False,100,True,False,True,False
China,263,./markedupfiles/058.txt,1,263,False,1,2,1,0,False,False,False,100,True,False,False,False
Straw,269,./markedupfiles/058.txt,1,269,False,3,0,3,1,False,False,False,100,False,False,False,False
Washingtons,296,./markedupfiles/058.txt,1,296,False,3,1,1,1,False,False,False,100,False,False,False,False
Washington,335,./markedupfiles/058.txt,1,335,False,2,0,2,0,False,False,False,100,False,False,False,False
China,354,./markedupfiles/058.txt,1,354,False,3,0,1,0,False,False,False,100,False,False,False,False
Taiwan,360,./markedupfiles/058.txt,1,360,False,5,2,3,3,False,False,False,100,False,False,True,False
Undersecretary,383,./markedupfiles/058.txt,1,383,False,3,100,4,0,False,False,False,100,False,False,True,False
State,385,./markedupfiles/058.txt,1,385,False,5,2,1,2,False,False,False,100,False,False,False,False
John,386,./markedupfiles/058.txt,1,386,False,100,1,2,1,False,False,False,100,False,False,True,False
Bolton,387,./markedupfiles/058.txt,1,387,False,100,0,3,0,False,False,False,100,False,False,False,False
British,390,./markedupfiles/058.txt,1,390,False,2,3,2,1,False,False,False,100,False,False,False,False
Kennedy,0,./markedupfiles/272.txt,1,0,True,100,1,100,1,False,False,False,100,False,False,False,False
British,16,./markedupfiles/272.txt,1,16,False,5,100,1,2,False,False,False,100,True,False,False,False
Liberal,34,./markedupfiles/272.txt,1,34,False,100,100,5,1,False,False,False,100,False,False,True,False
Democrats,35,./markedupfiles/272.txt,1,35,False,100,100,2,0,False,False,False,100,False,False,True,False
Tories,51,./markedupfiles/272.txt,1,51,False,4,100,1,0,False,False,False,100,False,True,False,False
Labour,59,./markedupfiles/272.txt,1,59,False,1,100,1,100,False,False,False,100,False,False,True,False
Tory,61,./markedupfiles/272.txt,1,61,False,3,100,3,100,False,False,False,100,False,False,True,False
Michael,63,./markedupfiles/272.txt,1,63,False,5,100,5,2,False,False,False,100,False,False,True,False
Howard,64,./markedupfiles/272.txt,1,64,False,100,100,100,1,False,False,False,100,False,False,False,False
Lib,71,./markedupfiles/272.txt,1,71,False,100,100,1,100,False,False,False,100,False,False,True,False
Dem,72,./markedupfiles/272.txt,1,72,False,100,100,2,100,False,False,False,100,False,False,True,False
Charles,74,./markedupfiles/272.txt,1,74,False,100,100,4,2,False,False,False,100,False,False,True,False
Kennedy,75,./markedupfiles/272.txt,1,75,False,100,100,5,1,False,False,False,100,False,False,False,False
Conservatives,78,./markedupfiles/272.txt,1,78,False,100,100,1,0,False,False,False,100,False,False,False,False
Sensible,127,./markedupfiles/272.txt,1,127,False,100,100,3,3,False,False,False,100,False,False,False,False
Kennedy,149,./markedupfiles/272.txt,1,149,False,100,0,2,0,False,False,False,100,False,False,False,False
Westminster,165,./markedupfiles/272.txt,1,165,False,100,2,2,100,False,False,False,100,False,False,True,False
Lib,178,./markedupfiles/272.txt,1,178,False,100,1,1,1,False,False,False,100,False,False,True,False
Dems,179,./markedupfiles/272.txt,1,179,False,100,0,2,0,False,False,False,100,False,False,True,False
Commons,187,./markedupfiles/272.txt,1,187,False,100,100,4,1,False,False,False,100,False,False,False,False
Labour,195,./markedupfiles/272.txt,1,195,False,100,3,1,0,False,False,False,100,False,False,False,False
Tories,198,./markedupfiles/272.txt,1,198,False,100,0,1,0,False,False,False,100,False,False,False,False
Labour,212,./markedupfiles/272.txt,1,212,False,1,100,1,0,False,False,False,100,False,False,False,False
Robert,214,./markedupfiles/272.txt,1,214,False,3,100,1,2,False,False,False,100,False,False,True,False
Jackson,215,./markedupfiles/272.txt,1,215,False,4,100,2,1,False,False,False,100,False,False,False,False
Iraq,229,./markedupfiles/272.txt,1,229,False,100,100,1,100,False,False,False,100,True,False,False,False
Liberal,250,./markedupfiles/272.txt,1,250,False,100,100,1,100,False,False,False,100,False,False,True,False
Democrats,251,./markedupfiles/272.txt,1,251,False,100,100,2,100,False,False,False,100,False,False,True,False
Liberal,362,./markedupfiles/272.txt,1,362,False,100,100,4,1,False,False,False,100,False,False,True,False
Democrats,363,./markedupfiles/272.txt,1,363,False,100,3,5,0,False,False,False,100,False,False,True,False
Lib,372,./markedupfiles/272.txt,1,372,False,5,100,1,1,False,False,False,100,False,False,True,False
Dems,373,./markedupfiles/272.txt,1,373,False,100,100,2,0,False,False,False,100,False,False,True,False
Labour,398,./markedupfiles/272.txt,1,398,False,100,100,4,0,False,False,False,100,False,False,False,False
Lib,409,./markedupfiles/272.txt,1,409,False,2,100,1,2,False,False,False,100,False,False,True,False
Dems,410,./markedupfiles/272.txt,1,410,False,3,3,2,1,False,False,False,100,False,False,True,False
Tories,413,./markedupfiles/272.txt,1,413,False,100,0,5,0,False,False,False,100,False,False,False,False
Kennedy,420,./markedupfiles/272.txt,1,420,False,5,0,4,0,False,False,False,100,False,False,False,False
Liberal,474,./markedupfiles/272.txt,1,474,False,100,1,5,3,False,False,False,100,False,False,True,False
Democrats,475,./markedupfiles/272.txt,1,475,False,100,0,2,2,False,False,False,100,False,False,True,False
Tories,481,./markedupfiles/272.txt,1,481,False,2,100,1,0,False,False,False,100,False,False,False,False
Labour,486,./markedupfiles/272.txt,1,486,False,100,100,3,0,False,False,False,100,False,False,False,False
Lib,490,./markedupfiles/272.txt,1,490,False,100,1,1,1,False,False,False,100,False,False,True,False
Dems,491,./markedupfiles/272.txt,1,491,False,100,0,2,0,False,False,False,100,False,False,True,False
Iraq,507,./markedupfiles/272.txt,1,507,False,5,100,1,100,False,False,False,100,True,False,True,False
Kennedy,510,./markedupfiles/272.txt,1,510,False,100,100,4,1,False,False,False,100,True,False,False,False
Peers,0,./markedupfiles/266.txt,1,0,False,100,100,100,100,False,False,False,100,False,False,False,False
