All-Words,end,filename,n-gram,start
confirmed.,20,./cleanfiles/004.txt,1,20
The,21,./cleanfiles/004.txt,1,21
much,22,./cleanfiles/004.txt,1,22
trailed,23,./cleanfiles/004.txt,1,23
decision,24,./cleanfiles/004.txt,1,24
was,25,./cleanfiles/004.txt,1,25
ratified,26,./cleanfiles/004.txt,1,26
by,27,./cleanfiles/004.txt,1,27
Labour's,28,./cleanfiles/004.txt,1,28
ruling,29,./cleanfiles/004.txt,1,29
National,30,./cleanfiles/004.txt,1,30
Executive,31,./cleanfiles/004.txt,1,31
Committee,32,./cleanfiles/004.txt,1,32
in,33,./cleanfiles/004.txt,1,33
a,34,./cleanfiles/004.txt,1,34
break,35,./cleanfiles/004.txt,1,35
with,36,./cleanfiles/004.txt,1,36
the,37,./cleanfiles/004.txt,1,37
traditional,38,./cleanfiles/004.txt,1,38
choice,39,./cleanfiles/004.txt,1,39
of,40,./cleanfiles/004.txt,1,40
a,41,./cleanfiles/004.txt,1,41
seaside,42,./cleanfiles/004.txt,1,42
venue.,43,./cleanfiles/004.txt,1,43
It,44,./cleanfiles/004.txt,1,44
will,45,./cleanfiles/004.txt,1,45
be,46,./cleanfiles/004.txt,1,46
the,47,./cleanfiles/004.txt,1,47
first,48,./cleanfiles/004.txt,1,48
time,49,./cleanfiles/004.txt,1,49
since,50,./cleanfiles/004.txt,1,50
1917,51,./cleanfiles/004.txt,1,51
that,52,./cleanfiles/004.txt,1,52
the,53,./cleanfiles/004.txt,1,53
party,54,./cleanfiles/004.txt,1,54
has,55,./cleanfiles/004.txt,1,55
chosen,56,./cleanfiles/004.txt,1,56
Manchester,57,./cleanfiles/004.txt,1,57
to,58,./cleanfiles/004.txt,1,58
host,59,./cleanfiles/004.txt,1,59
the,60,./cleanfiles/004.txt,1,60
annual,61,./cleanfiles/004.txt,1,61
event.,62,./cleanfiles/004.txt,1,62
Blackpool,63,./cleanfiles/004.txt,1,63
will,64,./cleanfiles/004.txt,1,64
get,65,./cleanfiles/004.txt,1,65
the,66,./cleanfiles/004.txt,1,66
much,67,./cleanfiles/004.txt,1,67
smaller,68,./cleanfiles/004.txt,1,68
February,69,./cleanfiles/004.txt,1,69
spring,70,./cleanfiles/004.txt,1,70
conference,71,./cleanfiles/004.txt,1,71
instead,72,./cleanfiles/004.txt,1,72
in,73,./cleanfiles/004.txt,1,73
what,74,./cleanfiles/004.txt,1,74
will,75,./cleanfiles/004.txt,1,75
be,76,./cleanfiles/004.txt,1,76
seen,77,./cleanfiles/004.txt,1,77
as,78,./cleanfiles/004.txt,1,78
a,79,./cleanfiles/004.txt,1,79
placatory,80,./cleanfiles/004.txt,1,80
move.,81,./cleanfiles/004.txt,1,81
For,82,./cleanfiles/004.txt,1,82
years,83,./cleanfiles/004.txt,1,83
the,84,./cleanfiles/004.txt,1,84
main,85,./cleanfiles/004.txt,1,85
political,86,./cleanfiles/004.txt,1,86
parties,87,./cleanfiles/004.txt,1,87
have,88,./cleanfiles/004.txt,1,88
rotated,89,./cleanfiles/004.txt,1,89
between,90,./cleanfiles/004.txt,1,90
"Blackpool,",91,./cleanfiles/004.txt,1,91
Bournemouth,92,./cleanfiles/004.txt,1,92
and,93,./cleanfiles/004.txt,1,93
Brighton.,94,./cleanfiles/004.txt,1,94
And,95,./cleanfiles/004.txt,1,95
the,96,./cleanfiles/004.txt,1,96
news,97,./cleanfiles/004.txt,1,97
the,98,./cleanfiles/004.txt,1,98
much,99,./cleanfiles/004.txt,1,99
larger,100,./cleanfiles/004.txt,1,100
annual,101,./cleanfiles/004.txt,1,101
conference,102,./cleanfiles/004.txt,1,102
is,103,./cleanfiles/004.txt,1,103
not,104,./cleanfiles/004.txt,1,104
to,105,./cleanfiles/004.txt,1,105
gather,106,./cleanfiles/004.txt,1,106
in,107,./cleanfiles/004.txt,1,107
Blackpool,108,./cleanfiles/004.txt,1,108
will,109,./cleanfiles/004.txt,1,109
be,110,./cleanfiles/004.txt,1,110
seen,111,./cleanfiles/004.txt,1,111
as,112,./cleanfiles/004.txt,1,112
a,113,./cleanfiles/004.txt,1,113
blow,114,./cleanfiles/004.txt,1,114
in,115,./cleanfiles/004.txt,1,115
the,116,./cleanfiles/004.txt,1,116
coastal,117,./cleanfiles/004.txt,1,117
resort.,118,./cleanfiles/004.txt,1,118
In,119,./cleanfiles/004.txt,1,119
1998,120,./cleanfiles/004.txt,1,120
the,121,./cleanfiles/004.txt,1,121
party,122,./cleanfiles/004.txt,1,122
said,123,./cleanfiles/004.txt,1,123
it,124,./cleanfiles/004.txt,1,124
would,125,./cleanfiles/004.txt,1,125
not,126,./cleanfiles/004.txt,1,126
return,127,./cleanfiles/004.txt,1,127
to,128,./cleanfiles/004.txt,1,128
Blackpool,129,./cleanfiles/004.txt,1,129
but,130,./cleanfiles/004.txt,1,130
did,131,./cleanfiles/004.txt,1,131
so,132,./cleanfiles/004.txt,1,132
in,133,./cleanfiles/004.txt,1,133
2002.,134,./cleanfiles/004.txt,1,134
The,135,./cleanfiles/004.txt,1,135
following,136,./cleanfiles/004.txt,1,136
year,137,./cleanfiles/004.txt,1,137
Bournemouth,138,./cleanfiles/004.txt,1,138
hosted,139,./cleanfiles/004.txt,1,139
the,140,./cleanfiles/004.txt,1,140
event,141,./cleanfiles/004.txt,1,141
before,142,./cleanfiles/004.txt,1,142
the,143,./cleanfiles/004.txt,1,143
party,144,./cleanfiles/004.txt,1,144
signed,145,./cleanfiles/004.txt,1,145
a,146,./cleanfiles/004.txt,1,146
two,147,./cleanfiles/004.txt,1,147
year,148,./cleanfiles/004.txt,1,148
deal,149,./cleanfiles/004.txt,1,149
for,150,./cleanfiles/004.txt,1,150
Brighton,151,./cleanfiles/004.txt,1,151
to,152,./cleanfiles/004.txt,1,152
host,153,./cleanfiles/004.txt,1,153
the,154,./cleanfiles/004.txt,1,154
autumn,155,./cleanfiles/004.txt,1,155
conference.,156,./cleanfiles/004.txt,1,156
Colin,157,./cleanfiles/004.txt,1,157
"Asplin,",158,./cleanfiles/004.txt,1,158
Blackpool,159,./cleanfiles/004.txt,1,159
Hotel,160,./cleanfiles/004.txt,1,160
Association,161,./cleanfiles/004.txt,1,161
said:,162,./cleanfiles/004.txt,1,162
"""We",163,./cleanfiles/004.txt,1,163
have,164,./cleanfiles/004.txt,1,164
tried,165,./cleanfiles/004.txt,1,165
very,166,./cleanfiles/004.txt,1,166
hard,167,./cleanfiles/004.txt,1,167
to,168,./cleanfiles/004.txt,1,168
make,169,./cleanfiles/004.txt,1,169
sure,170,./cleanfiles/004.txt,1,170
they,171,./cleanfiles/004.txt,1,171
come,172,./cleanfiles/004.txt,1,172
back,173,./cleanfiles/004.txt,1,173
to,174,./cleanfiles/004.txt,1,174
Blackpool.,175,./cleanfiles/004.txt,1,175
"""Obviously",176,./cleanfiles/004.txt,1,176
we,177,./cleanfiles/004.txt,1,177
have,178,./cleanfiles/004.txt,1,178
failed,179,./cleanfiles/004.txt,1,179
in,180,./cleanfiles/004.txt,1,180
that.,181,./cleanfiles/004.txt,1,181
I,182,./cleanfiles/004.txt,1,182
just,183,./cleanfiles/004.txt,1,183
hope,184,./cleanfiles/004.txt,1,184
Manchester,185,./cleanfiles/004.txt,1,185
can,186,./cleanfiles/004.txt,1,186
handle,187,./cleanfiles/004.txt,1,187
the,188,./cleanfiles/004.txt,1,188
crowds.,189,./cleanfiles/004.txt,1,189
"""It",190,./cleanfiles/004.txt,1,190
amazes,191,./cleanfiles/004.txt,1,191
me,192,./cleanfiles/004.txt,1,192
that,193,./cleanfiles/004.txt,1,193
the,194,./cleanfiles/004.txt,1,194
Labour,195,./cleanfiles/004.txt,1,195
"Party,",196,./cleanfiles/004.txt,1,196
which,197,./cleanfiles/004.txt,1,197
is,198,./cleanfiles/004.txt,1,198
a,199,./cleanfiles/004.txt,1,199
working,200,./cleanfiles/004.txt,1,200
class,201,./cleanfiles/004.txt,1,201
"party,",202,./cleanfiles/004.txt,1,202
doesn't,203,./cleanfiles/004.txt,1,203
want,204,./cleanfiles/004.txt,1,204
to,205,./cleanfiles/004.txt,1,205
come,206,./cleanfiles/004.txt,1,206
to,207,./cleanfiles/004.txt,1,207
the,208,./cleanfiles/004.txt,1,208
main,209,./cleanfiles/004.txt,1,209
working,210,./cleanfiles/004.txt,1,210
class,211,./cleanfiles/004.txt,1,211
resort,212,./cleanfiles/004.txt,1,212
in,213,./cleanfiles/004.txt,1,213
the,214,./cleanfiles/004.txt,1,214
"country.""",215,./cleanfiles/004.txt,1,215
The,216,./cleanfiles/004.txt,1,216
exact,217,./cleanfiles/004.txt,1,217
cost,218,./cleanfiles/004.txt,1,218
to,219,./cleanfiles/004.txt,1,219
Blackpool,220,./cleanfiles/004.txt,1,220
in,221,./cleanfiles/004.txt,1,221
terms,222,./cleanfiles/004.txt,1,222
of,223,./cleanfiles/004.txt,1,223
lost,224,./cleanfiles/004.txt,1,224
revenue,225,./cleanfiles/004.txt,1,225
for,226,./cleanfiles/004.txt,1,226
hotel,227,./cleanfiles/004.txt,1,227
accommodation,228,./cleanfiles/004.txt,1,228
is,229,./cleanfiles/004.txt,1,229
not,230,./cleanfiles/004.txt,1,230
yet,231,./cleanfiles/004.txt,1,231
known,232,./cleanfiles/004.txt,1,232
but,233,./cleanfiles/004.txt,1,233
it,234,./cleanfiles/004.txt,1,234
is,235,./cleanfiles/004.txt,1,235
thought,236,./cleanfiles/004.txt,1,236
that,237,./cleanfiles/004.txt,1,237
block,238,./cleanfiles/004.txt,1,238
bookings,239,./cleanfiles/004.txt,1,239
will,240,./cleanfiles/004.txt,1,240
be,241,./cleanfiles/004.txt,1,241
taken,242,./cleanfiles/004.txt,1,242
at,243,./cleanfiles/004.txt,1,243
the,244,./cleanfiles/004.txt,1,244
major,245,./cleanfiles/004.txt,1,245
Manchester,246,./cleanfiles/004.txt,1,246
hotels,247,./cleanfiles/004.txt,1,247
after,248,./cleanfiles/004.txt,1,248
the,249,./cleanfiles/004.txt,1,249
official,250,./cleanfiles/004.txt,1,250
announcement.,251,./cleanfiles/004.txt,1,251
Hewitt decries,1,./cleanfiles/003.txt,2,0
decries 'career,2,./cleanfiles/003.txt,2,1
'career sexism',3,./cleanfiles/003.txt,2,2
sexism' Plans,4,./cleanfiles/003.txt,2,3
Plans to,5,./cleanfiles/003.txt,2,4
to extend,6,./cleanfiles/003.txt,2,5
extend paid,7,./cleanfiles/003.txt,2,6
paid maternity,8,./cleanfiles/003.txt,2,7
maternity leave,9,./cleanfiles/003.txt,2,8
leave beyond,10,./cleanfiles/003.txt,2,9
beyond six,11,./cleanfiles/003.txt,2,10
six months,12,./cleanfiles/003.txt,2,11
months should,13,./cleanfiles/003.txt,2,12
should be,14,./cleanfiles/003.txt,2,13
be prominent,15,./cleanfiles/003.txt,2,14
prominent in,16,./cleanfiles/003.txt,2,15
in Labour's,17,./cleanfiles/003.txt,2,16
Labour's election,18,./cleanfiles/003.txt,2,17
"election manifesto,",19,./cleanfiles/003.txt,2,18
"manifesto, the",20,./cleanfiles/003.txt,2,19
the Trade,21,./cleanfiles/003.txt,2,20
Trade and,22,./cleanfiles/003.txt,2,21
and Industry,23,./cleanfiles/003.txt,2,22
Industry Secretary,24,./cleanfiles/003.txt,2,23
Secretary has,25,./cleanfiles/003.txt,2,24
has said.,26,./cleanfiles/003.txt,2,25
said. Patricia,27,./cleanfiles/003.txt,2,26
Patricia Hewitt,28,./cleanfiles/003.txt,2,27
Hewitt said,29,./cleanfiles/003.txt,2,28
said the,30,./cleanfiles/003.txt,2,29
the cost,31,./cleanfiles/003.txt,2,30
cost of,32,./cleanfiles/003.txt,2,31
of the,33,./cleanfiles/003.txt,2,32
the proposals,34,./cleanfiles/003.txt,2,33
proposals was,35,./cleanfiles/003.txt,2,34
was being,36,./cleanfiles/003.txt,2,35
"being evaluated,",37,./cleanfiles/003.txt,2,36
"evaluated, but",38,./cleanfiles/003.txt,2,37
but it,39,./cleanfiles/003.txt,2,38
it was,40,./cleanfiles/003.txt,2,39
was an,41,./cleanfiles/003.txt,2,40
"an ""increasingly",42,./cleanfiles/003.txt,2,41
"""increasingly high",43,./cleanfiles/003.txt,2,42
"high priority""",44,./cleanfiles/003.txt,2,43
"priority"" and",45,./cleanfiles/003.txt,2,44
and a,46,./cleanfiles/003.txt,2,45
"a ""shared",47,./cleanfiles/003.txt,2,46
"""shared goal",48,./cleanfiles/003.txt,2,47
goal across,49,./cleanfiles/003.txt,2,48
"across government"".",50,./cleanfiles/003.txt,2,49
"government"". Ms",51,./cleanfiles/003.txt,2,50
Ms Hewitt,52,./cleanfiles/003.txt,2,51
Hewitt was,53,./cleanfiles/003.txt,2,52
was speaking,54,./cleanfiles/003.txt,2,53
speaking at,55,./cleanfiles/003.txt,2,54
at a,56,./cleanfiles/003.txt,2,55
a gender,57,./cleanfiles/003.txt,2,56
gender and,58,./cleanfiles/003.txt,2,57
and productivity,59,./cleanfiles/003.txt,2,58
productivity seminar,60,./cleanfiles/003.txt,2,59
seminar organised,61,./cleanfiles/003.txt,2,60
organised by,62,./cleanfiles/003.txt,2,61
by the,63,./cleanfiles/003.txt,2,62
the Equal,64,./cleanfiles/003.txt,2,63
Equal Opportunities,65,./cleanfiles/003.txt,2,64
Opportunities Commission,66,./cleanfiles/003.txt,2,65
Commission (EOC).,67,./cleanfiles/003.txt,2,66
(EOC). Mothers,68,./cleanfiles/003.txt,2,67
Mothers can,69,./cleanfiles/003.txt,2,68
can currently,70,./cleanfiles/003.txt,2,69
currently take,71,./cleanfiles/003.txt,2,70
take up,72,./cleanfiles/003.txt,2,71
up to,73,./cleanfiles/003.txt,2,72
to six,74,./cleanfiles/003.txt,2,73
six months',75,./cleanfiles/003.txt,2,74
months' paid,76,./cleanfiles/003.txt,2,75
paid leave,77,./cleanfiles/003.txt,2,76
leave -,78,./cleanfiles/003.txt,2,77
- and,79,./cleanfiles/003.txt,2,78
and six,80,./cleanfiles/003.txt,2,79
six unpaid.,81,./cleanfiles/003.txt,2,80
unpaid. Ms,82,./cleanfiles/003.txt,2,81
Ms Hewitt,83,./cleanfiles/003.txt,2,82
Hewitt told,84,./cleanfiles/003.txt,2,83
told the,85,./cleanfiles/003.txt,2,84
the seminar:,86,./cleanfiles/003.txt,2,85
"seminar: ""Clearly,",87,./cleanfiles/003.txt,2,86
"""Clearly, one",88,./cleanfiles/003.txt,2,87
one of,89,./cleanfiles/003.txt,2,88
of the,90,./cleanfiles/003.txt,2,89
the things,91,./cleanfiles/003.txt,2,90
things we,92,./cleanfiles/003.txt,2,91
we need,93,./cleanfiles/003.txt,2,92
need to,94,./cleanfiles/003.txt,2,93
to do,95,./cleanfiles/003.txt,2,94
do in,96,./cleanfiles/003.txt,2,95
in the,97,./cleanfiles/003.txt,2,96
the future,98,./cleanfiles/003.txt,2,97
future is,99,./cleanfiles/003.txt,2,98
is to,100,./cleanfiles/003.txt,2,99
to extend,101,./cleanfiles/003.txt,2,100
extend the,102,./cleanfiles/003.txt,2,101
the period,103,./cleanfiles/003.txt,2,102
period of,104,./cleanfiles/003.txt,2,103
of payment,105,./cleanfiles/003.txt,2,104
payment for,106,./cleanfiles/003.txt,2,105
for maternity,107,./cleanfiles/003.txt,2,106
maternity leave,108,./cleanfiles/003.txt,2,107
leave beyond,109,./cleanfiles/003.txt,2,108
beyond the,110,./cleanfiles/003.txt,2,109
the first,111,./cleanfiles/003.txt,2,110
first six,112,./cleanfiles/003.txt,2,111
six months,113,./cleanfiles/003.txt,2,112
months into,114,./cleanfiles/003.txt,2,113
into the,115,./cleanfiles/003.txt,2,114
the second,116,./cleanfiles/003.txt,2,115
second six,117,./cleanfiles/003.txt,2,116
six months.,118,./cleanfiles/003.txt,2,117
"months. ""We",119,./cleanfiles/003.txt,2,118
"""We are",120,./cleanfiles/003.txt,2,119
are looking,121,./cleanfiles/003.txt,2,120
looking at,122,./cleanfiles/003.txt,2,121
at how,123,./cleanfiles/003.txt,2,122
how quickly,124,./cleanfiles/003.txt,2,123
quickly we,125,./cleanfiles/003.txt,2,124
we can,126,./cleanfiles/003.txt,2,125
can do,127,./cleanfiles/003.txt,2,126
"do that,",128,./cleanfiles/003.txt,2,127
"that, because",129,./cleanfiles/003.txt,2,128
because obviously,130,./cleanfiles/003.txt,2,129
obviously there,131,./cleanfiles/003.txt,2,130
there are,132,./cleanfiles/003.txt,2,131
are cost,133,./cleanfiles/003.txt,2,132
cost implications,134,./cleanfiles/003.txt,2,133
implications because,135,./cleanfiles/003.txt,2,134
because the,136,./cleanfiles/003.txt,2,135
the taxpayer,137,./cleanfiles/003.txt,2,136
taxpayer reimburses,138,./cleanfiles/003.txt,2,137
reimburses the,139,./cleanfiles/003.txt,2,138
the employers,140,./cleanfiles/003.txt,2,139
employers for,141,./cleanfiles/003.txt,2,140
for the,142,./cleanfiles/003.txt,2,141
the cost,143,./cleanfiles/003.txt,2,142
cost of,144,./cleanfiles/003.txt,2,143
"of that.""",145,./cleanfiles/003.txt,2,144
"that."" Ms",146,./cleanfiles/003.txt,2,145
Ms Hewitt,147,./cleanfiles/003.txt,2,146
Hewitt also,148,./cleanfiles/003.txt,2,147
also announced,149,./cleanfiles/003.txt,2,148
announced a,150,./cleanfiles/003.txt,2,149
a new,151,./cleanfiles/003.txt,2,150
new drive,152,./cleanfiles/003.txt,2,151
drive to,153,./cleanfiles/003.txt,2,152
to help,154,./cleanfiles/003.txt,2,153
help women,155,./cleanfiles/003.txt,2,154
women who,156,./cleanfiles/003.txt,2,155
who want,157,./cleanfiles/003.txt,2,156
want to,158,./cleanfiles/003.txt,2,157
to work,159,./cleanfiles/003.txt,2,158
work in,160,./cleanfiles/003.txt,2,159
in male,161,./cleanfiles/003.txt,2,160
male dominated,162,./cleanfiles/003.txt,2,161
"dominated sectors,",163,./cleanfiles/003.txt,2,162
"sectors, saying",164,./cleanfiles/003.txt,2,163
saying sexism,165,./cleanfiles/003.txt,2,164
sexism at,166,./cleanfiles/003.txt,2,165
at work,167,./cleanfiles/003.txt,2,166
work was,168,./cleanfiles/003.txt,2,167
was still,169,./cleanfiles/003.txt,2,168
still preventing,170,./cleanfiles/003.txt,2,169
preventing women,171,./cleanfiles/003.txt,2,170
women reaching,172,./cleanfiles/003.txt,2,171
reaching their,173,./cleanfiles/003.txt,2,172
their full,174,./cleanfiles/003.txt,2,173
full potential.,175,./cleanfiles/003.txt,2,174
potential. Plans,176,./cleanfiles/003.txt,2,175
Plans include,177,./cleanfiles/003.txt,2,176
include funding,178,./cleanfiles/003.txt,2,177
funding for,179,./cleanfiles/003.txt,2,178
for universities,180,./cleanfiles/003.txt,2,179
universities to,181,./cleanfiles/003.txt,2,180
to help,182,./cleanfiles/003.txt,2,181
help female,183,./cleanfiles/003.txt,2,182
female science,184,./cleanfiles/003.txt,2,183
science and,185,./cleanfiles/003.txt,2,184
and engineering,186,./cleanfiles/003.txt,2,185
engineering graduates,187,./cleanfiles/003.txt,2,186
graduates find,188,./cleanfiles/003.txt,2,187
find jobs,189,./cleanfiles/003.txt,2,188
jobs and,190,./cleanfiles/003.txt,2,189
"and ""taster",191,./cleanfiles/003.txt,2,190
"""taster courses""",192,./cleanfiles/003.txt,2,191
"courses"" for",193,./cleanfiles/003.txt,2,192
for men,194,./cleanfiles/003.txt,2,193
men and,195,./cleanfiles/003.txt,2,194
and women,196,./cleanfiles/003.txt,2,195
women in,197,./cleanfiles/003.txt,2,196
in non-traditional,198,./cleanfiles/003.txt,2,197
non-traditional jobs.,199,./cleanfiles/003.txt,2,198
jobs. Women,200,./cleanfiles/003.txt,2,199
Women in,201,./cleanfiles/003.txt,2,200
in full-time,202,./cleanfiles/003.txt,2,201
full-time work,203,./cleanfiles/003.txt,2,202
work earn,204,./cleanfiles/003.txt,2,203
earn 19%,205,./cleanfiles/003.txt,2,204
19% less,206,./cleanfiles/003.txt,2,205
less than,207,./cleanfiles/003.txt,2,206
"than men,",208,./cleanfiles/003.txt,2,207
"men, according",209,./cleanfiles/003.txt,2,208
according to,210,./cleanfiles/003.txt,2,209
to the,211,./cleanfiles/003.txt,2,210
the Equal,212,./cleanfiles/003.txt,2,211
Equal Opportunities,213,./cleanfiles/003.txt,2,212
Opportunities Commission,214,./cleanfiles/003.txt,2,213
Commission (EOC).,215,./cleanfiles/003.txt,2,214
(EOC). The,216,./cleanfiles/003.txt,2,215
The minister,217,./cleanfiles/003.txt,2,216
minister told,218,./cleanfiles/003.txt,2,217
told delegates,219,./cleanfiles/003.txt,2,218
delegates that,220,./cleanfiles/003.txt,2,219
that getting,221,./cleanfiles/003.txt,2,220
getting rid,222,./cleanfiles/003.txt,2,221
rid of,223,./cleanfiles/003.txt,2,222
"of ""career",224,./cleanfiles/003.txt,2,223
"""career sexism""",225,./cleanfiles/003.txt,2,224
"sexism"" was",226,./cleanfiles/003.txt,2,225
was vital,227,./cleanfiles/003.txt,2,226
vital to,228,./cleanfiles/003.txt,2,227
to closing,229,./cleanfiles/003.txt,2,228
closing the,230,./cleanfiles/003.txt,2,229
the gender,231,./cleanfiles/003.txt,2,230
gender pay,232,./cleanfiles/003.txt,2,231
pay gap.,233,./cleanfiles/003.txt,2,232
"gap. ""Career",234,./cleanfiles/003.txt,2,233
"""Career sexism",235,./cleanfiles/003.txt,2,234
sexism limits,236,./cleanfiles/003.txt,2,235
limits opportunities,237,./cleanfiles/003.txt,2,236
opportunities for,238,./cleanfiles/003.txt,2,237
for women,239,./cleanfiles/003.txt,2,238
women of,240,./cleanfiles/003.txt,2,239
of all,241,./cleanfiles/003.txt,2,240
all ages,242,./cleanfiles/003.txt,2,241
ages and,243,./cleanfiles/003.txt,2,242
and prevents,244,./cleanfiles/003.txt,2,243
prevents them,245,./cleanfiles/003.txt,2,244
them from,246,./cleanfiles/003.txt,2,245
from achieving,247,./cleanfiles/003.txt,2,246
achieving their,248,./cleanfiles/003.txt,2,247
their full,249,./cleanfiles/003.txt,2,248
full potential.,250,./cleanfiles/003.txt,2,249
"potential. ""It",251,./cleanfiles/003.txt,2,250
"""It is",252,./cleanfiles/003.txt,2,251
is simply,253,./cleanfiles/003.txt,2,252
simply wrong,254,./cleanfiles/003.txt,2,253
wrong to,255,./cleanfiles/003.txt,2,254
to assume,256,./cleanfiles/003.txt,2,255
assume someone,257,./cleanfiles/003.txt,2,256
someone cannot,258,./cleanfiles/003.txt,2,257
cannot do,259,./cleanfiles/003.txt,2,258
do a,260,./cleanfiles/003.txt,2,259
a job,261,./cleanfiles/003.txt,2,260
job on,262,./cleanfiles/003.txt,2,261
on the,263,./cleanfiles/003.txt,2,262
the grounds,264,./cleanfiles/003.txt,2,263
grounds of,265,./cleanfiles/003.txt,2,264
of their,266,./cleanfiles/003.txt,2,265
"their sex,""",267,./cleanfiles/003.txt,2,266
"sex,"" she",268,./cleanfiles/003.txt,2,267
she said.,269,./cleanfiles/003.txt,2,268
"said. Earlier,",270,./cleanfiles/003.txt,2,269
"Earlier, she",271,./cleanfiles/003.txt,2,270
she told,272,./cleanfiles/003.txt,2,271
told BBC,273,./cleanfiles/003.txt,2,272
BBC Radio,274,./cleanfiles/003.txt,2,273
Radio 4's,275,./cleanfiles/003.txt,2,274
4's Today,276,./cleanfiles/003.txt,2,275
Today programme:,277,./cleanfiles/003.txt,2,276
"programme: ""What",278,./cleanfiles/003.txt,2,277
"""What we",279,./cleanfiles/003.txt,2,278
we are,280,./cleanfiles/003.txt,2,279
are talking,281,./cleanfiles/003.txt,2,280
talking about,282,./cleanfiles/003.txt,2,281
about here,283,./cleanfiles/003.txt,2,282
here is,284,./cleanfiles/003.txt,2,283
is the,285,./cleanfiles/003.txt,2,284
the fact,286,./cleanfiles/003.txt,2,285
fact that,287,./cleanfiles/003.txt,2,286
that about,288,./cleanfiles/003.txt,2,287
about six,289,./cleanfiles/003.txt,2,288
six out,290,./cleanfiles/003.txt,2,289
out of,291,./cleanfiles/003.txt,2,290
of 20,292,./cleanfiles/003.txt,2,291
20 women,293,./cleanfiles/003.txt,2,292
women work,294,./cleanfiles/003.txt,2,293
work in,295,./cleanfiles/003.txt,2,294
in jobs,296,./cleanfiles/003.txt,2,295
jobs that,297,./cleanfiles/003.txt,2,296
that are,298,./cleanfiles/003.txt,2,297
are low-paid,299,./cleanfiles/003.txt,2,298
low-paid and,300,./cleanfiles/003.txt,2,299
and typically,301,./cleanfiles/003.txt,2,300
typically dominated,302,./cleanfiles/003.txt,2,301
dominated by,303,./cleanfiles/003.txt,2,302
"by women,",304,./cleanfiles/003.txt,2,303
"women, so",305,./cleanfiles/003.txt,2,304
so we,306,./cleanfiles/003.txt,2,305
we have,307,./cleanfiles/003.txt,2,306
have got,308,./cleanfiles/003.txt,2,307
got very,309,./cleanfiles/003.txt,2,308
very segregated,310,./cleanfiles/003.txt,2,309
segregated employment.,311,./cleanfiles/003.txt,2,310
"employment. ""Unfortunately,",312,./cleanfiles/003.txt,2,311
"""Unfortunately, in",313,./cleanfiles/003.txt,2,312
in some,314,./cleanfiles/003.txt,2,313
"some cases,",315,./cleanfiles/003.txt,2,314
"cases, this",316,./cleanfiles/003.txt,2,315
this reflects,317,./cleanfiles/003.txt,2,316
reflects very,318,./cleanfiles/003.txt,2,317
very old-fashioned,319,./cleanfiles/003.txt,2,318
old-fashioned and,320,./cleanfiles/003.txt,2,319
and stereotypical,321,./cleanfiles/003.txt,2,320
stereotypical ideas,322,./cleanfiles/003.txt,2,321
ideas about,323,./cleanfiles/003.txt,2,322
about the,324,./cleanfiles/003.txt,2,323
the appropriate,325,./cleanfiles/003.txt,2,324
appropriate jobs,326,./cleanfiles/003.txt,2,325
jobs for,327,./cleanfiles/003.txt,2,326
"for women,",328,./cleanfiles/003.txt,2,327
"women, or",329,./cleanfiles/003.txt,2,328
or indeed,330,./cleanfiles/003.txt,2,329
indeed for,331,./cleanfiles/003.txt,2,330
for men.,332,./cleanfiles/003.txt,2,331
"men. ""Career",333,./cleanfiles/003.txt,2,332
"""Career sexism",334,./cleanfiles/003.txt,2,333
sexism is,335,./cleanfiles/003.txt,2,334
is about,336,./cleanfiles/003.txt,2,335
about saying,337,./cleanfiles/003.txt,2,336
saying that,338,./cleanfiles/003.txt,2,337
"that engineering,",339,./cleanfiles/003.txt,2,338
"engineering, for",340,./cleanfiles/003.txt,2,339
"for instance,",341,./cleanfiles/003.txt,2,340
"instance, where",342,./cleanfiles/003.txt,2,341
where only,343,./cleanfiles/003.txt,2,342
only 10%,344,./cleanfiles/003.txt,2,343
10% of,345,./cleanfiles/003.txt,2,344
of employees,346,./cleanfiles/003.txt,2,345
employees are,347,./cleanfiles/003.txt,2,346
"are women,",348,./cleanfiles/003.txt,2,347
"women, is",349,./cleanfiles/003.txt,2,348
is really,350,./cleanfiles/003.txt,2,349
really a,351,./cleanfiles/003.txt,2,350
a male-dominated,352,./cleanfiles/003.txt,2,351
male-dominated industry.,353,./cleanfiles/003.txt,2,352
industry. Construction,354,./cleanfiles/003.txt,2,353
Construction is,355,./cleanfiles/003.txt,2,354
is even,356,./cleanfiles/003.txt,2,355
even worse.,357,./cleanfiles/003.txt,2,356
"worse. ""But",358,./cleanfiles/003.txt,2,357
"""But it",359,./cleanfiles/003.txt,2,358
it is,360,./cleanfiles/003.txt,2,359
is also,361,./cleanfiles/003.txt,2,360
also about,362,./cleanfiles/003.txt,2,361
about saying,363,./cleanfiles/003.txt,2,362
saying childcare,364,./cleanfiles/003.txt,2,363
childcare jobs,365,./cleanfiles/003.txt,2,364
jobs are,366,./cleanfiles/003.txt,2,365
are really,367,./cleanfiles/003.txt,2,366
really there,368,./cleanfiles/003.txt,2,367
there for,369,./cleanfiles/003.txt,2,368
for women,370,./cleanfiles/003.txt,2,369
women and,371,./cleanfiles/003.txt,2,370
and not,372,./cleanfiles/003.txt,2,371
