All-Words,end,filename,n-gram,start
Manchester,185,./markedupfiles/004.txt,1,185
can,186,./markedupfiles/004.txt,1,186
handle,187,./markedupfiles/004.txt,1,187
the,188,./markedupfiles/004.txt,1,188
crowds.,189,./markedupfiles/004.txt,1,189
"""It",190,./markedupfiles/004.txt,1,190
amazes,191,./markedupfiles/004.txt,1,191
me,192,./markedupfiles/004.txt,1,192
that,193,./markedupfiles/004.txt,1,193
the,194,./markedupfiles/004.txt,1,194
Labour,195,./markedupfiles/004.txt,1,195
Party,196,./markedupfiles/004.txt,1,196
which,197,./markedupfiles/004.txt,1,197
is,198,./markedupfiles/004.txt,1,198
a,199,./markedupfiles/004.txt,1,199
working,200,./markedupfiles/004.txt,1,200
class,201,./markedupfiles/004.txt,1,201
party,202,./markedupfiles/004.txt,1,202
doesn't,203,./markedupfiles/004.txt,1,203
want,204,./markedupfiles/004.txt,1,204
to,205,./markedupfiles/004.txt,1,205
come,206,./markedupfiles/004.txt,1,206
to,207,./markedupfiles/004.txt,1,207
the,208,./markedupfiles/004.txt,1,208
main,209,./markedupfiles/004.txt,1,209
working,210,./markedupfiles/004.txt,1,210
class,211,./markedupfiles/004.txt,1,211
resort,212,./markedupfiles/004.txt,1,212
in,213,./markedupfiles/004.txt,1,213
the,214,./markedupfiles/004.txt,1,214
"country.""",215,./markedupfiles/004.txt,1,215
The,216,./markedupfiles/004.txt,1,216
exact,217,./markedupfiles/004.txt,1,217
cost,218,./markedupfiles/004.txt,1,218
to,219,./markedupfiles/004.txt,1,219
Blackpool,220,./markedupfiles/004.txt,1,220
in,221,./markedupfiles/004.txt,1,221
terms,222,./markedupfiles/004.txt,1,222
of,223,./markedupfiles/004.txt,1,223
lost,224,./markedupfiles/004.txt,1,224
revenue,225,./markedupfiles/004.txt,1,225
for,226,./markedupfiles/004.txt,1,226
hotel,227,./markedupfiles/004.txt,1,227
accommodation,228,./markedupfiles/004.txt,1,228
is,229,./markedupfiles/004.txt,1,229
not,230,./markedupfiles/004.txt,1,230
yet,231,./markedupfiles/004.txt,1,231
known,232,./markedupfiles/004.txt,1,232
but,233,./markedupfiles/004.txt,1,233
it,234,./markedupfiles/004.txt,1,234
is,235,./markedupfiles/004.txt,1,235
thought,236,./markedupfiles/004.txt,1,236
that,237,./markedupfiles/004.txt,1,237
block,238,./markedupfiles/004.txt,1,238
bookings,239,./markedupfiles/004.txt,1,239
will,240,./markedupfiles/004.txt,1,240
be,241,./markedupfiles/004.txt,1,241
taken,242,./markedupfiles/004.txt,1,242
at,243,./markedupfiles/004.txt,1,243
the,244,./markedupfiles/004.txt,1,244
major,245,./markedupfiles/004.txt,1,245
Manchester,246,./markedupfiles/004.txt,1,246
hotels,247,./markedupfiles/004.txt,1,247
after,248,./markedupfiles/004.txt,1,248
the,249,./markedupfiles/004.txt,1,249
official,250,./markedupfiles/004.txt,1,250
announcement.,251,./markedupfiles/004.txt,1,251
<n>Hewitt</n> decries,1,./markedupfiles/003.txt,2,0
decries 'career,2,./markedupfiles/003.txt,2,1
'career sexism',3,./markedupfiles/003.txt,2,2
sexism' Plans,4,./markedupfiles/003.txt,2,3
Plans to,5,./markedupfiles/003.txt,2,4
to extend,6,./markedupfiles/003.txt,2,5
extend paid,7,./markedupfiles/003.txt,2,6
paid maternity,8,./markedupfiles/003.txt,2,7
maternity leave,9,./markedupfiles/003.txt,2,8
leave beyond,10,./markedupfiles/003.txt,2,9
beyond six,11,./markedupfiles/003.txt,2,10
six months,12,./markedupfiles/003.txt,2,11
months should,13,./markedupfiles/003.txt,2,12
should be,14,./markedupfiles/003.txt,2,13
be prominent,15,./markedupfiles/003.txt,2,14
prominent in,16,./markedupfiles/003.txt,2,15
in Labour's,17,./markedupfiles/003.txt,2,16
Labour's election,18,./markedupfiles/003.txt,2,17
election manifesto,19,./markedupfiles/003.txt,2,18
manifesto the,20,./markedupfiles/003.txt,2,19
the Trade,21,./markedupfiles/003.txt,2,20
Trade and,22,./markedupfiles/003.txt,2,21
and Industry,23,./markedupfiles/003.txt,2,22
Industry Secretary,24,./markedupfiles/003.txt,2,23
Secretary has,25,./markedupfiles/003.txt,2,24
has said.,26,./markedupfiles/003.txt,2,25
said. <n>Patricia,27,./markedupfiles/003.txt,2,26
<n>Patricia Hewitt</n>,28,./markedupfiles/003.txt,2,27
Hewitt</n> said,29,./markedupfiles/003.txt,2,28
said the,30,./markedupfiles/003.txt,2,29
the cost,31,./markedupfiles/003.txt,2,30
cost of,32,./markedupfiles/003.txt,2,31
of the,33,./markedupfiles/003.txt,2,32
the proposals,34,./markedupfiles/003.txt,2,33
proposals was,35,./markedupfiles/003.txt,2,34
was being,36,./markedupfiles/003.txt,2,35
being evaluated,37,./markedupfiles/003.txt,2,36
evaluated but,38,./markedupfiles/003.txt,2,37
but it,39,./markedupfiles/003.txt,2,38
it was,40,./markedupfiles/003.txt,2,39
was an,41,./markedupfiles/003.txt,2,40
"an ""increasingly",42,./markedupfiles/003.txt,2,41
"""increasingly high",43,./markedupfiles/003.txt,2,42
"high priority""",44,./markedupfiles/003.txt,2,43
"priority"" and",45,./markedupfiles/003.txt,2,44
and a,46,./markedupfiles/003.txt,2,45
"a ""shared",47,./markedupfiles/003.txt,2,46
"""shared goal",48,./markedupfiles/003.txt,2,47
goal across,49,./markedupfiles/003.txt,2,48
"across government"".",50,./markedupfiles/003.txt,2,49
"government"". <n>Ms",51,./markedupfiles/003.txt,2,50
<n>Ms Hewitt</n>,52,./markedupfiles/003.txt,2,51
Hewitt</n> was,53,./markedupfiles/003.txt,2,52
was speaking,54,./markedupfiles/003.txt,2,53
speaking at,55,./markedupfiles/003.txt,2,54
at a,56,./markedupfiles/003.txt,2,55
a gender,57,./markedupfiles/003.txt,2,56
gender and,58,./markedupfiles/003.txt,2,57
and productivity,59,./markedupfiles/003.txt,2,58
productivity seminar,60,./markedupfiles/003.txt,2,59
seminar organised,61,./markedupfiles/003.txt,2,60
organised by,62,./markedupfiles/003.txt,2,61
by the,63,./markedupfiles/003.txt,2,62
the Equal,64,./markedupfiles/003.txt,2,63
Equal Opportunities,65,./markedupfiles/003.txt,2,64
Opportunities Commission,66,./markedupfiles/003.txt,2,65
Commission (EOC).,67,./markedupfiles/003.txt,2,66
(EOC). Mothers,68,./markedupfiles/003.txt,2,67
Mothers can,69,./markedupfiles/003.txt,2,68
can currently,70,./markedupfiles/003.txt,2,69
currently take,71,./markedupfiles/003.txt,2,70
take up,72,./markedupfiles/003.txt,2,71
up to,73,./markedupfiles/003.txt,2,72
to six,74,./markedupfiles/003.txt,2,73
six months',75,./markedupfiles/003.txt,2,74
months' paid,76,./markedupfiles/003.txt,2,75
paid leave,77,./markedupfiles/003.txt,2,76
leave -,78,./markedupfiles/003.txt,2,77
- and,79,./markedupfiles/003.txt,2,78
and six,80,./markedupfiles/003.txt,2,79
six unpaid.,81,./markedupfiles/003.txt,2,80
unpaid. <n>Ms,82,./markedupfiles/003.txt,2,81
<n>Ms Hewitt</n>,83,./markedupfiles/003.txt,2,82
Hewitt</n> told,84,./markedupfiles/003.txt,2,83
told the,85,./markedupfiles/003.txt,2,84
the seminar:,86,./markedupfiles/003.txt,2,85
"seminar: ""Clearly",87,./markedupfiles/003.txt,2,86
"""Clearly one",88,./markedupfiles/003.txt,2,87
one of,89,./markedupfiles/003.txt,2,88
of the,90,./markedupfiles/003.txt,2,89
the things,91,./markedupfiles/003.txt,2,90
things we,92,./markedupfiles/003.txt,2,91
we need,93,./markedupfiles/003.txt,2,92
need to,94,./markedupfiles/003.txt,2,93
to do,95,./markedupfiles/003.txt,2,94
do in,96,./markedupfiles/003.txt,2,95
in the,97,./markedupfiles/003.txt,2,96
the future,98,./markedupfiles/003.txt,2,97
future is,99,./markedupfiles/003.txt,2,98
is to,100,./markedupfiles/003.txt,2,99
to extend,101,./markedupfiles/003.txt,2,100
extend the,102,./markedupfiles/003.txt,2,101
the period,103,./markedupfiles/003.txt,2,102
period of,104,./markedupfiles/003.txt,2,103
of payment,105,./markedupfiles/003.txt,2,104
payment for,106,./markedupfiles/003.txt,2,105
for maternity,107,./markedupfiles/003.txt,2,106
maternity leave,108,./markedupfiles/003.txt,2,107
leave beyond,109,./markedupfiles/003.txt,2,108
beyond the,110,./markedupfiles/003.txt,2,109
the first,111,./markedupfiles/003.txt,2,110
first six,112,./markedupfiles/003.txt,2,111
six months,113,./markedupfiles/003.txt,2,112
months into,114,./markedupfiles/003.txt,2,113
into the,115,./markedupfiles/003.txt,2,114
the second,116,./markedupfiles/003.txt,2,115
second six,117,./markedupfiles/003.txt,2,116
six months.,118,./markedupfiles/003.txt,2,117
"months. ""We",119,./markedupfiles/003.txt,2,118
"""We are",120,./markedupfiles/003.txt,2,119
are looking,121,./markedupfiles/003.txt,2,120
looking at,122,./markedupfiles/003.txt,2,121
at how,123,./markedupfiles/003.txt,2,122
how quickly,124,./markedupfiles/003.txt,2,123
quickly we,125,./markedupfiles/003.txt,2,124
we can,126,./markedupfiles/003.txt,2,125
can do,127,./markedupfiles/003.txt,2,126
do that,128,./markedupfiles/003.txt,2,127
that because,129,./markedupfiles/003.txt,2,128
because obviously,130,./markedupfiles/003.txt,2,129
obviously there,131,./markedupfiles/003.txt,2,130
there are,132,./markedupfiles/003.txt,2,131
are cost,133,./markedupfiles/003.txt,2,132
cost implications,134,./markedupfiles/003.txt,2,133
implications because,135,./markedupfiles/003.txt,2,134
because the,136,./markedupfiles/003.txt,2,135
the taxpayer,137,./markedupfiles/003.txt,2,136
taxpayer reimburses,138,./markedupfiles/003.txt,2,137
reimburses the,139,./markedupfiles/003.txt,2,138
the employers,140,./markedupfiles/003.txt,2,139
employers for,141,./markedupfiles/003.txt,2,140
for the,142,./markedupfiles/003.txt,2,141
the cost,143,./markedupfiles/003.txt,2,142
cost of,144,./markedupfiles/003.txt,2,143
"of that.""",145,./markedupfiles/003.txt,2,144
"that."" <n>Ms",146,./markedupfiles/003.txt,2,145
<n>Ms Hewitt</n>,147,./markedupfiles/003.txt,2,146
Hewitt</n> also,148,./markedupfiles/003.txt,2,147
also announced,149,./markedupfiles/003.txt,2,148
announced a,150,./markedupfiles/003.txt,2,149
a new,151,./markedupfiles/003.txt,2,150
new drive,152,./markedupfiles/003.txt,2,151
drive to,153,./markedupfiles/003.txt,2,152
to help,154,./markedupfiles/003.txt,2,153
help women,155,./markedupfiles/003.txt,2,154
women who,156,./markedupfiles/003.txt,2,155
who want,157,./markedupfiles/003.txt,2,156
want to,158,./markedupfiles/003.txt,2,157
to work,159,./markedupfiles/003.txt,2,158
work in,160,./markedupfiles/003.txt,2,159
in male,161,./markedupfiles/003.txt,2,160
male dominated,162,./markedupfiles/003.txt,2,161
dominated sectors,163,./markedupfiles/003.txt,2,162
sectors saying,164,./markedupfiles/003.txt,2,163
saying sexism,165,./markedupfiles/003.txt,2,164
sexism at,166,./markedupfiles/003.txt,2,165
at work,167,./markedupfiles/003.txt,2,166
work was,168,./markedupfiles/003.txt,2,167
was still,169,./markedupfiles/003.txt,2,168
still preventing,170,./markedupfiles/003.txt,2,169
preventing women,171,./markedupfiles/003.txt,2,170
women reaching,172,./markedupfiles/003.txt,2,171
reaching their,173,./markedupfiles/003.txt,2,172
their full,174,./markedupfiles/003.txt,2,173
full potential.,175,./markedupfiles/003.txt,2,174
potential. Plans,176,./markedupfiles/003.txt,2,175
Plans include,177,./markedupfiles/003.txt,2,176
include funding,178,./markedupfiles/003.txt,2,177
funding for,179,./markedupfiles/003.txt,2,178
for universities,180,./markedupfiles/003.txt,2,179
universities to,181,./markedupfiles/003.txt,2,180
to help,182,./markedupfiles/003.txt,2,181
help female,183,./markedupfiles/003.txt,2,182
female science,184,./markedupfiles/003.txt,2,183
science and,185,./markedupfiles/003.txt,2,184
and engineering,186,./markedupfiles/003.txt,2,185
engineering graduates,187,./markedupfiles/003.txt,2,186
graduates find,188,./markedupfiles/003.txt,2,187
find jobs,189,./markedupfiles/003.txt,2,188
jobs and,190,./markedupfiles/003.txt,2,189
"and ""taster",191,./markedupfiles/003.txt,2,190
"""taster courses""",192,./markedupfiles/003.txt,2,191
"courses"" for",193,./markedupfiles/003.txt,2,192
for men,194,./markedupfiles/003.txt,2,193
men and,195,./markedupfiles/003.txt,2,194
and women,196,./markedupfiles/003.txt,2,195
women in,197,./markedupfiles/003.txt,2,196
in non-traditional,198,./markedupfiles/003.txt,2,197
non-traditional jobs.,199,./markedupfiles/003.txt,2,198
jobs. Women,200,./markedupfiles/003.txt,2,199
Women in,201,./markedupfiles/003.txt,2,200
in full-time,202,./markedupfiles/003.txt,2,201
full-time work,203,./markedupfiles/003.txt,2,202
work earn,204,./markedupfiles/003.txt,2,203
earn 19%,205,./markedupfiles/003.txt,2,204
19% less,206,./markedupfiles/003.txt,2,205
less than,207,./markedupfiles/003.txt,2,206
than men,208,./markedupfiles/003.txt,2,207
men according,209,./markedupfiles/003.txt,2,208
according to,210,./markedupfiles/003.txt,2,209
to the,211,./markedupfiles/003.txt,2,210
the Equal,212,./markedupfiles/003.txt,2,211
Equal Opportunities,213,./markedupfiles/003.txt,2,212
Opportunities Commission,214,./markedupfiles/003.txt,2,213
Commission (EOC).,215,./markedupfiles/003.txt,2,214
(EOC). The,216,./markedupfiles/003.txt,2,215
The minister,217,./markedupfiles/003.txt,2,216
minister told,218,./markedupfiles/003.txt,2,217
told delegates,219,./markedupfiles/003.txt,2,218
delegates that,220,./markedupfiles/003.txt,2,219
that getting,221,./markedupfiles/003.txt,2,220
getting rid,222,./markedupfiles/003.txt,2,221
rid of,223,./markedupfiles/003.txt,2,222
"of ""career",224,./markedupfiles/003.txt,2,223
"""career sexism""",225,./markedupfiles/003.txt,2,224
"sexism"" was",226,./markedupfiles/003.txt,2,225
was vital,227,./markedupfiles/003.txt,2,226
vital to,228,./markedupfiles/003.txt,2,227
to closing,229,./markedupfiles/003.txt,2,228
closing the,230,./markedupfiles/003.txt,2,229
the gender,231,./markedupfiles/003.txt,2,230
gender pay,232,./markedupfiles/003.txt,2,231
pay gap.,233,./markedupfiles/003.txt,2,232
"gap. ""Career",234,./markedupfiles/003.txt,2,233
"""Career sexism",235,./markedupfiles/003.txt,2,234
sexism limits,236,./markedupfiles/003.txt,2,235
limits opportunities,237,./markedupfiles/003.txt,2,236
opportunities for,238,./markedupfiles/003.txt,2,237
for women,239,./markedupfiles/003.txt,2,238
women of,240,./markedupfiles/003.txt,2,239
of all,241,./markedupfiles/003.txt,2,240
all ages,242,./markedupfiles/003.txt,2,241
ages and,243,./markedupfiles/003.txt,2,242
and prevents,244,./markedupfiles/003.txt,2,243
prevents them,245,./markedupfiles/003.txt,2,244
them from,246,./markedupfiles/003.txt,2,245
from achieving,247,./markedupfiles/003.txt,2,246
achieving their,248,./markedupfiles/003.txt,2,247
their full,249,./markedupfiles/003.txt,2,248
full potential.,250,./markedupfiles/003.txt,2,249
"potential. ""It",251,./markedupfiles/003.txt,2,250
"""It is",252,./markedupfiles/003.txt,2,251
is simply,253,./markedupfiles/003.txt,2,252
simply wrong,254,./markedupfiles/003.txt,2,253
wrong to,255,./markedupfiles/003.txt,2,254
to assume,256,./markedupfiles/003.txt,2,255
assume someone,257,./markedupfiles/003.txt,2,256
someone cannot,258,./markedupfiles/003.txt,2,257
cannot do,259,./markedupfiles/003.txt,2,258
do a,260,./markedupfiles/003.txt,2,259
a job,261,./markedupfiles/003.txt,2,260
job on,262,./markedupfiles/003.txt,2,261
on the,263,./markedupfiles/003.txt,2,262
the grounds,264,./markedupfiles/003.txt,2,263
grounds of,265,./markedupfiles/003.txt,2,264
of their,266,./markedupfiles/003.txt,2,265
"their sex,""",267,./markedupfiles/003.txt,2,266
"sex,"" she",268,./markedupfiles/003.txt,2,267
she said.,269,./markedupfiles/003.txt,2,268
said. Earlier,270,./markedupfiles/003.txt,2,269
Earlier she,271,./markedupfiles/003.txt,2,270
she told,272,./markedupfiles/003.txt,2,271
told BBC,273,./markedupfiles/003.txt,2,272
BBC Radio,274,./markedupfiles/003.txt,2,273
Radio 4's,275,./markedupfiles/003.txt,2,274
4's Today,276,./markedupfiles/003.txt,2,275
Today programme:,277,./markedupfiles/003.txt,2,276
"programme: ""What",278,./markedupfiles/003.txt,2,277
"""What we",279,./markedupfiles/003.txt,2,278
we are,280,./markedupfiles/003.txt,2,279
are talking,281,./markedupfiles/003.txt,2,280
talking about,282,./markedupfiles/003.txt,2,281
about here,283,./markedupfiles/003.txt,2,282
here is,284,./markedupfiles/003.txt,2,283
is the,285,./markedupfiles/003.txt,2,284
the fact,286,./markedupfiles/003.txt,2,285
fact that,287,./markedupfiles/003.txt,2,286
that about,288,./markedupfiles/003.txt,2,287
about six,289,./markedupfiles/003.txt,2,288
six out,290,./markedupfiles/003.txt,2,289
out of,291,./markedupfiles/003.txt,2,290
of 20,292,./markedupfiles/003.txt,2,291
20 women,293,./markedupfiles/003.txt,2,292
women work,294,./markedupfiles/003.txt,2,293
work in,295,./markedupfiles/003.txt,2,294
in jobs,296,./markedupfiles/003.txt,2,295
jobs that,297,./markedupfiles/003.txt,2,296
that are,298,./markedupfiles/003.txt,2,297
are low-paid,299,./markedupfiles/003.txt,2,298
low-paid and,300,./markedupfiles/003.txt,2,299
and typically,301,./markedupfiles/003.txt,2,300
typically dominated,302,./markedupfiles/003.txt,2,301
dominated by,303,./markedupfiles/003.txt,2,302
by women,304,./markedupfiles/003.txt,2,303
women so,305,./markedupfiles/003.txt,2,304
so we,306,./markedupfiles/003.txt,2,305
we have,307,./markedupfiles/003.txt,2,306
have got,308,./markedupfiles/003.txt,2,307
got very,309,./markedupfiles/003.txt,2,308
very segregated,310,./markedupfiles/003.txt,2,309
segregated employment.,311,./markedupfiles/003.txt,2,310
"employment. ""Unfortunately",312,./markedupfiles/003.txt,2,311
"""Unfortunately in",313,./markedupfiles/003.txt,2,312
in some,314,./markedupfiles/003.txt,2,313
some cases,315,./markedupfiles/003.txt,2,314
cases this,316,./markedupfiles/003.txt,2,315
this reflects,317,./markedupfiles/003.txt,2,316
reflects very,318,./markedupfiles/003.txt,2,317
very old-fashioned,319,./markedupfiles/003.txt,2,318
old-fashioned and,320,./markedupfiles/003.txt,2,319
and stereotypical,321,./markedupfiles/003.txt,2,320
stereotypical ideas,322,./markedupfiles/003.txt,2,321
ideas about,323,./markedupfiles/003.txt,2,322
about the,324,./markedupfiles/003.txt,2,323
the appropriate,325,./markedupfiles/003.txt,2,324
appropriate jobs,326,./markedupfiles/003.txt,2,325
jobs for,327,./markedupfiles/003.txt,2,326
for women,328,./markedupfiles/003.txt,2,327
women or,329,./markedupfiles/003.txt,2,328
or indeed,330,./markedupfiles/003.txt,2,329
indeed for,331,./markedupfiles/003.txt,2,330
for men.,332,./markedupfiles/003.txt,2,331
"men. ""Career",333,./markedupfiles/003.txt,2,332
"""Career sexism",334,./markedupfiles/003.txt,2,333
sexism is,335,./markedupfiles/003.txt,2,334
is about,336,./markedupfiles/003.txt,2,335
about saying,337,./markedupfiles/003.txt,2,336
saying that,338,./markedupfiles/003.txt,2,337
that engineering,339,./markedupfiles/003.txt,2,338
engineering for,340,./markedupfiles/003.txt,2,339
for instance,341,./markedupfiles/003.txt,2,340
instance where,342,./markedupfiles/003.txt,2,341
where only,343,./markedupfiles/003.txt,2,342
only 10%,344,./markedupfiles/003.txt,2,343
10% of,345,./markedupfiles/003.txt,2,344
of employees,346,./markedupfiles/003.txt,2,345
employees are,347,./markedupfiles/003.txt,2,346
are women,348,./markedupfiles/003.txt,2,347
women is,349,./markedupfiles/003.txt,2,348
is really,350,./markedupfiles/003.txt,2,349
really a,351,./markedupfiles/003.txt,2,350
a male-dominated,352,./markedupfiles/003.txt,2,351
male-dominated industry.,353,./markedupfiles/003.txt,2,352
industry. Construction,354,./markedupfiles/003.txt,2,353
Construction is,355,./markedupfiles/003.txt,2,354
is even,356,./markedupfiles/003.txt,2,355
even worse.,357,./markedupfiles/003.txt,2,356
"worse. ""But",358,./markedupfiles/003.txt,2,357
"""But it",359,./markedupfiles/003.txt,2,358
it is,360,./markedupfiles/003.txt,2,359
is also,361,./markedupfiles/003.txt,2,360
also about,362,./markedupfiles/003.txt,2,361
about saying,363,./markedupfiles/003.txt,2,362
saying childcare,364,./markedupfiles/003.txt,2,363
childcare jobs,365,./markedupfiles/003.txt,2,364
jobs are,366,./markedupfiles/003.txt,2,365
are really,367,./markedupfiles/003.txt,2,366
really there,368,./markedupfiles/003.txt,2,367
there for,369,./markedupfiles/003.txt,2,368
for women,370,./markedupfiles/003.txt,2,369
women and,371,./markedupfiles/003.txt,2,370
and not,372,./markedupfiles/003.txt,2,371
not suitable,373,./markedupfiles/003.txt,2,372
suitable for,374,./markedupfiles/003.txt,2,373
for men.,375,./markedupfiles/003.txt,2,374
men. Career,376,./markedupfiles/003.txt,2,375
Career sexism,377,./markedupfiles/003.txt,2,376
sexism goes,378,./markedupfiles/003.txt,2,377
goes both,379,./markedupfiles/003.txt,2,378
"both ways.""",380,./markedupfiles/003.txt,2,379
"ways."" She",381,./markedupfiles/003.txt,2,380
She added,382,./markedupfiles/003.txt,2,381
added that,383,./markedupfiles/003.txt,2,382
that while,384,./markedupfiles/003.txt,2,383
while progress,385,./markedupfiles/003.txt,2,384
progress had,386,./markedupfiles/003.txt,2,385
had been,387,./markedupfiles/003.txt,2,386
been made,388,./markedupfiles/003.txt,2,387
made there,389,./markedupfiles/003.txt,2,388
there was,390,./markedupfiles/003.txt,2,389
was still,391,./markedupfiles/003.txt,2,390
still a,392,./markedupfiles/003.txt,2,391
a gap,393,./markedupfiles/003.txt,2,392
gap in,394,./markedupfiles/003.txt,2,393
in pay,395,./markedupfiles/003.txt,2,394
pay figures.,396,./markedupfiles/003.txt,2,395
"figures. ""The",397,./markedupfiles/003.txt,2,396
"""The average",398,./markedupfiles/003.txt,2,397
average woman,399,./markedupfiles/003.txt,2,398
woman working,400,./markedupfiles/003.txt,2,399
working full-time,401,./markedupfiles/003.txt,2,400
full-time is,402,./markedupfiles/003.txt,2,401
is being,403,./markedupfiles/003.txt,2,402
being paid,404,./markedupfiles/003.txt,2,403
paid about,405,./markedupfiles/003.txt,2,404
about 80p,406,./markedupfiles/003.txt,2,405
80p for,407,./markedupfiles/003.txt,2,406
for every,408,./markedupfiles/003.txt,2,407
every pound,409,./markedupfiles/003.txt,2,408
pound a,410,./markedupfiles/003.txt,2,409
a man,411,./markedupfiles/003.txt,2,410
man is,412,./markedupfiles/003.txt,2,411
is earning.,413,./markedupfiles/003.txt,2,412
earning. For,414,./markedupfiles/003.txt,2,413
For women,415,./markedupfiles/003.txt,2,414
women working,416,./markedupfiles/003.txt,2,415
working part-time,417,./markedupfiles/003.txt,2,416
part-time it,418,./markedupfiles/003.txt,2,417
it is,419,./markedupfiles/003.txt,2,418
"is 60p.""",420,./markedupfiles/003.txt,2,419
"60p."" The",421,./markedupfiles/003.txt,2,420
The Department,422,./markedupfiles/003.txt,2,421
Department for,423,./markedupfiles/003.txt,2,422
for Trade,424,./markedupfiles/003.txt,2,423
Trade and,425,./markedupfiles/003.txt,2,424
and Industry,426,./markedupfiles/003.txt,2,425
Industry will,427,./markedupfiles/003.txt,2,426
will also,428,./markedupfiles/003.txt,2,427
also provide,429,./markedupfiles/003.txt,2,428
provide funding,430,./markedupfiles/003.txt,2,429
funding to,431,./markedupfiles/003.txt,2,430
to help,432,./markedupfiles/003.txt,2,431
help a,433,./markedupfiles/003.txt,2,432
a new,434,./markedupfiles/003.txt,2,433
new pay,435,./markedupfiles/003.txt,2,434
pay experts,436,./markedupfiles/003.txt,2,435
experts panel,437,./markedupfiles/003.txt,2,436
panel run,438,./markedupfiles/003.txt,2,437
run by,439,./markedupfiles/003.txt,2,438
by the,440,./markedupfiles/003.txt,2,439
the TUC.,441,./markedupfiles/003.txt,2,440
TUC. It,442,./markedupfiles/003.txt,2,441
It has,443,./markedupfiles/003.txt,2,442
has been,444,./markedupfiles/003.txt,2,443
been set,445,./markedupfiles/003.txt,2,444
set up,446,./markedupfiles/003.txt,2,445
up to,447,./markedupfiles/003.txt,2,446
to advise,448,./markedupfiles/003.txt,2,447
advise hundreds,449,./markedupfiles/003.txt,2,448
hundreds of,450,./markedupfiles/003.txt,2,449
of companies,451,./markedupfiles/003.txt,2,450
companies on,452,./markedupfiles/003.txt,2,451
on equal,453,./markedupfiles/003.txt,2,452
equal wage,454,./markedupfiles/003.txt,2,453
wage policies.,455,./markedupfiles/003.txt,2,454
policies. Research,456,./markedupfiles/003.txt,2,455
Research conducted,457,./markedupfiles/003.txt,2,456
conducted by,458,./markedupfiles/003.txt,2,457
by the,459,./markedupfiles/003.txt,2,458
the EOC,460,./markedupfiles/003.txt,2,459
EOC last,461,./markedupfiles/003.txt,2,460
last year,462,./markedupfiles/003.txt,2,461
year revealed,463,./markedupfiles/003.txt,2,462
revealed that,464,./markedupfiles/003.txt,2,463
that many,465,./markedupfiles/003.txt,2,464
many Britons,466,./markedupfiles/003.txt,2,465
Britons believe,467,./markedupfiles/003.txt,2,466
believe the,468,./markedupfiles/003.txt,2,467
the pay,469,./markedupfiles/003.txt,2,468
pay gap,470,./markedupfiles/003.txt,2,469
gap between,471,./markedupfiles/003.txt,2,470
between men,472,./markedupfiles/003.txt,2,471
men and,473,./markedupfiles/003.txt,2,472
and women,474,./markedupfiles/003.txt,2,473
women is,475,./markedupfiles/003.txt,2,474
is the,476,./markedupfiles/003.txt,2,475
the result,477,./markedupfiles/003.txt,2,476
result of,478,./markedupfiles/003.txt,2,477
"of ""natural",479,./markedupfiles/003.txt,2,478
"""natural differences""",480,./markedupfiles/003.txt,2,479
"differences"" between",481,./markedupfiles/003.txt,2,480
between the,482,./markedupfiles/003.txt,2,481
the sexes.,483,./markedupfiles/003.txt,2,482
sexes. Women,484,./markedupfiles/003.txt,2,483
Women hold,485,./markedupfiles/003.txt,2,484
hold less,486,./markedupfiles/003.txt,2,485
less than,487,./markedupfiles/003.txt,2,486
than 10%,488,./markedupfiles/003.txt,2,487
10% of,489,./markedupfiles/003.txt,2,488
of the,490,./markedupfiles/003.txt,2,489
the top,491,./markedupfiles/003.txt,2,490
top positions,492,./markedupfiles/003.txt,2,491
positions in,493,./markedupfiles/003.txt,2,492
in FTSE,494,./markedupfiles/003.txt,2,493
FTSE 100,495,./markedupfiles/003.txt,2,494
100 companies,496,./markedupfiles/003.txt,2,495
companies the,497,./markedupfiles/003.txt,2,496
the police,498,./markedupfiles/003.txt,2,497
police the,499,./markedupfiles/003.txt,2,498
the judiciary,500,./markedupfiles/003.txt,2,499
judiciary and,501,./markedupfiles/003.txt,2,500
and trade,502,./markedupfiles/003.txt,2,501
trade unions,503,./markedupfiles/003.txt,2,502
unions according,504,./markedupfiles/003.txt,2,503
according to,505,./markedupfiles/003.txt,2,504
to their,506,./markedupfiles/003.txt,2,505
their figures.,507,./markedupfiles/003.txt,2,506
figures. And,508,./markedupfiles/003.txt,2,507
And retired,509,./markedupfiles/003.txt,2,508
retired women,510,./markedupfiles/003.txt,2,509
women have,511,./markedupfiles/003.txt,2,510
have just,512,./markedupfiles/003.txt,2,511
just over,513,./markedupfiles/003.txt,2,512
over half,514,./markedupfiles/003.txt,2,513
half the,515,./markedupfiles/003.txt,2,514
the income,516,./markedupfiles/003.txt,2,515
income of,517,./markedupfiles/003.txt,2,516
of their,518,./markedupfiles/003.txt,2,517
their male,519,./markedupfiles/003.txt,2,518
male counterparts,520,./markedupfiles/003.txt,2,519
counterparts on,521,./markedupfiles/003.txt,2,520
on average.,522,./markedupfiles/003.txt,2,521
average. Watchdog,523,./markedupfiles/003.txt,2,522
Watchdog probes,1,./markedupfiles/002.txt,2,0
probes e-mail,2,./markedupfiles/002.txt,2,1
e-mail deletions,3,./markedupfiles/002.txt,2,2
