,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
270,Jack Cunningham,13,./data/test/./236.txt,2,12,True,100,0,4,0,False,False,False,5,False,False,False,False
271,Jim Callaghan,34,./data/test/./236.txt,2,33,True,2,1,1,0,False,False,False,100,False,False,False,False
272,Tony Blairs,54,./data/test/./236.txt,2,53,True,1,3,2,3,False,False,False,100,True,False,False,False
273,Ruth Kelly,19,./data/test/./030.txt,2,18,True,5,2,3,3,False,False,False,1,False,False,True,False
274,Tony Blair,232,./data/test/./024.txt,2,231,True,100,100,1,1,False,False,False,100,False,False,False,False
275,Michael Howard,241,./data/test/./024.txt,2,240,True,100,0,5,0,False,False,False,100,True,False,False,False
276,Balfour Beatty,8,./data/test/./178.txt,2,7,True,5,100,4,0,False,False,False,100,True,False,False,False
277,Balfour Beattys,43,./data/test/./178.txt,2,42,True,2,3,5,3,False,False,False,100,True,False,False,False
278,Balfour Beatty,60,./data/test/./178.txt,2,59,True,100,100,3,3,False,False,False,100,True,False,True,False
279,Anthony Walker,63,./data/test/./178.txt,2,62,True,100,100,100,0,False,False,False,100,False,False,False,False
280,Nicholas Jeffries,66,./data/test/./178.txt,2,65,True,100,100,1,0,False,False,False,100,False,False,False,False
281,Alistair Cook,71,./data/test/./178.txt,2,70,True,100,100,3,2,False,False,False,100,False,False,False,False
282,Sean Fugill,73,./data/test/./178.txt,2,72,True,100,100,5,0,False,False,False,100,False,False,True,False
283,Keith Lea,76,./data/test/./178.txt,2,75,True,100,1,1,0,False,False,False,100,False,False,False,False
284,Balfour Beatty,99,./data/test/./178.txt,2,98,True,100,100,3,3,False,False,False,100,False,False,True,False
285,Steve Arthur,185,./data/test/./178.txt,2,184,True,1,100,1,1,False,False,False,100,True,False,False,False
286,Peter Monkhouse,193,./data/test/./178.txt,2,192,True,100,100,5,1,False,False,False,100,False,False,True,False
287,Moazzam Begg,24,./data/test/./151.txt,2,23,True,4,100,3,100,False,False,False,100,True,False,False,False
288,Martin Mubanga,26,./data/test/./151.txt,2,25,True,100,100,5,2,False,False,False,100,False,False,True,False
289,Feroz Abbasi,28,./data/test/./151.txt,2,27,True,100,3,100,0,False,False,False,100,False,False,True,False
290,Louise Christian,89,./data/test/./151.txt,2,88,True,100,100,5,0,False,False,False,100,False,False,True,False
291,Azmat Begg,143,./data/test/./151.txt,2,142,True,100,100,3,1,False,False,False,100,True,False,True,False
292,Louise Christian,285,./data/test/./151.txt,2,284,True,3,0,2,1,False,False,False,100,False,False,False,False
293,Gareth Peirce,316,./data/test/./151.txt,2,315,True,100,100,3,1,False,False,False,100,False,False,False,False
294,Massoud Shadjareh,410,./data/test/./151.txt,2,409,True,100,100,2,0,False,False,False,100,True,False,True,False
295,Iqbal Sacranie,458,./data/test/./151.txt,2,457,True,1,100,4,2,False,False,False,100,False,False,False,False
296,David Blunkett,6,./data/test/./031.txt,2,5,True,2,0,3,0,False,False,False,100,False,False,False,False
297,David Davis,182,./data/test/./031.txt,2,181,True,100,100,5,1,False,False,False,100,False,False,False,False
298,Baroness Scotland,401,./data/test/./031.txt,2,400,True,5,2,5,2,False,False,False,100,False,False,False,False
299,Alan Beith,205,./data/test/./233.txt,2,204,True,100,3,5,3,False,False,False,100,False,False,False,False
300,Tony Blair,8,./data/test/./225.txt,2,7,True,5,100,100,1,False,False,False,100,False,False,False,False
301,Gordon Brown,28,./data/test/./225.txt,2,27,True,100,3,1,1,False,False,False,100,False,False,True,False
302,Michael Howard,105,./data/test/./225.txt,2,104,True,100,0,2,0,False,False,False,100,True,False,False,False
303,Alan Milburn,140,./data/test/./225.txt,2,139,True,3,100,1,0,False,False,False,100,False,True,False,False
304,Robert Pestons,242,./data/test/./225.txt,2,241,True,3,100,2,100,False,False,False,100,True,False,False,False
305,Paul Flynn,287,./data/test/./225.txt,2,286,True,100,0,100,1,False,False,False,100,False,False,True,False
306,Tony Blairs,16,./data/test/./027.txt,2,15,True,4,100,2,3,False,False,False,100,False,False,False,False
307,Michael Howard,53,./data/test/./027.txt,2,52,True,4,0,100,3,False,False,False,100,False,False,False,False
308,Jack Cunningham,610,./data/test/./027.txt,2,609,True,100,100,100,3,False,False,False,100,False,False,False,False
309,Robin Butlers,644,./data/test/./027.txt,2,643,True,100,100,100,1,False,False,False,100,False,False,False,False
310,Tony Meo,182,./data/test/./190.txt,2,181,True,100,100,2,3,False,False,False,100,True,False,True,False
311,Ray Reardon,228,./data/test/./190.txt,2,227,True,5,2,100,3,False,False,False,100,False,False,True,False
312,Terry Griffiths,257,./data/test/./190.txt,2,256,True,5,100,2,100,False,False,False,100,True,False,True,False
313,Mr Howard,260,./data/test/./190.txt,2,259,True,100,3,3,1,True,False,False,100,True,False,True,False
314,Tony Blairs,60,./data/test/./147.txt,2,59,True,4,100,1,1,False,False,False,100,True,False,False,False
315,Charles Kennedy,445,./data/test/./147.txt,2,444,True,100,100,100,100,False,False,False,100,False,False,False,False
316,Norman Baker,67,./data/test/./146.txt,2,66,True,100,100,100,2,False,False,False,100,False,False,True,False
317,Gordon Brown,13,./data/test/./218.txt,2,12,True,1,1,2,0,False,False,False,100,False,False,False,False
318,John Prescott,191,./data/test/./218.txt,2,190,True,100,1,4,0,False,False,False,3,False,False,True,False
319,Michael Howard,517,./data/test/./218.txt,2,516,True,4,100,4,1,False,False,False,100,False,False,False,False
320,Adam Boulton,536,./data/test/./218.txt,2,535,True,5,1,1,1,False,False,False,100,False,False,False,False
321,Tony Blair,27,./data/test/./280.txt,2,26,True,100,0,3,0,False,False,False,100,False,False,True,False
322,Condoleezza Rice,93,./data/test/./280.txt,2,92,True,100,3,2,0,False,False,False,3,False,False,True,False
323,Tony Blair,12,./data/test/./257.txt,2,11,True,3,100,3,0,False,False,False,100,False,False,False,False
324,Gordon Brown,15,./data/test/./257.txt,2,14,True,100,100,1,3,False,False,False,100,False,False,False,False
325,Alan Milburn,112,./data/test/./257.txt,2,111,True,4,2,2,1,False,False,False,100,False,False,False,False
326,John Prescott,128,./data/test/./257.txt,2,127,True,100,100,3,0,False,False,False,100,False,False,False,False
327,Robert Peston,268,./data/test/./257.txt,2,267,True,100,100,4,0,False,False,False,100,False,False,False,False
328,Mr Brown,283,./data/test/./257.txt,2,282,True,3,3,1,100,True,False,False,100,False,False,True,False
329,Paul Flynn,286,./data/test/./257.txt,2,285,True,100,0,4,3,False,False,False,100,False,False,True,False
330,Stephen Pound,311,./data/test/./257.txt,2,310,True,100,0,3,1,False,False,False,100,False,False,True,False
331,John Prescott,36,./data/test/./069.txt,2,35,True,100,100,4,0,False,False,False,3,False,False,True,False
332,Stephen Cape,110,./data/test/./069.txt,2,109,True,5,100,100,100,False,False,False,100,False,False,True,False
333,Mark Serwotka,237,./data/test/./069.txt,2,236,True,100,100,100,3,False,False,False,100,False,False,False,False
334,Tony Beddow,218,./data/test/./121.txt,2,217,True,100,100,4,0,False,False,False,100,False,False,False,False
335,Ms Hutt,237,./data/test/./121.txt,2,236,True,100,1,100,3,True,False,False,100,False,False,True,False
336,Kirsty Williams,404,./data/test/./121.txt,2,403,True,100,3,4,1,False,False,False,100,False,False,True,False
337,Jonathan Morgan,427,./data/test/./121.txt,2,426,True,100,100,100,3,False,False,False,100,False,False,False,False
338,Mike OBrien,17,./data/test/./109.txt,2,16,True,100,100,5,100,False,False,False,100,False,False,False,False
339,Mark Oaten,228,./data/test/./097.txt,2,227,True,100,100,100,3,False,False,False,100,False,False,False,False
340,David Blunkett,382,./data/test/./097.txt,2,381,True,100,2,2,1,False,False,False,100,False,False,True,False
341,Daniel Sandford,436,./data/test/./097.txt,2,435,True,3,0,2,100,False,False,False,100,False,False,False,False
342,William Pitt,101,./data/test/./083.txt,2,100,True,5,3,1,0,False,False,False,100,False,False,False,False
343,Tim Collins,172,./data/test/./083.txt,2,171,True,5,100,4,0,False,False,False,100,False,False,False,False
344,Tony Blair,7,./data/test/./256.txt,2,6,True,3,0,3,0,False,False,False,100,False,False,True,False
345,Gordon Brown,45,./data/test/./256.txt,2,44,True,100,2,1,100,False,False,False,100,True,False,True,False
346,Alan Milburn,88,./data/test/./256.txt,2,87,True,4,100,4,0,False,False,False,100,False,False,False,False
347,Liam Fox,507,./data/test/./256.txt,2,506,True,4,100,100,1,False,False,False,100,False,False,False,False
348,James Hardy,103,./data/test/./242.txt,2,102,True,100,0,100,1,False,False,False,100,False,False,True,False
349,Alan Beith,129,./data/test/./242.txt,2,128,True,100,100,4,1,False,False,False,100,False,True,True,False
350,Norman Baker,183,./data/test/./242.txt,2,182,True,100,0,100,1,False,False,False,100,False,False,True,False
351,Richard Thomas,301,./data/test/./242.txt,2,300,True,100,100,3,1,False,False,False,100,False,False,True,False
352,Robert Kilroy-Silk,8,./data/test/./281.txt,2,7,True,2,0,100,0,False,False,False,100,False,False,False,False
353,Robert Kilroy-Silk,122,./data/test/./281.txt,2,121,True,5,100,1,1,False,False,False,100,True,False,True,False
354,Mr Kilroy-Silk,423,./data/test/./281.txt,2,422,True,1,1,3,2,True,False,False,100,False,False,True,False
355,Alastair Campbell,17,./data/test/./297.txt,2,16,True,100,2,100,2,False,False,False,100,False,False,False,False
356,Peter Mandelson,19,./data/test/./297.txt,2,18,True,100,0,100,0,False,False,False,100,False,False,True,False
357,Mr Mandelson,50,./data/test/./297.txt,2,49,True,3,1,1,0,True,False,False,100,False,True,False,False
358,Gavyn Davies,107,./data/test/./297.txt,2,106,True,100,100,3,3,False,False,False,100,False,False,False,False
359,Greg Dyke,110,./data/test/./297.txt,2,109,True,100,100,100,0,False,False,False,100,False,False,False,False
360,Andrew Gilligan,114,./data/test/./297.txt,2,113,True,100,1,2,1,False,False,False,100,False,False,True,False
361,Michael Howards,135,./data/test/./297.txt,2,134,True,100,100,3,3,False,False,False,100,False,False,False,False
362,Alastair Campbell,160,./data/test/./297.txt,2,159,True,3,2,1,0,False,False,False,100,False,False,False,False
363,Alastair Campbell,285,./data/test/./297.txt,2,284,True,100,3,1,1,False,False,False,100,False,False,False,False
364,Liam Fox,312,./data/test/./297.txt,2,311,True,100,0,5,100,False,False,False,100,True,False,False,False
365,Michael Howards,355,./data/test/./283.txt,2,354,True,100,100,2,1,False,False,False,100,False,False,False,False
366,Tony Blairs,451,./data/test/./283.txt,2,450,True,100,100,3,100,False,False,False,100,False,False,True,False
367,Tony Blair,5,./data/test/./254.txt,2,4,True,100,100,100,0,False,False,False,100,False,False,False,False
368,Gordon Brown,8,./data/test/./254.txt,2,7,True,100,3,1,0,False,False,False,100,False,False,False,False
369,Ian Gibson,81,./data/test/./254.txt,2,80,True,100,100,3,0,False,False,False,100,False,False,False,False
370,Tony Blair,133,./data/test/./254.txt,2,132,True,4,0,2,0,False,False,False,100,False,False,False,False
371,Gordon Brown,160,./data/test/./254.txt,2,159,True,100,0,1,0,False,False,False,100,True,False,False,False
372,Mr Brown,386,./data/test/./254.txt,2,385,True,5,1,1,2,True,False,False,100,False,False,True,False
373,Robert Pestons,413,./data/test/./254.txt,2,412,True,3,2,1,1,False,False,False,100,True,False,False,False
374,Charlie Whelan,523,./data/test/./254.txt,2,522,True,2,2,4,2,False,False,False,100,False,False,False,False
375,David Bell,153,./data/test/./056.txt,2,152,True,100,100,100,1,False,False,False,100,False,False,False,False
376,Tony Blairs,223,./data/test/./042.txt,2,222,True,4,3,4,3,False,False,False,100,False,False,True,False
377,Dave Prentis,301,./data/test/./042.txt,2,300,True,100,100,4,2,False,False,False,100,False,False,True,False
378,Mark Serwotka,448,./data/test/./042.txt,2,447,True,3,100,2,0,False,False,False,100,False,False,False,False
379,Paul Woolstenholmes,499,./data/test/./042.txt,2,498,True,100,100,4,3,False,False,False,100,True,False,False,False
380,Des Browne,432,./data/test/./122.txt,2,431,True,5,100,4,1,False,False,False,100,False,False,False,False
381,Michael Howard,511,./data/test/./122.txt,2,510,True,100,0,2,3,False,False,False,100,False,False,True,False
382,Lisa Power,531,./data/test/./122.txt,2,530,True,5,0,3,1,False,False,False,100,True,False,False,False
383,Terrence Higgins,540,./data/test/./122.txt,2,539,True,100,1,1,2,False,False,False,100,True,False,True,False
384,Jeremy Irons,185,./data/test/./137.txt,2,184,True,100,100,2,0,False,False,False,100,False,False,False,False
385,Kate Hoey,190,./data/test/./137.txt,2,189,True,100,100,3,1,False,False,False,100,False,False,False,False
386,Mike Hobday,216,./data/test/./137.txt,2,215,True,5,3,3,0,False,False,False,100,False,False,False,False
387,Sarah Mukherjee,306,./data/test/./137.txt,2,305,True,100,3,5,0,False,False,False,100,False,False,True,False
388,Tom Heap,331,./data/test/./137.txt,2,330,True,100,100,2,100,False,False,False,100,True,False,True,False
389,Judith Moritz,402,./data/test/./137.txt,2,401,True,2,3,2,0,False,False,False,100,False,False,False,False
390,Simon Hart,454,./data/test/./137.txt,2,453,True,5,2,5,2,False,False,False,2,False,False,False,False
391,Alastair McWhirter,520,./data/test/./137.txt,2,519,True,5,100,5,0,False,False,False,2,False,False,True,False
392,Michael Martin,22,./data/test/./123.txt,2,21,True,100,0,3,0,False,False,False,100,True,False,True,False
393,Alastair Campbell,49,./data/test/./123.txt,2,48,True,100,2,1,1,False,False,False,100,False,False,False,False
394,Mr Lishman,139,./data/test/./043.txt,2,138,True,3,3,2,100,True,False,False,100,True,False,False,False
395,Jack McConnell,28,./data/test/./094.txt,2,27,True,5,0,2,0,False,False,False,100,True,False,False,False
396,Margaret Davidson,128,./data/test/./094.txt,2,127,True,5,100,5,0,False,False,False,100,False,False,True,False
397,Nicola Sturgeon,401,./data/test/./094.txt,2,400,True,100,2,5,2,False,False,False,100,False,False,False,False
398,Jack McConnell,410,./data/test/./094.txt,2,409,True,5,2,1,1,False,False,False,100,False,False,False,False
399,Linda Knox,444,./data/test/./241.txt,2,443,True,2,100,2,1,False,False,False,100,False,False,True,False
400,Linda Knox,517,./data/test/./241.txt,2,516,True,2,0,1,1,False,False,False,100,False,False,False,False
401,Gordon Brown,7,./data/test/./255.txt,2,6,True,100,0,3,0,False,False,False,100,True,False,False,False
402,Gordon Brown,85,./data/test/./255.txt,2,84,True,3,100,1,0,False,False,False,100,False,False,False,False
403,Robert Peston,101,./data/test/./255.txt,2,100,True,100,2,4,100,False,False,False,100,False,False,False,False
404,Andrew Marr,179,./data/test/./255.txt,2,178,True,100,100,4,100,False,False,False,100,False,False,False,False
405,Tony Blair,250,./data/test/./255.txt,2,249,True,1,100,1,0,False,False,False,100,False,False,False,False
406,Andrew Marr,387,./data/test/./255.txt,2,386,True,3,2,2,2,False,False,False,100,False,False,False,False
407,Gordon Brown,394,./data/test/./255.txt,2,393,True,3,0,3,1,False,False,False,100,False,False,False,False
408,Tony Blair,401,./data/test/./255.txt,2,400,True,5,1,3,2,False,False,False,100,False,False,False,False
409,Michael Howard,587,./data/test/./255.txt,2,586,True,100,100,4,1,False,False,False,100,False,False,False,False
410,John Houston,22,./data/test/./286.txt,2,21,True,2,1,2,1,False,False,False,100,False,False,False,False
411,Mark Croucher,63,./data/test/./286.txt,2,62,True,100,0,100,1,False,False,False,100,False,True,False,False
412,Tony Blair,12,./data/test/./251.txt,2,11,True,100,100,3,0,False,False,False,100,False,False,False,False
413,Gordon Brown,15,./data/test/./251.txt,2,14,True,100,1,1,0,False,False,False,100,False,False,False,False
414,Hilary Benn,581,./data/test/./251.txt,2,580,True,100,100,100,0,False,False,False,5,False,False,False,False
415,John Prescott,587,./data/test/./251.txt,2,586,True,100,100,4,3,False,False,False,3,False,False,True,False
416,Brendan Barber,72,./data/test/./084.txt,2,71,True,100,3,5,1,False,False,False,2,False,False,False,False
417,Amitai Etzioni,33,./data/test/./052.txt,2,32,True,4,2,3,0,False,False,False,100,True,False,False,False
418,John Redwood,95,./data/test/./085.txt,2,94,True,100,2,100,100,False,False,False,100,False,False,False,False
419,Ed Davey,136,./data/test/./085.txt,2,135,True,100,1,100,3,False,False,False,100,False,False,False,False
420,Wayne Rooney,409,./data/test/./085.txt,2,408,True,3,1,1,0,False,False,False,100,False,False,False,False
421,Alan Milburn,132,./data/test/./278.txt,2,131,True,100,100,3,0,False,False,False,100,False,False,False,False
422,Gordon Brown,186,./data/test/./278.txt,2,185,True,100,2,1,1,False,False,False,100,False,False,True,False
423,Jane Kennedy,200,./data/test/./278.txt,2,199,True,1,2,2,0,False,False,False,3,False,False,True,False
424,Michael Howard,241,./data/test/./278.txt,2,240,True,4,2,1,0,False,False,False,100,True,False,False,False
425,Tony Blair,7,./data/test/./130.txt,2,6,True,3,0,4,0,False,False,False,100,False,False,False,False
426,Barbara Stocking,85,./data/test/./130.txt,2,84,True,3,100,5,100,False,False,False,100,False,False,True,False
427,Mr Blair,301,./data/test/./130.txt,2,300,True,3,1,4,0,True,False,False,100,False,True,False,False
428,John Houston,20,./data/test/./125.txt,2,19,True,2,1,2,1,False,False,False,100,False,False,False,False
429,Mark Croucher,61,./data/test/./125.txt,2,60,True,100,0,100,1,False,False,False,100,False,True,False,False
430,Adolf Hitler,236,./data/test/./290.txt,2,235,True,100,100,5,2,False,False,False,100,True,False,True,False
431,Winston Churchill,272,./data/test/./290.txt,2,271,True,100,0,2,3,False,False,False,100,True,False,False,False
432,Josef Stalin,299,./data/test/./290.txt,2,298,True,100,100,100,1,False,False,False,100,False,False,False,False
433,Frederick Forsyth,746,./data/test/./290.txt,2,745,True,100,100,4,100,False,False,False,100,False,False,True,False
434,Mr Forsyth,867,./data/test/./290.txt,2,866,True,2,1,3,100,True,False,False,100,False,False,True,False
435,Frederick Forsyth,1375,./data/test/./290.txt,2,1374,True,100,3,100,2,False,False,False,100,False,False,True,False
436,Frederick Forsyth,1608,./data/test/./290.txt,2,1607,True,100,1,1,2,False,False,False,100,False,False,True,False
437,Freddie Forsyth,2282,./data/test/./290.txt,2,2281,True,100,1,1,1,False,False,False,100,False,False,True,False
438,Frederic Forsythes,2619,./data/test/./290.txt,2,2618,True,100,3,100,3,False,False,False,100,False,False,True,False
439,Thomas Jefferson,2683,./data/test/./290.txt,2,2682,True,100,100,3,3,False,False,False,100,True,False,True,False
440,Frederick Forsyths,2745,./data/test/./290.txt,2,2744,True,2,2,1,2,False,False,False,100,False,False,True,False
441,Frederick Forsyth,2782,./data/test/./290.txt,2,2781,True,100,2,4,1,False,False,False,100,False,True,True,False
442,Frederick Forsyth,2971,./data/test/./290.txt,2,2970,True,100,2,1,2,False,False,False,100,True,False,True,False
443,Mr Forsyth,3086,./data/test/./290.txt,2,3085,True,100,1,2,1,True,False,False,100,False,False,True,False
444,Tony Blair,3169,./data/test/./290.txt,2,3168,True,100,100,3,1,False,False,False,100,True,False,True,False
445,Thomas Hobbes,3189,./data/test/./290.txt,2,3188,True,100,1,3,2,False,False,False,100,False,False,True,False
446,Frederick Forsyth,3690,./data/test/./290.txt,2,3689,True,100,100,4,1,False,False,False,100,True,False,True,False
447,Charles Clarks,3838,./data/test/./290.txt,2,3837,True,100,100,1,2,False,False,False,100,True,False,True,False
448,Frederick Forsyth,4205,./data/test/./290.txt,2,4204,True,100,100,100,1,False,False,False,100,False,False,True,False
449,Winston Churchill,4336,./data/test/./290.txt,2,4335,True,100,2,5,2,False,False,False,100,False,False,True,False
450,Camilla Parker Bowles,10,./data/test/./104.txt,3,8,True,100,100,1,0,False,False,False,100,False,False,False,False
451,Mrs Parker Bowles,70,./data/test/./104.txt,3,68,True,1,0,3,0,True,False,False,100,False,False,False,False
452,Mrs Parker Bowles,139,./data/test/./104.txt,3,137,True,100,100,1,2,True,False,False,100,False,False,False,False
453,Guy Mansfield QC,285,./data/test/./299.txt,3,283,True,100,2,3,1,False,False,False,100,False,False,True,False
454,Sir Ian Blair,130,./data/test/./216.txt,3,128,True,4,100,1,0,True,False,False,100,False,False,False,False
455,Sir Alan Budds,25,./data/test/./028.txt,3,23,True,100,100,4,2,True,False,False,100,False,False,False,False
456,Dame Barbara Castle,444,./data/test/./400.txt,3,442,True,100,3,1,0,False,False,False,100,False,False,False,False
457,George W Bushs,14,./data/test/./194.txt,3,12,True,4,100,2,1,False,False,False,100,False,False,False,False
458,Robert James Alcorn,207,./data/test/./178.txt,3,205,True,100,100,1,1,False,False,False,100,False,False,False,False
459,Frank Field MP,493,./data/test/./218.txt,3,491,True,100,0,5,1,False,False,False,100,False,False,False,False
460,George W Bush,7,./data/test/./280.txt,3,5,True,4,0,100,0,False,False,False,100,False,False,False,False
461,Rhodri Glyn Thomas,362,./data/test/./121.txt,3,360,True,100,100,2,100,False,False,False,100,False,False,True,False
462,Booz Allen Hamilton,85,./data/test/./109.txt,3,83,True,100,3,2,0,False,False,False,100,False,False,False,False
463,Dr Julian Lewis,215,./data/test/./242.txt,3,213,True,3,100,3,0,True,False,False,100,False,False,False,False
464,Tom McCabe MSP,90,./data/test/./241.txt,3,88,True,100,100,100,3,False,False,False,100,False,False,True,False
465,Brian Monteith MSP,355,./data/test/./241.txt,3,353,True,2,3,4,2,False,False,False,100,False,False,False,False
466,Osama Bin Laden,313,./data/test/./052.txt,3,311,True,100,1,2,1,False,False,False,100,True,False,False,False
467,George W Bush,47,./data/test/./093.txt,3,45,True,100,2,1,100,False,False,False,100,False,False,False,False
