All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PRE_DIST_STOPWORD,POST_DIST_STOPWORD,PrecedingTitle,Apostrophe,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,POST_IS_PREPOSITION
BBC,35,./data/train/./403.txt,1,35,False,100,2,1,100,False,False,False,100,False,False,True,False
News,36,./data/train/./403.txt,1,36,False,100,1,2,3,False,False,False,100,False,False,True,False
Foreign,50,./data/train/./403.txt,1,50,False,2,100,1,100,False,False,False,100,False,False,True,False
Secretary,51,./data/train/./403.txt,1,51,False,3,3,2,100,False,False,False,100,False,False,True,False
Jack,52,./data/train/./403.txt,1,52,False,4,2,3,100,False,False,False,1,False,False,True,False
Straw,53,./data/train/./403.txt,1,53,False,5,1,4,3,False,False,False,2,False,False,True,False
Tories,67,./data/train/./403.txt,1,67,False,100,100,5,0,False,False,False,100,False,False,False,False
Lib,70,./data/train/./403.txt,1,70,False,100,3,4,1,False,False,False,100,False,False,True,False
Dems,71,./data/train/./403.txt,1,71,False,100,2,5,0,False,False,False,100,False,False,True,False
Tony,82,./data/train/./403.txt,1,82,False,2,100,1,2,False,False,False,100,True,False,True,False
Blair,83,./data/train/./403.txt,1,83,False,3,100,2,1,False,False,False,100,True,False,False,False
Iraqi,88,./data/train/./403.txt,1,88,False,100,3,1,3,False,False,False,100,False,False,False,False
BBC,94,./data/train/./403.txt,1,94,False,2,2,1,3,False,False,False,100,False,False,False,False
May,120,./data/train/./403.txt,1,120,False,100,100,2,0,False,False,False,100,True,False,True,False
Straw,174,./data/train/./403.txt,1,174,False,5,0,3,2,False,False,False,100,False,False,False,False
Blackburn,178,./data/train/./403.txt,1,178,False,3,100,1,0,False,False,False,100,True,False,False,False
Thursday,180,./data/train/./403.txt,1,180,False,5,2,1,0,False,False,False,100,True,False,False,False
Labour,219,./data/train/./403.txt,1,219,False,3,3,1,0,False,False,False,100,True,False,False,False
Tory,237,./data/train/./403.txt,1,237,False,1,1,4,1,False,False,False,100,False,False,False,False
Conservatives,245,./data/train/./403.txt,1,245,False,5,2,1,0,False,False,False,100,True,False,True,False
Gordon,257,./data/train/./403.txt,1,257,False,1,100,1,3,False,False,False,100,False,False,True,False
Browns,258,./data/train/./403.txt,1,258,False,2,100,2,2,False,False,False,100,False,False,True,False
Budget,259,./data/train/./403.txt,1,259,False,3,100,3,1,False,False,False,100,False,False,True,False
Tuesday,262,./data/train/./403.txt,1,262,False,100,100,1,3,False,False,False,100,True,False,False,False
Michael,263,./data/train/./403.txt,1,263,False,100,100,2,2,False,False,False,100,True,False,True,False
Howard,264,./data/train/./403.txt,1,264,False,100,100,3,1,False,False,False,100,True,False,False,False
Iraqs,275,./data/train/./403.txt,1,275,False,100,100,1,1,False,False,False,100,False,False,False,False
Lib,281,./data/train/./403.txt,1,281,False,100,100,1,1,False,False,False,100,False,False,True,False
Dems,282,./data/train/./403.txt,1,282,False,100,3,2,0,False,False,False,100,False,False,True,False
Charles,292,./data/train/./403.txt,1,292,False,3,1,1,1,False,False,False,100,False,False,True,False
Kennedy,293,./data/train/./403.txt,1,293,False,4,0,2,0,False,False,False,100,False,False,False,False
Green,309,./data/train/./403.txt,1,309,False,100,100,5,2,False,False,False,100,False,False,True,False
Party,310,./data/train/./403.txt,1,310,False,100,100,2,1,False,False,False,100,False,False,True,False
Palace,316,./data/train/./403.txt,1,316,False,100,100,1,0,False,False,False,100,True,False,False,False
Westminster,318,./data/train/./403.txt,1,318,False,100,100,1,1,False,False,False,100,False,False,False,False
Iraq,326,./data/train/./403.txt,1,326,False,100,100,1,100,False,False,False,100,False,False,False,False
Former,328,./data/train/./403.txt,1,328,False,100,100,3,100,False,False,False,100,False,False,False,False
Estelle,331,./data/train/./403.txt,1,331,False,100,1,100,100,False,False,False,100,False,False,True,False
Morris,332,./data/train/./403.txt,1,332,False,100,0,100,100,False,False,False,100,False,False,False,False
BBC,334,./data/train/./403.txt,1,334,False,1,100,100,2,False,False,False,100,False,False,True,False
News,335,./data/train/./403.txt,1,335,False,2,3,100,1,False,False,False,100,False,False,True,False
Lib,405,./data/train/./403.txt,1,405,False,100,100,2,100,False,False,False,100,False,False,True,False
Dem,406,./data/train/./403.txt,1,406,False,100,100,3,100,False,False,False,100,False,False,True,False
Menzies,410,./data/train/./403.txt,1,410,False,100,1,100,2,False,False,False,100,False,False,True,False
Campbell,411,./data/train/./403.txt,1,411,False,100,0,100,1,False,False,False,100,False,False,False,False
Iraq,414,./data/train/./403.txt,1,414,False,2,1,1,1,False,False,False,100,False,False,False,False
Issues,422,./data/train/./403.txt,1,422,False,4,100,3,0,False,False,False,100,True,False,False,False
Martin,441,./data/train/./403.txt,1,441,False,100,2,2,1,False,False,False,100,True,True,True,False
Bell,442,./data/train/./403.txt,1,442,False,100,1,3,0,False,False,False,100,False,True,False,False
Tatton,446,./data/train/./403.txt,1,446,False,2,100,1,1,False,False,False,100,False,False,False,False
Tory,449,./data/train/./403.txt,1,449,False,5,100,1,2,False,False,False,100,False,False,False,False
Neil,450,./data/train/./403.txt,1,450,False,100,100,2,1,False,False,False,100,False,False,True,False
Hamilton,451,./data/train/./403.txt,1,451,False,100,3,3,0,False,False,False,100,False,False,False,False
Ministers,0,./data/train/./173.txt,1,0,False,100,0,100,2,False,False,False,100,False,False,False,False
Scottish,6,./data/train/./173.txt,1,6,False,5,1,1,1,False,False,False,100,False,False,True,False
Executive,7,./data/train/./173.txt,1,7,False,100,0,2,0,False,False,False,100,False,False,True,False
Armed,24,./data/train/./173.txt,1,24,False,5,100,2,100,False,False,False,100,True,False,False,False
Robert,26,./data/train/./173.txt,1,26,False,100,2,4,100,False,False,False,100,True,False,True,False
Napier,27,./data/train/./173.txt,1,27,False,100,1,5,3,False,False,False,100,True,False,False,False
Barlinnie,47,./data/train/./173.txt,1,47,False,100,2,1,3,False,False,False,100,True,False,True,False
Prison,48,./data/train/./173.txt,1,48,False,100,1,2,2,False,False,False,100,True,False,True,False
Napier,49,./data/train/./173.txt,1,49,True,100,0,3,1,False,False,False,100,True,False,True,False
Thursday,68,./data/train/./173.txt,1,68,False,100,100,4,0,False,False,False,100,False,False,True,False
Court,70,./data/train/./173.txt,1,70,False,100,2,1,0,False,False,False,100,False,False,False,False
Session,72,./data/train/./173.txt,1,72,False,100,0,1,1,False,False,False,100,False,False,False,False
Court,113,./data/train/./173.txt,1,113,False,3,100,1,0,False,False,False,100,True,False,False,False
Session,115,./data/train/./173.txt,1,115,False,5,100,1,0,False,False,False,100,True,False,False,False
Scotland,120,./data/train/./173.txt,1,120,False,100,100,1,100,False,False,False,100,True,False,True,False
Much,132,./data/train/./173.txt,1,132,False,100,0,2,0,False,False,False,100,True,False,False,False
Napier,142,./data/train/./173.txt,1,142,True,3,100,5,1,False,False,False,100,True,False,False,False
Barlinnie,151,./data/train/./173.txt,1,151,False,3,100,1,0,False,False,False,100,True,False,False,False
Todays,160,./data/train/./173.txt,1,160,False,3,1,2,1,False,False,False,100,False,False,False,False
Napier,170,./data/train/./173.txt,1,170,True,100,100,2,0,False,False,False,100,False,False,False,False
European,185,./data/train/./173.txt,1,185,False,5,100,1,1,False,False,False,100,True,False,True,False
Convention,186,./data/train/./173.txt,1,186,False,100,100,2,0,False,False,False,100,True,False,True,False
Human,188,./data/train/./173.txt,1,188,False,100,100,1,1,False,False,False,100,True,False,True,False
Rights,189,./data/train/./173.txt,1,189,False,100,100,2,0,False,False,False,100,True,False,True,False
April,200,./data/train/./173.txt,1,200,False,4,100,4,0,False,False,False,100,False,False,False,False
Executive,205,./data/train/./173.txt,1,205,False,100,1,2,2,False,False,False,100,False,False,False,False
European,226,./data/train/./173.txt,1,226,False,100,100,1,1,False,False,False,100,True,False,True,False
Convention,227,./data/train/./173.txt,1,227,False,100,100,2,0,False,False,False,100,True,False,True,False
Human,229,./data/train/./173.txt,1,229,False,100,100,1,1,False,False,False,100,True,False,True,False
Rights,230,./data/train/./173.txt,1,230,False,100,100,2,0,False,False,False,100,True,False,True,False
Scotland,251,./data/train/./173.txt,1,251,False,100,3,4,3,False,False,False,100,True,False,True,False
However,252,./data/train/./173.txt,1,252,False,100,2,5,2,False,False,False,100,True,False,True,False
Judge,265,./data/train/./173.txt,1,265,False,3,100,5,3,False,False,False,100,False,False,False,False
Lord,266,./data/train/./173.txt,1,266,False,4,100,3,2,True,False,False,1,False,False,True,False
Cullen,267,./data/train/./173.txt,1,267,False,5,100,4,1,False,False,False,2,False,False,False,False
Lord,270,./data/train/./173.txt,1,270,False,100,100,1,1,True,False,False,5,False,False,True,False
Osborne,271,./data/train/./173.txt,1,271,False,100,3,2,0,False,False,False,100,False,False,False,False
Lord,273,./data/train/./173.txt,1,273,False,100,1,1,2,True,False,False,100,False,False,True,False
Hamilton,274,./data/train/./173.txt,1,274,False,100,0,2,1,False,False,False,100,False,False,False,False
Napiers,293,./data/train/./173.txt,1,293,False,100,100,4,100,False,False,False,100,True,False,False,False
Tony,295,./data/train/./173.txt,1,295,False,100,100,100,2,False,False,False,100,False,False,True,False
Kelly,296,./data/train/./173.txt,1,296,False,100,3,100,1,False,False,False,100,False,False,False,False
Kelly,307,./data/train/./173.txt,1,307,False,5,100,3,2,False,False,False,100,False,False,False,False
Scottish,332,./data/train/./173.txt,1,332,False,5,100,3,100,False,False,False,100,False,False,True,False
National,333,./data/train/./173.txt,1,333,False,100,100,4,100,False,False,False,100,False,False,True,False
Party,334,./data/train/./173.txt,1,334,False,100,100,5,100,False,False,False,100,False,False,True,False
Justice,335,./data/train/./173.txt,1,335,False,100,3,100,100,False,False,False,100,False,False,True,False
Minister,336,./data/train/./173.txt,1,336,False,100,2,100,3,False,False,False,100,False,False,True,False
Kenny,337,./data/train/./173.txt,1,337,False,100,1,100,2,False,False,False,1,False,False,True,False
MacAskill,338,./data/train/./173.txt,1,338,False,100,0,100,1,False,False,False,2,False,False,False,False
Ministers,355,./data/train/./173.txt,1,355,False,4,0,4,0,False,False,False,100,False,False,False,False
Scotlands,363,./data/train/./173.txt,1,363,False,100,2,4,2,False,False,False,100,False,False,False,False
Funds,365,./data/train/./173.txt,1,365,False,100,0,3,0,False,False,False,100,False,False,False,False
Police,0,./data/train/./198.txt,1,0,False,100,100,100,100,False,False,False,100,False,False,False,False
However,28,./data/train/./198.txt,1,28,False,100,100,3,100,False,False,False,100,True,False,True,False
Norfolk,29,./data/train/./198.txt,1,29,False,100,100,4,100,False,False,False,100,True,False,True,False
Andy,32,./data/train/./198.txt,1,32,False,100,100,100,3,False,False,False,100,False,False,True,False
Hayman,33,./data/train/./198.txt,1,33,False,100,100,100,2,False,False,False,100,False,False,True,False
Liberal,72,./data/train/./198.txt,1,72,False,3,100,1,100,False,False,False,100,False,False,True,False
Democrats,73,./data/train/./198.txt,1,73,False,4,100,2,3,False,False,False,100,False,False,True,False
Tory,75,./data/train/./198.txt,1,75,False,100,100,4,1,False,False,False,100,False,False,False,False
Andy,85,./data/train/./198.txt,1,85,False,3,1,2,2,False,False,False,100,True,False,True,False
Hayman,86,./data/train/./198.txt,1,86,False,4,0,3,1,False,False,False,100,True,False,True,False
February,110,./data/train/./198.txt,1,110,False,3,1,2,2,False,False,False,100,True,False,False,False
Among,123,./data/train/./198.txt,1,123,False,4,2,2,0,False,False,False,100,False,True,False,False
UKs,132,./data/train/./198.txt,1,132,False,100,100,4,100,False,False,False,100,False,False,False,False
Sir,135,./data/train/./198.txt,1,135,False,100,100,4,2,True,False,False,100,False,False,True,False
John,136,./data/train/./198.txt,1,136,False,100,100,5,1,False,False,False,100,False,False,True,False
Stevens,137,./data/train/./198.txt,1,137,False,100,100,100,0,False,False,False,100,False,False,True,False
Metropolitan,139,./data/train/./198.txt,1,139,False,100,2,1,100,False,False,False,100,False,False,True,False
However,160,./data/train/./198.txt,1,160,False,100,100,4,100,False,False,False,100,True,False,True,False
Hayman,162,./data/train/./198.txt,1,162,False,100,2,100,3,False,False,False,100,False,False,True,False
However,220,./data/train/./198.txt,1,220,False,4,100,1,1,False,False,False,100,False,False,True,False
Prime,306,./data/train/./198.txt,1,306,False,2,100,1,100,False,False,False,100,False,False,True,False
Minister,307,./data/train/./198.txt,1,307,False,3,3,2,3,False,False,False,100,False,False,True,False
Tony,308,./data/train/./198.txt,1,308,False,4,2,3,2,False,False,False,100,False,False,True,False
Blair,309,./data/train/./198.txt,1,309,False,5,1,4,1,False,False,False,1,False,False,True,False
Licensing,313,./data/train/./198.txt,1,313,False,2,100,2,3,False,False,False,5,False,False,True,False
Act,314,./data/train/./198.txt,1,314,False,3,3,1,2,False,False,False,100,False,False,True,False
Europe,328,./data/train/./198.txt,1,328,False,100,100,5,1,False,False,False,100,False,False,True,False
February,345,./data/train/./198.txt,1,345,False,100,3,1,1,False,False,False,100,True,False,True,False
Conservatives,356,./data/train/./198.txt,1,356,False,5,1,3,1,False,False,False,100,False,False,True,False
Monday,374,./data/train/./198.txt,1,374,False,100,100,2,1,False,False,False,100,False,False,True,False
Lib,376,./data/train/./198.txt,1,376,False,100,100,4,100,False,False,False,100,False,False,True,False
Dems,377,./data/train/./198.txt,1,377,False,100,100,1,3,False,False,False,100,False,False,True,False
Lib,383,./data/train/./198.txt,1,383,False,100,100,1,100,False,False,False,100,True,False,True,False
Dem,384,./data/train/./198.txt,1,384,False,100,100,2,100,False,False,False,100,True,False,True,False
Home,385,./data/train/./198.txt,1,385,False,100,3,3,100,False,False,False,100,True,False,True,False
Affairs,386,./data/train/./198.txt,1,386,False,100,2,4,100,False,False,False,100,True,False,True,False
Mark,388,./data/train/./198.txt,1,388,False,100,0,100,100,False,False,False,100,False,False,True,False
Oaten,389,./data/train/./198.txt,1,389,False,100,3,100,100,False,False,False,100,False,False,True,False
Chief,411,./data/train/./198.txt,1,411,False,4,100,3,100,False,False,False,100,False,False,True,False
Hayman,414,./data/train/./198.txt,1,414,False,100,100,100,2,False,False,False,2,False,False,True,False
Norwich,426,./data/train/./198.txt,1,426,False,1,100,2,1,False,False,False,100,False,False,True,False
Friday,429,./data/train/./198.txt,1,429,False,3,100,1,1,False,False,False,100,True,False,True,False
Saturday,431,./data/train/./198.txt,1,431,False,5,3,2,2,False,False,False,100,True,False,True,False
However,446,./data/train/./198.txt,1,446,False,1,100,4,100,False,False,False,100,False,False,False,False
Norwich,453,./data/train/./198.txt,1,453,False,1,100,2,1,False,False,False,100,False,False,True,False
Norwich,457,./data/train/./198.txt,1,457,False,5,1,2,1,False,False,False,100,True,False,True,False
East,464,./data/train/./198.txt,1,464,False,4,3,3,3,False,False,False,100,False,False,True,False
Anglia,465,./data/train/./198.txt,1,465,False,5,2,1,2,False,False,False,100,False,False,True,False
Top,0,./data/train/./211.txt,1,0,False,100,0,100,2,False,False,False,100,False,False,False,False
UKs,6,./data/train/./211.txt,1,6,False,5,1,1,2,False,False,False,100,False,False,True,False
Lord,25,./data/train/./211.txt,1,25,False,100,1,2,2,True,False,False,100,False,False,True,False
Woolf,26,./data/train/./211.txt,1,26,False,100,0,3,1,False,False,False,100,False,False,False,False
MPs,53,./data/train/./211.txt,1,53,False,1,100,2,0,False,False,False,100,False,False,False,False
Lord,55,./data/train/./211.txt,1,55,False,3,3,1,3,True,False,False,100,False,False,True,False
Chancellor,56,./data/train/./211.txt,1,56,False,4,2,2,2,False,False,False,100,False,False,True,False
Lord,57,./data/train/./211.txt,1,57,False,5,1,3,1,True,False,False,100,False,False,True,False
Falconer,58,./data/train/./211.txt,1,58,False,100,0,4,0,False,False,False,100,False,False,False,False
Lord,70,./data/train/./211.txt,1,70,False,4,100,2,2,True,False,False,100,True,False,True,False
Huttons,71,./data/train/./211.txt,1,71,False,5,100,3,1,False,False,False,100,True,False,False,False
David,78,./data/train/./211.txt,1,78,False,100,100,2,3,False,False,False,100,False,False,True,False
Kelly,79,./data/train/./211.txt,1,79,False,100,100,3,2,False,False,False,100,False,True,False,False
Lord,99,./data/train/./211.txt,1,99,False,2,100,1,100,True,False,False,100,False,False,True,False
Woolfs,100,./data/train/./211.txt,1,100,False,3,100,2,3,False,False,False,100,False,True,False,False
Lord,102,./data/train/./211.txt,1,102,False,5,2,4,1,True,False,False,100,False,True,True,False
Woolf,103,./data/train/./211.txt,1,103,False,100,1,5,0,False,False,False,100,False,True,False,False
Lord,106,./data/train/./211.txt,1,106,False,1,100,1,2,True,False,False,100,False,False,True,False
Chief,107,./data/train/./211.txt,1,107,False,2,100,2,1,False,False,False,100,False,False,True,False
Justice,108,./data/train/./211.txt,1,108,False,3,100,3,0,False,False,False,1,False,False,True,False
England,110,./data/train/./211.txt,1,110,False,5,2,1,0,False,False,False,3,False,False,False,False
Wales,112,./data/train/./211.txt,1,112,False,100,0,1,0,False,False,False,5,False,False,False,False
Commons,118,./data/train/./211.txt,1,118,False,2,2,1,100,False,False,False,100,False,False,False,False
Lord,138,./data/train/./211.txt,1,138,False,100,100,1,1,True,False,False,100,True,True,True,False
Hutton,139,./data/train/./211.txt,1,139,False,100,100,2,0,False,False,False,100,True,True,False,False
Lord,182,./data/train/./211.txt,1,182,False,3,100,2,100,True,False,False,100,False,False,True,False
Woolf,183,./data/train/./211.txt,1,183,False,4,100,3,3,False,False,False,100,False,False,False,False
Judges,220,./data/train/./211.txt,1,220,False,5,0,3,0,False,False,False,100,True,False,False,False
Iraqs,238,./data/train/./211.txt,1,238,False,100,100,1,1,False,False,False,100,True,False,False,False
MPs,314,./data/train/./211.txt,1,314,False,2,3,5,1,False,False,False,100,False,False,False,False
Anything,315,./data/train/./211.txt,1,315,False,3,2,2,0,False,False,False,100,False,False,True,False
Lord,330,./data/train/./211.txt,1,330,False,100,1,4,2,True,False,False,100,True,False,True,False
Woolf,331,./data/train/./211.txt,1,331,False,100,0,5,1,False,False,False,100,False,False,False,False
[on,403,./data/train/./211.txt,1,403,False,3,100,2,1,False,False,False,100,False,False,False,False
Lord,412,./data/train/./211.txt,1,412,False,100,1,2,2,True,False,False,100,False,False,True,False
Woolf,413,./data/train/./211.txt,1,413,False,100,0,3,1,False,False,False,100,False,False,False,False
Department,431,./data/train/./211.txt,1,431,False,4,100,3,0,False,False,False,100,False,False,True,False
Constitutional,433,./data/train/./211.txt,1,433,False,100,2,1,100,False,False,False,100,False,False,True,False
Affairs,434,./data/train/./211.txt,1,434,False,100,1,2,100,False,False,False,100,False,False,True,False
Lord,437,./data/train/./211.txt,1,437,False,1,100,5,1,True,False,False,100,False,False,True,False
Woolf,438,./data/train/./211.txt,1,438,False,2,100,100,0,False,False,False,100,False,False,False,False
Lord,440,./data/train/./211.txt,1,440,False,4,100,1,2,True,False,False,100,False,False,True,False
Falconer,441,./data/train/./211.txt,1,441,False,5,100,2,1,False,False,False,100,False,False,False,False
Lord,469,./data/train/./211.txt,1,469,False,100,100,1,2,True,False,False,100,True,False,True,False
Woolfs,470,./data/train/./211.txt,1,470,False,100,100,2,1,False,False,False,100,True,False,False,False
Lord,475,./data/train/./211.txt,1,475,False,100,100,3,3,True,False,False,100,False,False,True,False
Woolf,476,./data/train/./211.txt,1,476,False,100,3,4,2,False,False,False,100,False,False,False,False
Judges,499,./data/train/./211.txt,1,499,False,100,2,4,0,False,False,False,100,False,False,False,False
Parliament,513,./data/train/./211.txt,1,513,False,100,0,3,0,False,False,False,100,False,False,False,False
Tutus,0,./data/train/./205.txt,1,0,True,100,100,100,100,False,False,False,100,False,False,True,False
Guantanamo,1,./data/train/./205.txt,1,1,False,100,100,100,100,False,False,False,100,False,False,False,False
Archbishop,4,./data/train/./205.txt,1,4,False,100,2,100,2,False,False,False,100,False,False,False,False
Desmond,5,./data/train/./205.txt,1,5,False,100,1,100,1,False,False,False,1,False,False,True,False
Tutu,6,./data/train/./205.txt,1,6,False,100,0,100,0,False,False,False,2,False,False,False,False
Guantanamo,17,./data/train/./205.txt,1,17,False,100,100,1,1,False,False,False,100,True,False,True,False
Bay,18,./data/train/./205.txt,1,18,False,100,100,2,0,False,False,False,100,True,False,True,False
Britons,35,./data/train/./205.txt,1,35,False,100,0,2,1,False,False,False,100,False,False,False,False
Cuban,42,./data/train/./205.txt,1,42,False,100,0,4,1,False,False,False,100,True,False,False,False
South,50,./data/train/./205.txt,1,50,False,5,2,1,100,False,False,False,100,False,False,True,False
African,51,./data/train/./205.txt,1,51,False,100,1,2,100,False,False,False,100,False,False,True,False
Twelve,61,./data/train/./205.txt,1,61,False,4,100,2,2,False,False,False,100,False,False,False,False
Referring,76,./data/train/./205.txt,1,76,False,100,0,3,0,False,False,False,100,False,False,False,False
Cuba,81,./data/train/./205.txt,1,81,False,4,2,1,100,False,False,False,100,True,False,True,False
Archbishop,82,./data/train/./205.txt,1,82,False,5,1,2,100,False,False,False,100,True,False,True,False
Tutu,83,./data/train/./205.txt,1,83,True,100,0,3,100,False,False,False,1,True,False,True,False
BBC,85,./data/train/./205.txt,1,85,False,1,2,5,2,False,False,False,3,True,False,True,False
News,86,./data/train/./205.txt,1,86,False,2,1,100,1,False,False,False,4,False,False,True,False
Moazzam,128,./data/train/./205.txt,1,128,False,4,100,3,1,False,False,False,100,True,False,True,False
Begg,129,./data/train/./205.txt,1,129,False,5,100,4,0,False,False,False,100,True,False,True,False
Birmingham,131,./data/train/./205.txt,1,131,False,100,100,1,0,False,False,False,100,False,False,False,False
Martin,133,./data/train/./205.txt,1,133,False,100,100,1,3,False,False,False,100,False,False,True,False
Mubanga,134,./data/train/./205.txt,1,134,False,100,100,2,2,False,False,False,100,False,False,False,False
Richard,135,./data/train/./205.txt,1,135,False,100,100,3,1,False,False,False,100,False,False,True,False
Belmar,136,./data/train/./205.txt,1,136,False,100,100,4,0,False,False,False,100,False,False,False,False
Feroz,138,./data/train/./205.txt,1,138,False,100,3,1,1,False,False,False,100,False,False,True,False
Abbasi,139,./data/train/./205.txt,1,139,False,100,2,2,0,False,False,False,100,False,False,False,False
London,141,./data/train/./205.txt,1,141,False,100,0,1,0,False,False,False,100,False,False,False,False
Guantanamo,149,./data/train/./205.txt,1,149,False,5,100,1,1,False,False,False,100,True,False,True,False
Bay,150,./data/train/./205.txt,1,150,False,100,100,2,0,False,False,False,100,True,False,True,False
Tuesday,156,./data/train/./205.txt,1,156,False,100,100,5,100,False,False,False,100,False,False,True,False
Foreign,157,./data/train/./205.txt,1,157,False,100,3,100,100,False,False,False,100,False,False,True,False
Secretary,158,./data/train/./205.txt,1,158,False,100,2,100,3,False,False,False,100,False,False,True,False
Jack,159,./data/train/./205.txt,1,159,False,100,1,100,2,False,False,False,1,False,False,True,False
Straw,160,./data/train/./205.txt,1,160,False,100,0,100,1,False,False,False,2,False,False,False,False
Commons,163,./data/train/./205.txt,1,163,False,2,3,1,0,False,False,False,5,False,False,False,False
Britons,181,./data/train/./205.txt,1,181,False,100,0,1,0,False,False,False,100,False,False,True,False
US-led,188,./data/train/./205.txt,1,188,False,3,100,1,1,False,False,False,100,False,False,False,False
Whilst,195,./data/train/./205.txt,1,195,False,100,100,3,0,False,False,False,100,True,False,False,False
South,215,./data/train/./205.txt,1,215,False,4,2,1,2,False,False,False,100,True,False,True,False
Africa,216,./data/train/./205.txt,1,216,False,5,1,2,1,False,False,False,100,True,False,True,False
Britain,249,./data/train/./205.txt,1,249,False,1,100,1,0,False,False,False,100,False,False,False,False
United,252,./data/train/./205.txt,1,252,False,4,2,1,2,False,False,False,100,False,False,True,False
States,253,./data/train/./205.txt,1,253,False,5,1,2,1,False,False,False,100,False,False,True,False
Following,260,./data/train/./205.txt,1,260,False,5,100,3,100,False,False,False,100,False,False,False,False
Straws,262,./data/train/./205.txt,1,262,False,100,100,5,100,False,False,False,100,False,False,False,False
Louise,265,./data/train/./205.txt,1,265,False,100,100,100,1,False,False,False,100,False,True,True,False
Christian,266,./data/train/./205.txt,1,266,False,100,100,100,0,False,False,False,100,False,True,False,False
Abbasi,270,./data/train/./205.txt,1,270,False,100,3,3,0,False,False,False,100,False,False,False,False
Mubanga,273,./data/train/./205.txt,1,273,False,100,0,2,1,False,False,False,100,False,False,False,False
Foreign,281,./data/train/./205.txt,1,281,False,3,100,3,2,False,False,False,100,False,False,False,False
Belmarsh,291,./data/train/./205.txt,1,291,False,2,100,1,0,False,False,False,100,True,False,False,False
Woodhill,293,./data/train/./205.txt,1,293,False,4,100,1,3,False,False,False,100,True,False,False,False
December,296,./data/train/./205.txt,1,296,False,100,100,4,0,False,False,False,100,False,False,True,False
House,298,./data/train/./205.txt,1,298,False,100,100,1,0,False,False,False,100,False,False,False,False
Lords,300,./data/train/./205.txt,1,300,False,100,100,1,0,False,False,False,100,False,False,False,False
UKs,302,./data/train/./205.txt,1,302,False,100,2,5,3,False,False,False,100,False,False,False,False
Archbishop,321,./data/train/./205.txt,1,321,False,100,100,4,2,False,False,False,100,False,False,False,False
Tutu,322,./data/train/./205.txt,1,322,True,100,100,5,1,False,False,False,1,False,False,True,False
Britain.,339,./data/train/./205.txt,1,339,False,4,100,1,3,False,False,False,100,True,False,False,False
Shami,340,./data/train/./205.txt,1,340,False,5,100,2,2,False,False,False,100,True,False,True,False
Chakrabarti,341,./data/train/./205.txt,1,341,False,100,100,3,1,False,False,False,100,True,False,False,False
Liberty,347,./data/train/./205.txt,1,347,False,100,0,4,0,False,False,False,100,False,False,False,False
Home,368,./data/train/./205.txt,1,368,False,100,100,5,2,False,False,False,100,False,False,True,False
Office,369,./data/train/./205.txt,1,369,False,100,100,2,1,False,False,False,100,False,False,True,False
Row,0,./data/train/./239.txt,1,0,False,100,100,100,0,False,False,False,100,False,False,False,False
CSOs,5,./data/train/./239.txt,1,5,False,100,3,1,0,False,False,False,100,False,False,True,False
Police,7,./data/train/./239.txt,1,7,False,100,1,1,1,False,False,False,100,False,False,True,False
Federation,8,./data/train/./239.txt,1,8,False,100,0,2,0,False,False,False,100,False,False,True,False
Community,15,./data/train/./239.txt,1,15,False,5,100,4,3,False,False,False,100,False,False,True,False
Support,16,./data/train/./239.txt,1,16,False,100,100,5,2,False,False,False,100,False,False,True,False
Officers,17,./data/train/./239.txt,1,17,False,100,3,100,1,False,False,False,100,False,False,True,False
England,44,./data/train/./239.txt,1,44,False,5,100,1,0,False,False,False,100,True,False,False,False
Wales,46,./data/train/./239.txt,1,46,False,100,100,1,0,False,False,False,100,True,False,False,False
Thursday,48,./data/train/./239.txt,1,48,False,100,2,1,0,False,False,False,100,True,False,True,False
CSOs,52,./data/train/./239.txt,1,52,False,1,0,3,0,False,False,False,100,True,False,False,False
Police,80,./data/train/./239.txt,1,80,False,100,100,100,100,False,False,False,100,False,False,True,False
Federation,81,./data/train/./239.txt,1,81,False,100,3,100,100,False,False,False,100,False,False,True,False
Jan,83,./data/train/./239.txt,1,83,False,100,1,100,100,False,False,False,100,False,False,True,False
Berry,84,./data/train/./239.txt,1,84,False,100,0,100,3,False,False,False,100,False,False,False,False
CSOs,114,./data/train/./239.txt,1,114,False,100,0,2,0,False,False,False,100,False,False,False,False
Berry,148,./data/train/./239.txt,1,148,False,100,0,4,1,False,False,False,100,False,False,False,False
Home,183,./data/train/./239.txt,1,183,False,5,100,3,100,False,False,False,100,True,False,True,False
Office,184,./data/train/./239.txt,1,184,False,100,100,4,100,False,False,False,100,True,False,True,False
Hazel,186,./data/train/./239.txt,1,186,False,100,100,100,2,False,False,False,100,False,False,True,False
Blears,187,./data/train/./239.txt,1,187,False,100,100,100,1,False,False,False,100,False,False,False,False
Home,245,./data/train/./239.txt,1,245,False,100,1,1,1,False,False,False,100,False,False,True,False
Office,246,./data/train/./239.txt,1,246,False,100,0,2,0,False,False,False,100,False,False,True,False
CSOs,253,./data/train/./239.txt,1,253,False,2,100,1,0,False,False,False,100,True,False,False,False
