All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PRE_DIST_STOPWORD,POST_DIST_STOPWORD,PrecedingTitle,Apostrophe,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,POST_IS_PREPOSITION
British,23,./data/test/./111.txt,1,23,False,2,100,1,1,False,False,False,100,False,False,False,False
Kilroy-Silk,32,./data/test/./111.txt,1,32,False,100,2,4,0,False,False,False,100,False,True,True,False
Independence,38,./data/test/./111.txt,1,38,False,3,3,2,3,False,False,False,100,False,False,True,False
London,53,./data/test/./111.txt,1,53,False,2,100,1,2,False,False,False,100,True,False,False,False
Veritas,57,./data/test/./111.txt,1,57,False,100,100,1,2,False,False,False,100,True,False,False,False
Latin,59,./data/test/./111.txt,1,59,False,100,3,3,0,False,False,False,100,False,False,False,False
UKIP,71,./data/test/./111.txt,1,71,False,100,3,2,100,False,False,False,100,False,False,False,False
Roger,73,./data/test/./111.txt,1,73,False,100,1,4,2,False,False,False,100,False,False,True,False
Knapman,74,./data/test/./111.txt,1,74,False,100,0,5,1,False,False,False,100,False,False,True,False
Kilroy-Silk,85,./data/test/./111.txt,1,85,False,3,2,2,3,False,False,False,100,False,False,True,False
Kilroy-Silk,87,./data/test/./111.txt,1,87,False,5,0,4,1,False,False,False,100,False,False,True,False
Veritas,111,./data/test/./111.txt,1,111,False,1,0,100,100,False,False,False,100,False,False,False,False
Thursday,141,./data/test/./111.txt,1,141,False,100,1,4,0,False,False,False,100,True,False,True,False
Defence,170,./data/test/./111.txt,1,170,False,2,100,1,100,False,False,False,100,True,False,True,False
Secretary,171,./data/test/./111.txt,1,171,False,3,100,2,100,False,False,False,100,True,False,True,False
Geoff,172,./data/test/./111.txt,1,172,False,4,100,3,100,False,False,False,1,True,False,True,False
Hoons,173,./data/test/./111.txt,1,173,False,5,3,4,3,False,False,False,2,True,False,True,False
Ashfield,174,./data/test/./111.txt,1,174,False,100,2,5,2,False,False,False,3,True,False,True,False
UKIPs,186,./data/test/./111.txt,1,186,False,100,100,1,100,False,False,False,100,False,False,False,False
London,188,./data/test/./111.txt,1,188,False,100,100,3,100,False,False,False,100,False,False,True,False
Assembly,189,./data/test/./111.txt,1,189,False,100,100,4,3,False,False,False,100,False,True,True,False
Damien,191,./data/test/./111.txt,1,191,False,100,2,100,1,False,False,False,100,False,True,True,False
Hockney,192,./data/test/./111.txt,1,192,False,100,1,100,0,False,False,False,100,False,True,True,False
Veritas,196,./data/test/./111.txt,1,196,False,2,100,1,100,False,False,False,100,False,False,False,False
UKIPs,199,./data/test/./111.txt,1,199,False,5,3,4,3,False,False,False,100,False,False,False,False
Petrina,201,./data/test/./111.txt,1,201,False,100,1,100,1,False,False,False,100,False,False,True,False
Holdsworth,202,./data/test/./111.txt,1,202,False,100,0,100,0,False,False,False,100,False,False,True,False
Kilroy-Silk,220,./data/test/./111.txt,1,220,False,3,0,3,1,False,False,False,100,False,False,True,False
UKIP,226,./data/test/./111.txt,1,226,False,1,100,2,0,False,False,False,100,False,False,False,False
Hinckley,232,./data/test/./111.txt,1,232,False,100,100,1,100,False,False,False,100,True,False,True,False
Leicestershire,233,./data/test/./111.txt,1,233,False,100,3,2,100,False,False,False,100,True,False,True,False
UKIP,263,./data/test/./111.txt,1,263,False,5,2,4,2,False,False,False,100,True,False,False,False
AWOL,268,./data/test/./111.txt,1,268,False,2,100,2,0,False,False,False,100,False,False,False,False
Junes,280,./data/test/./111.txt,1,280,False,3,100,2,100,False,False,False,100,True,False,True,False
European,281,./data/test/./111.txt,1,281,False,4,3,3,3,False,False,False,100,True,False,True,False
UKIP,284,./data/test/./111.txt,1,284,False,100,0,100,0,False,False,False,100,False,False,False,False
British,291,./data/test/./111.txt,1,291,False,3,2,1,100,False,False,False,100,True,False,False,False
Hockney,333,./data/test/./111.txt,1,333,False,100,1,3,100,False,False,False,100,False,False,True,False
UKIP,336,./data/test/./111.txt,1,336,False,1,3,100,100,False,False,False,100,False,False,False,False
Kilroy-Silk,339,./data/test/./111.txt,1,339,False,4,0,100,3,False,False,False,100,False,False,True,False
Eurosceptic,348,./data/test/./111.txt,1,348,False,100,100,1,3,False,False,False,100,True,False,False,False
UKIP,353,./data/test/./111.txt,1,353,False,100,100,1,1,False,False,False,100,False,False,False,False
Hockney,357,./data/test/./111.txt,1,357,False,100,0,2,0,False,False,False,100,True,False,True,False
London,361,./data/test/./111.txt,1,361,False,2,100,1,1,False,False,False,100,False,False,True,False
Assembly,362,./data/test/./111.txt,1,362,False,3,100,2,0,False,False,False,100,False,False,True,False
Hockney,368,./data/test/./111.txt,1,368,False,100,100,2,1,False,False,False,100,False,False,True,False
Roger,383,./data/test/./111.txt,1,383,False,4,1,5,1,False,False,False,100,False,False,True,False
Knapman,384,./data/test/./111.txt,1,384,False,5,0,100,0,False,False,False,100,False,False,True,False
Kilroy-Silk,396,./data/test/./111.txt,1,396,False,3,1,2,1,False,False,False,100,False,False,True,False
[European],408,./data/test/./111.txt,1,408,False,100,2,1,1,False,False,False,100,False,False,False,False
Robert,420,./data/test/./111.txt,1,420,False,5,100,1,2,False,False,False,100,True,False,True,False
Kilroy-Silk,421,./data/test/./111.txt,1,421,False,100,100,2,1,False,False,False,100,True,False,True,False
Party,422,./data/test/./111.txt,1,422,False,100,100,3,0,False,False,False,100,True,False,True,False
Independence,426,./data/test/./111.txt,1,426,False,100,3,2,1,False,False,False,100,False,False,True,False
Party,427,./data/test/./111.txt,1,427,False,100,2,3,0,False,False,False,100,False,False,True,False
UKIP,438,./data/test/./111.txt,1,438,False,100,2,2,100,False,False,False,100,False,False,False,False
Kilroy-Silk,443,./data/test/./111.txt,1,443,False,2,0,100,0,False,False,False,100,False,False,True,False
Europhiles,462,./data/test/./111.txt,1,462,False,4,0,1,3,False,False,False,100,False,False,False,False
Eurosceptic,468,./data/test/./111.txt,1,468,False,5,2,2,2,False,False,False,100,False,False,False,False
UKIP,470,./data/test/./111.txt,1,470,False,100,0,4,0,False,False,False,100,False,False,False,False
Kilroy,478,./data/test/./111.txt,1,478,False,4,0,1,0,False,False,False,100,False,False,False,False
Europe,494,./data/test/./111.txt,1,494,False,100,100,1,3,False,False,False,100,True,False,True,False
Thank,508,./data/test/./111.txt,1,508,False,100,3,3,1,False,False,False,100,False,False,False,False
Kilroy-Silk,511,./data/test/./111.txt,1,511,False,3,0,1,0,False,False,False,100,False,False,False,False
UKIP,516,./data/test/./111.txt,1,516,False,3,2,1,0,False,False,False,100,False,False,False,False
Britain,534,./data/test/./111.txt,1,534,False,4,100,1,1,False,False,False,100,False,False,False,False
Europe,540,./data/test/./111.txt,1,540,False,100,3,1,1,False,False,False,100,False,False,False,False
UKIP,546,./data/test/./111.txt,1,546,False,2,2,3,3,False,False,False,100,False,False,True,False
Robert,547,./data/test/./111.txt,1,547,False,3,1,4,2,False,False,False,100,False,False,True,False
Kilroy-Silk,548,./data/test/./111.txt,1,548,False,4,0,5,1,False,False,False,100,False,False,True,False
Instead,555,./data/test/./111.txt,1,555,False,2,1,2,0,False,False,False,100,True,False,False,False
Last,582,./data/test/./111.txt,1,582,False,5,100,2,3,False,False,False,100,False,False,False,False
UKIP,584,./data/test/./111.txt,1,584,False,2,100,4,1,False,False,False,100,False,False,False,False
Kilroy-Silk,595,./data/test/./111.txt,1,595,False,1,1,1,1,False,False,False,100,False,False,True,False
UKIP,607,./data/test/./111.txt,1,607,False,4,0,2,0,False,False,False,100,True,False,False,False
Kilroy-Silk,621,./data/test/./111.txt,1,621,False,100,100,1,2,False,False,False,100,False,False,True,False
Neither,634,./data/test/./111.txt,1,634,False,2,100,2,0,False,False,False,100,False,False,False,False
English,636,./data/test/./111.txt,1,636,False,4,100,1,1,False,False,False,100,False,False,True,False
Democrats,637,./data/test/./111.txt,1,637,False,5,100,2,0,False,False,False,100,False,False,True,False
New,640,./data/test/./111.txt,1,640,False,100,1,5,1,False,False,False,100,False,False,True,False
Party,641,./data/test/./111.txt,1,641,False,100,0,2,0,False,False,False,100,False,False,True,False
Veritas,656,./data/test/./111.txt,1,656,False,2,0,4,0,False,False,False,100,False,False,False,False
Kilroy-Silk,664,./data/test/./111.txt,1,664,False,100,100,1,1,False,False,False,100,False,False,True,False
UKIP,709,./data/test/./111.txt,1,709,False,3,0,3,0,False,False,False,100,False,False,True,False
Interesting,724,./data/test/./111.txt,1,724,False,2,100,2,0,False,False,False,100,False,False,False,False
Latin,735,./data/test/./111.txt,1,735,False,2,100,1,100,False,False,False,100,True,False,False,False
Every,737,./data/test/./111.txt,1,737,False,4,3,3,3,False,False,False,100,True,False,False,False
Kilroy-Silk,749,./data/test/./111.txt,1,749,False,100,0,2,1,False,False,False,100,True,False,False,False
Kilroy-Silk,816,./data/test/./111.txt,1,816,False,100,0,2,1,False,False,False,100,True,False,False,False
Recruit,823,./data/test/./111.txt,1,823,False,4,100,2,0,False,False,False,100,False,False,False,False
Robert,827,./data/test/./111.txt,1,827,False,100,2,3,0,False,False,False,100,False,False,False,False
Well,834,./data/test/./111.txt,1,834,False,2,3,2,0,False,False,False,100,False,False,False,False
Party,853,./data/test/./111.txt,1,853,False,1,2,1,1,False,False,False,100,False,False,True,False
Lets,862,./data/test/./111.txt,1,862,False,100,2,1,1,False,False,False,100,False,False,False,False
UKIP,870,./data/test/./111.txt,1,870,False,5,100,1,0,False,False,False,100,False,False,False,False
Kilroy-Silk,872,./data/test/./111.txt,1,872,False,100,100,1,1,False,False,False,100,False,False,False,False
Veritas?,876,./data/test/./111.txt,1,876,False,100,2,2,0,False,False,False,100,False,False,True,False
Latin,900,./data/test/./111.txt,1,900,False,1,3,3,0,False,False,False,100,False,False,False,False
RKS,912,./data/test/./111.txt,1,912,False,100,1,1,1,False,False,False,100,False,False,False,False
Euroscepticism,915,./data/test/./111.txt,1,915,False,1,1,1,0,False,False,False,100,False,False,False,False
Veritas,925,./data/test/./111.txt,1,925,False,100,100,1,100,False,False,False,100,False,False,False,False
Muslim,0,./data/test/./105.txt,1,0,False,100,100,100,100,False,False,False,100,False,False,False,False
Muslims,6,./data/test/./105.txt,1,6,False,100,0,100,0,False,False,False,100,False,False,True,False
Islamic,12,./data/test/./105.txt,1,12,False,5,100,1,1,False,False,False,100,False,False,False,False
Home,25,./data/test/./105.txt,1,25,False,100,2,1,2,False,False,False,100,True,False,True,False
Office,26,./data/test/./105.txt,1,26,False,100,1,2,1,False,False,False,100,True,False,True,False
Hazel,30,./data/test/./105.txt,1,30,False,2,1,2,100,False,False,False,100,False,False,True,False
Blears,31,./data/test/./105.txt,1,31,False,3,0,3,100,False,False,False,100,False,False,True,False
Muslims,34,./data/test/./105.txt,1,34,False,2,0,100,1,False,False,False,100,False,False,False,False
Islamic,43,./data/test/./105.txt,1,43,False,2,100,1,2,False,False,False,100,False,False,False,False
Qualifications,45,./data/test/./105.txt,1,45,False,4,3,3,0,False,False,False,100,False,False,False,False
Commons,61,./data/test/./105.txt,1,61,False,2,3,1,3,False,False,False,100,True,False,False,False
Islamic,74,./data/test/./105.txt,1,74,False,100,100,1,100,False,False,False,100,False,False,True,False
Human,75,./data/test/./105.txt,1,75,False,100,100,2,100,False,False,False,100,False,False,True,False
Rights,76,./data/test/./105.txt,1,76,False,100,100,3,100,False,False,False,100,False,False,True,False
Commission,77,./data/test/./105.txt,1,77,False,100,3,4,3,False,False,False,100,False,False,True,False
Islam,95,./data/test/./105.txt,1,95,False,2,100,1,0,False,False,False,100,False,True,False,False
Salford,104,./data/test/./105.txt,1,104,False,100,1,1,2,False,False,False,100,False,False,True,False
Commons,108,./data/test/./105.txt,1,108,False,2,100,5,100,False,False,False,3,False,False,False,False
Muslim,126,./data/test/./105.txt,1,126,False,5,2,1,2,False,False,False,100,False,False,False,False
Last,191,./data/test/./105.txt,1,191,False,2,100,2,3,False,False,False,100,False,False,False,False
English,201,./data/test/./105.txt,1,201,False,1,0,2,0,False,False,False,100,False,False,False,False
IHRC,206,./data/test/./105.txt,1,206,False,4,100,3,100,False,False,False,100,True,False,False,False
Massoud,208,./data/test/./105.txt,1,208,False,100,100,5,100,False,False,False,100,True,False,True,False
Shadjareh,209,./data/test/./105.txt,1,209,False,100,100,100,3,False,False,False,100,False,False,True,False
Blears,212,./data/test/./105.txt,1,212,False,100,100,100,0,False,False,False,100,False,False,True,False
Islamophobia,216,./data/test/./105.txt,1,216,False,100,100,1,1,False,False,False,100,False,False,False,False
Later,263,./data/test/./105.txt,1,263,False,5,100,2,0,False,False,False,100,False,False,False,False
Blears,274,./data/test/./105.txt,1,274,False,2,100,3,1,False,False,False,100,False,False,True,False
Statistics,359,./data/test/./105.txt,1,359,False,100,0,2,1,False,False,False,100,True,False,False,False
September,377,./data/test/./105.txt,1,377,False,100,100,5,1,False,False,False,100,False,False,False,False
Muslim,390,./data/test/./105.txt,1,390,False,3,100,3,0,False,False,False,100,False,False,False,False
Figures,393,./data/test/./105.txt,1,393,False,4,3,2,100,False,False,False,100,False,False,False,False
Figures,415,./data/test/./105.txt,1,415,False,2,0,3,2,False,False,False,100,False,False,False,False
Asians,420,./data/test/./105.txt,1,420,False,4,0,2,0,False,False,False,100,False,False,False,False
Separate,441,./data/test/./105.txt,1,441,False,100,100,3,1,False,False,False,100,True,False,False,False
England,447,./data/test/./105.txt,1,447,False,100,100,1,0,False,False,False,100,True,False,False,False
Wales,449,./data/test/./105.txt,1,449,False,100,100,1,1,False,False,False,100,True,False,False,False
Terrorism,454,./data/test/./105.txt,1,454,False,100,0,1,3,False,False,False,100,False,False,True,False
Act,455,./data/test/./105.txt,1,455,False,100,1,2,2,False,False,False,100,False,False,True,False
Muslim,467,./data/test/./105.txt,1,467,False,2,1,2,1,False,False,False,100,False,False,False,False
Asian,490,./data/test/./105.txt,1,490,False,2,100,1,3,False,False,False,100,True,False,False,False
Last,501,./data/test/./105.txt,1,501,False,100,3,2,1,False,False,False,100,False,False,True,False
July,502,./data/test/./105.txt,1,502,False,1,2,3,0,False,False,False,100,False,False,True,False
Islamophobia,508,./data/test/./105.txt,1,508,False,3,100,1,0,False,False,False,100,False,False,False,False
Muslim,510,./data/test/./105.txt,1,510,False,5,100,1,1,False,False,False,100,False,False,False,False
Asians,521,./data/test/./105.txt,1,521,False,4,1,1,1,False,False,False,100,False,False,False,False
Howard,5,./data/test/./110.txt,1,5,True,100,2,100,2,False,False,False,100,False,False,False,False
Tony,6,./data/test/./110.txt,1,6,False,100,1,100,1,False,False,False,100,False,False,True,False
Blair,7,./data/test/./110.txt,1,7,False,100,0,100,0,False,False,False,100,False,False,False,False
Britain,17,./data/test/./110.txt,1,17,False,5,1,3,0,False,False,False,100,False,False,False,False
Michael,21,./data/test/./110.txt,1,21,False,2,1,2,1,False,False,False,100,False,False,True,False
Howard,22,./data/test/./110.txt,1,22,False,3,0,3,0,False,False,False,100,False,False,False,False
Britain,25,./data/test/./110.txt,1,25,False,2,0,2,0,False,False,False,100,False,False,False,False
Conservative,33,./data/test/./110.txt,1,33,False,100,1,4,2,False,False,False,100,True,False,False,False
New,38,./data/test/./110.txt,1,38,False,3,100,1,100,False,False,False,100,True,False,True,False
Year,39,./data/test/./110.txt,1,39,False,4,100,2,100,False,False,False,100,True,False,True,False
Blairs,42,./data/test/./110.txt,1,42,False,100,1,5,1,False,False,False,100,False,False,False,False
Labours,61,./data/test/./110.txt,1,61,False,100,100,3,100,False,False,False,100,False,False,True,False
Fraser,64,./data/test/./110.txt,1,64,False,100,3,100,3,False,False,False,100,False,False,True,False
Kemp,65,./data/test/./110.txt,1,65,False,100,2,100,2,False,False,False,100,False,False,False,False
Britain,67,./data/test/./110.txt,1,67,False,100,0,100,0,False,False,False,100,False,False,False,False
Tories,73,./data/test/./110.txt,1,73,False,2,0,1,1,False,False,False,100,False,False,False,False
Howard,78,./data/test/./110.txt,1,78,False,4,1,3,3,False,False,False,100,False,False,False,False
Asian,92,./data/test/./110.txt,1,92,False,2,100,1,2,False,False,False,100,False,False,False,False
Howard,113,./data/test/./110.txt,1,113,False,5,100,3,3,False,False,False,100,False,False,True,False
Boxing,136,./data/test/./110.txt,1,136,False,100,1,1,1,False,False,False,100,True,False,True,False
Day,137,./data/test/./110.txt,1,137,False,100,0,2,0,False,False,False,100,True,False,True,False
Yet,142,./data/test/./110.txt,1,142,False,2,2,2,2,False,False,False,100,False,False,True,False
Britains,143,./data/test/./110.txt,1,143,False,3,1,3,1,False,False,False,100,False,False,False,False
Britain,164,./data/test/./110.txt,1,164,False,100,0,1,1,False,False,False,100,False,False,False,False
Britons,180,./data/test/./110.txt,1,180,False,100,0,2,100,False,False,False,100,True,False,False,False
Looking,183,./data/test/./110.txt,1,183,False,2,1,5,1,False,False,False,100,False,False,False,False
Britain,207,./data/test/./110.txt,1,207,False,3,3,2,3,False,False,False,100,False,False,False,False
Blair,254,./data/test/./110.txt,1,254,False,100,0,4,0,False,False,False,100,True,False,False,False
Worst,287,./data/test/./110.txt,1,287,False,100,3,4,0,False,False,False,100,False,False,False,False
Tories,309,./data/test/./110.txt,1,309,False,3,2,1,0,False,False,False,100,False,False,True,False
Britain,334,./data/test/./110.txt,1,334,False,1,100,2,2,False,False,False,100,False,False,False,False
Britain,364,./data/test/./110.txt,1,364,False,1,2,2,0,False,False,False,100,False,False,False,False
Blair,374,./data/test/./110.txt,1,374,False,2,0,3,0,False,False,False,100,False,False,True,False
Labour,393,./data/test/./110.txt,1,393,False,3,100,3,100,False,False,False,100,False,False,True,False
Kemp,396,./data/test/./110.txt,1,396,False,100,2,100,3,False,False,False,100,False,False,False,False
April,411,./data/test/./110.txt,1,411,False,4,100,2,0,False,False,False,100,True,False,False,False
January.,414,./data/test/./110.txt,1,414,False,100,3,2,100,False,False,False,100,True,False,False,False
Let,415,./data/test/./110.txt,1,415,False,100,2,3,3,False,False,False,100,False,False,True,False
Michael,421,./data/test/./110.txt,1,421,False,3,1,1,1,False,False,False,100,False,False,True,False
Howard,422,./data/test/./110.txt,1,422,False,4,0,2,0,False,False,False,100,False,False,False,False
Britain,426,./data/test/./110.txt,1,426,False,3,100,2,100,False,False,False,100,True,False,False,False
Labour,444,./data/test/./110.txt,1,444,False,100,1,4,1,False,False,False,100,False,False,True,False
Britain,445,./data/test/./110.txt,1,445,False,100,0,5,0,False,False,False,100,False,False,True,False
Rather,448,./data/test/./110.txt,1,448,False,2,2,2,0,False,False,False,100,False,False,False,False
Michael,454,./data/test/./110.txt,1,454,False,3,1,3,1,False,False,False,100,False,False,True,False
Howard,455,./data/test/./110.txt,1,455,False,4,0,4,0,False,False,False,100,False,False,False,False
British,465,./data/test/./110.txt,1,465,False,2,100,1,1,False,False,False,100,False,False,False,False
Blair,0,./data/test/./064.txt,1,0,True,100,3,100,100,False,False,False,100,False,False,False,False
Turkey-EU,2,./data/test/./064.txt,1,2,False,100,1,100,100,False,False,False,100,False,False,False,False
Tony,5,./data/test/./064.txt,1,5,False,1,1,100,1,False,False,False,100,False,False,True,False
Blair,6,./data/test/./064.txt,1,6,False,2,0,100,0,False,False,False,100,False,False,False,False
Turkey,12,./data/test/./064.txt,1,12,False,2,3,3,0,False,False,False,100,True,False,False,False
Blair,29,./data/test/./064.txt,1,29,False,100,0,3,0,False,False,False,100,False,False,False,False
Turkish,36,./data/test/./064.txt,1,36,False,5,100,1,100,False,False,False,100,True,False,False,False
Leaving,43,./data/test/./064.txt,1,43,False,100,100,2,0,False,False,False,100,False,False,False,False
Brussels,45,./data/test/./064.txt,1,45,False,100,3,1,100,False,False,False,100,True,False,False,False
Blair,48,./data/test/./064.txt,1,48,False,100,0,4,100,False,False,False,100,True,False,False,False
Turkey,52,./data/test/./064.txt,1,52,False,3,0,100,0,False,False,False,100,False,False,False,False
Muslim,55,./data/test/./064.txt,1,55,False,2,1,1,1,False,False,False,100,True,False,False,False
Ankara,71,./data/test/./064.txt,1,71,False,5,0,1,2,False,False,False,100,False,False,False,False
Turkey,78,./data/test/./064.txt,1,78,False,100,0,1,0,False,False,False,100,False,False,False,False
Cyprus,81,./data/test/./064.txt,1,81,False,2,1,2,1,False,False,False,100,False,False,True,False
Turkish,95,./data/test/./064.txt,1,95,False,100,3,1,3,False,False,False,100,True,False,False,False
Recep,97,./data/test/./064.txt,1,97,False,100,1,3,1,False,False,False,100,False,False,True,False
Erdogan,98,./data/test/./064.txt,1,98,False,100,0,4,0,False,False,False,100,False,False,False,False
Turkey,114,./data/test/./064.txt,1,114,False,100,0,2,1,False,False,False,100,False,False,False,False
Blair,127,./data/test/./064.txt,1,127,False,100,0,3,1,False,False,False,100,False,False,False,False
Turkey,130,./data/test/./064.txt,1,130,False,2,3,1,0,False,False,False,100,False,False,False,False
Britain,146,./data/test/./064.txt,1,146,False,100,100,2,0,False,False,False,100,False,False,False,False
Turkey,160,./data/test/./064.txt,1,160,False,100,0,2,0,False,False,False,100,False,False,False,False
Muslim,163,./data/test/./064.txt,1,163,False,2,1,1,1,False,False,False,100,True,False,False,False
Europe,173,./data/test/./064.txt,1,173,False,3,100,1,1,False,False,False,100,False,False,False,False
Muslim,187,./data/test/./064.txt,1,187,False,100,2,1,0,False,False,False,100,False,False,False,False
Christian,189,./data/test/./064.txt,1,189,False,100,0,1,0,False,False,False,100,False,False,False,False
Turkey,196,./data/test/./064.txt,1,196,False,100,0,2,2,False,False,False,100,False,False,False,False
Greek,210,./data/test/./064.txt,1,210,False,100,3,1,2,False,False,False,100,False,False,True,False
Cypriot,211,./data/test/./064.txt,1,211,False,100,2,2,1,False,False,False,100,False,False,True,False
Turkey,215,./data/test/./064.txt,1,215,False,1,1,2,0,False,False,False,100,False,False,False,False
Cyprus,231,./data/test/./064.txt,1,231,False,2,0,1,0,False,False,False,100,False,False,False,False
Turkey,237,./data/test/./064.txt,1,237,False,5,100,1,0,False,False,False,100,False,False,False,False
Cyprus,241,./data/test/./064.txt,1,241,False,100,0,3,0,False,False,False,100,False,False,False,False
Turkey,269,./data/test/./064.txt,1,269,False,4,0,1,0,False,False,False,100,False,False,False,False
Croatia,291,./data/test/./064.txt,1,291,False,5,100,1,0,False,False,False,100,False,False,False,False
April,293,./data/test/./064.txt,1,293,False,100,3,1,3,False,False,False,100,True,False,False,False
However,295,./data/test/./064.txt,1,295,False,100,1,3,1,False,False,False,100,True,False,False,False
Yugoslavia,314,./data/test/./064.txt,1,314,False,100,100,2,100,False,False,False,100,False,False,False,False
Conservative,0,./data/test/./299.txt,1,0,False,100,100,100,1,False,False,False,100,False,False,False,False
Tories,6,./data/test/./299.txt,1,6,False,100,1,1,0,False,False,False,100,False,False,True,False
Commons,27,./data/test/./299.txt,1,27,False,5,100,3,1,False,False,False,100,False,False,False,False
Tories,45,./data/test/./299.txt,1,45,False,100,0,2,2,False,False,False,100,False,False,False,False
BBC,55,./data/test/./299.txt,1,55,False,2,100,1,0,False,False,False,100,False,False,True,False
Liberal,75,./data/test/./299.txt,1,75,False,4,2,1,2,False,False,False,100,False,False,True,False
Democrats,76,./data/test/./299.txt,1,76,False,5,1,2,1,False,False,False,100,False,False,True,False
Sources,90,./data/test/./299.txt,1,90,False,3,100,2,1,False,False,False,100,True,False,False,False
Conservative,93,./data/test/./299.txt,1,93,False,100,1,1,2,False,False,False,100,False,False,True,False
Party,94,./data/test/./299.txt,1,94,False,100,0,2,1,False,False,False,100,False,False,True,False
BBC,97,./data/test/./299.txt,1,97,False,2,2,5,2,False,False,False,100,False,False,False,False
Michael,98,./data/test/./299.txt,1,98,False,3,1,2,1,False,False,False,100,False,False,True,False
Howard,99,./data/test/./299.txt,1,99,False,4,0,3,0,False,False,False,100,False,False,False,False
Home,116,./data/test/./299.txt,1,116,False,1,3,1,1,False,False,False,100,False,False,True,False
Secretary,117,./data/test/./299.txt,1,117,False,2,2,2,0,False,False,False,100,False,False,True,False
Tory,138,./data/test/./299.txt,1,138,False,5,100,3,100,False,False,False,100,False,False,False,False
Despite,141,./data/test/./299.txt,1,141,False,100,3,4,1,False,False,False,100,False,False,False,False
Conservatives,149,./data/test/./299.txt,1,149,False,4,2,1,1,False,False,False,100,False,False,False,False
Labour,170,./data/test/./299.txt,1,170,False,1,3,4,0,False,False,False,100,False,False,False,False
Home,180,./data/test/./299.txt,1,180,False,4,1,1,100,False,False,False,100,False,False,True,False
Office,181,./data/test/./299.txt,1,181,False,5,0,2,3,False,False,False,100,False,False,True,False
Lib,239,./data/test/./299.txt,1,239,False,100,100,3,100,False,False,False,100,False,False,True,False
Dem,240,./data/test/./299.txt,1,240,False,100,100,4,100,False,False,False,100,False,False,True,False
Mark,244,./data/test/./299.txt,1,244,False,100,3,100,3,False,False,False,100,False,False,True,False
Oaten,245,./data/test/./299.txt,1,245,False,100,2,100,2,False,False,False,100,False,False,False,False
Michael,253,./data/test/./299.txt,1,253,False,5,100,1,100,False,False,False,100,False,False,True,False
Howard,254,./data/test/./299.txt,1,254,False,100,100,2,3,False,False,False,100,False,False,False,False
Tories,262,./data/test/./299.txt,1,262,False,100,0,4,0,False,False,False,100,False,False,False,False
Bar,281,./data/test/./299.txt,1,281,False,100,100,1,100,False,False,False,100,False,False,True,False
Council,282,./data/test/./299.txt,1,282,False,100,100,2,100,False,False,False,100,False,False,True,False
Guy,283,./data/test/./299.txt,1,283,False,100,100,3,3,False,False,False,100,False,False,True,False
Mansfield,284,./data/test/./299.txt,1,284,False,100,3,4,2,False,False,False,100,False,False,True,False
Asian,314,./data/test/./299.txt,1,314,False,4,3,4,1,False,False,False,100,False,False,False,False
[ID,334,./data/test/./299.txt,1,334,False,5,100,2,1,False,False,False,100,False,False,False,False
New,0,./data/test/./215.txt,1,0,False,100,100,100,100,False,False,False,100,False,False,False,False
New,5,./data/test/./215.txt,1,5,False,100,100,100,1,False,False,False,100,False,False,False,False
Tuesday,21,./data/test/./215.txt,1,21,False,100,3,3,0,False,False,False,100,False,False,True,False
Home,27,./data/test/./215.txt,1,27,False,2,2,2,2,False,False,False,100,False,False,True,False
Office,28,./data/test/./215.txt,1,28,False,3,1,3,1,False,False,False,100,False,False,True,False
Home,33,./data/test/./215.txt,1,33,False,3,1,1,2,False,False,False,100,False,False,True,False
Office,34,./data/test/./215.txt,1,34,False,4,0,2,1,False,False,False,100,False,False,True,False
Joint,64,./data/test/./215.txt,1,64,False,100,100,1,1,False,False,False,100,False,False,True,False
Council,65,./data/test/./215.txt,1,65,False,100,100,2,0,False,False,False,100,False,False,True,False
Welfare,68,./data/test/./215.txt,1,68,False,100,3,5,0,False,False,False,100,False,False,False,False
Immigrants,70,./data/test/./215.txt,1,70,False,100,1,1,2,False,False,False,100,False,False,False,False
Des,95,./data/test/./215.txt,1,95,False,100,100,100,100,False,False,False,100,False,False,True,False
Browne,96,./data/test/./215.txt,1,96,False,100,3,100,3,False,False,False,100,False,False,False,False
Tuesday,157,./data/test/./215.txt,1,157,False,100,100,1,0,False,False,False,100,False,False,False,False
Switzerland,165,./data/test/./215.txt,1,165,False,100,100,1,2,False,False,False,100,False,False,True,False
Liechtenstein,166,./data/test/./215.txt,1,166,False,100,100,2,1,False,False,False,100,False,False,True,False
Iceland,167,./data/test/./215.txt,1,167,False,100,3,3,0,False,False,False,100,False,False,True,False
Norway,169,./data/test/./215.txt,1,169,False,100,1,1,1,False,False,False,100,False,False,False,False
Home,195,./data/test/./215.txt,1,195,False,100,100,1,2,False,False,False,100,True,False,True,False
Office,196,./data/test/./215.txt,1,196,False,100,100,2,1,False,False,False,100,True,False,True,False
England,264,./data/test/./215.txt,1,264,False,3,2,1,0,False,False,False,100,True,False,False,False
Wales,266,./data/test/./215.txt,1,266,False,5,0,1,2,False,False,False,100,True,False,False,False
Rhian,293,./data/test/./215.txt,1,293,False,100,100,2,1,False,False,False,100,False,False,True,False
