All-Words,end,filename,n-gram,start
him,510,./data/train/./007.txt,1,510
regain,511,./data/train/./007.txt,1,511
public,512,./data/train/./007.txt,1,512
trust,513,./data/train/./007.txt,1,513
Women,0,./data/train/./008.txt,1,0
MPs,1,./data/train/./008.txt,1,1
reveal,2,./data/train/./008.txt,1,2
sexist,3,./data/train/./008.txt,1,3
taunts,4,./data/train/./008.txt,1,4
Women,5,./data/train/./008.txt,1,5
MPs,6,./data/train/./008.txt,1,6
endure,7,./data/train/./008.txt,1,7
shocking,8,./data/train/./008.txt,1,8
levels,9,./data/train/./008.txt,1,9
of,10,./data/train/./008.txt,1,10
sexist,11,./data/train/./008.txt,1,11
abuse,12,./data/train/./008.txt,1,12
at,13,./data/train/./008.txt,1,13
the,14,./data/train/./008.txt,1,14
hands,15,./data/train/./008.txt,1,15
of,16,./data/train/./008.txt,1,16
their,17,./data/train/./008.txt,1,17
male,18,./data/train/./008.txt,1,18
counterparts,19,./data/train/./008.txt,1,19
a,20,./data/train/./008.txt,1,20
new,21,./data/train/./008.txt,1,21
study,22,./data/train/./008.txt,1,22
shows,23,./data/train/./008.txt,1,23
Male,24,./data/train/./008.txt,1,24
MPs,25,./data/train/./008.txt,1,25
pretended,26,./data/train/./008.txt,1,26
to,27,./data/train/./008.txt,1,27
juggle,28,./data/train/./008.txt,1,28
imaginary,29,./data/train/./008.txt,1,29
breasts,30,./data/train/./008.txt,1,30
and,31,./data/train/./008.txt,1,31
jeered,32,./data/train/./008.txt,1,32
melons,33,./data/train/./008.txt,1,33
as,34,./data/train/./008.txt,1,34
women,35,./data/train/./008.txt,1,35
made,36,./data/train/./008.txt,1,36
Commons,37,./data/train/./008.txt,1,37
speeches,38,./data/train/./008.txt,1,38
researchers,39,./data/train/./008.txt,1,39
from,40,./data/train/./008.txt,1,40
Birkbeck,41,./data/train/./008.txt,1,41
College,42,./data/train/./008.txt,1,42
were,43,./data/train/./008.txt,1,43
told,44,./data/train/./008.txt,1,44
Labours,45,./data/train/./008.txt,1,45
<n>Yvette,46,./data/train/./008.txt,1,46
Cooper</n>,47,./data/train/./008.txt,1,47
said,48,./data/train/./008.txt,1,48
she,49,./data/train/./008.txt,1,49
found,50,./data/train/./008.txt,1,50
it,51,./data/train/./008.txt,1,51
hard,52,./data/train/./008.txt,1,52
to,53,./data/train/./008.txt,1,53
persuade,54,./data/train/./008.txt,1,54
Commons,55,./data/train/./008.txt,1,55
officials,56,./data/train/./008.txt,1,56
she,57,./data/train/./008.txt,1,57
was,58,./data/train/./008.txt,1,58
a,59,./data/train/./008.txt,1,59
minister,60,./data/train/./008.txt,1,60
and,61,./data/train/./008.txt,1,61
not,62,./data/train/./008.txt,1,62
a,63,./data/train/./008.txt,1,63
secretary,64,./data/train/./008.txt,1,64
Some,65,./data/train/./008.txt,1,65
83,66,./data/train/./008.txt,1,66
MPs,67,./data/train/./008.txt,1,67
gave,68,./data/train/./008.txt,1,68
their,69,./data/train/./008.txt,1,69
answers,70,./data/train/./008.txt,1,70
in,71,./data/train/./008.txt,1,71
100,72,./data/train/./008.txt,1,72
hours,73,./data/train/./008.txt,1,73
of,74,./data/train/./008.txt,1,74
taped,75,./data/train/./008.txt,1,75
interviews,76,./data/train/./008.txt,1,76
for,77,./data/train/./008.txt,1,77
the,78,./data/train/./008.txt,1,78
study,79,./data/train/./008.txt,1,79
Whose,80,./data/train/./008.txt,1,80
Secretary,81,./data/train/./008.txt,1,81
are,82,./data/train/./008.txt,1,82
You,83,./data/train/./008.txt,1,83
minister,84,./data/train/./008.txt,1,84
The,85,./data/train/./008.txt,1,85
research,86,./data/train/./008.txt,1,86
team,87,./data/train/./008.txt,1,87
under,88,./data/train/./008.txt,1,88
Professor,89,./data/train/./008.txt,1,89
<n>Joni,90,./data/train/./008.txt,1,90
Lovenduski</n>,91,./data/train/./008.txt,1,91
had,92,./data/train/./008.txt,1,92
set,93,./data/train/./008.txt,1,93
out,94,./data/train/./008.txt,1,94
to,95,./data/train/./008.txt,1,95
look,96,./data/train/./008.txt,1,96
at,97,./data/train/./008.txt,1,97
the,98,./data/train/./008.txt,1,98
achievements,99,./data/train/./008.txt,1,99
and,100,./data/train/./008.txt,1,100
experiences,101,./data/train/./008.txt,1,101
of,102,./data/train/./008.txt,1,102
women,103,./data/train/./008.txt,1,103
at,104,./data/train/./008.txt,1,104
Westminster,105,./data/train/./008.txt,1,105
But,106,./data/train/./008.txt,1,106
what,107,./data/train/./008.txt,1,107
emerged,108,./data/train/./008.txt,1,108
was,109,./data/train/./008.txt,1,109
complaints,110,./data/train/./008.txt,1,110
from,111,./data/train/./008.txt,1,111
MPs,112,./data/train/./008.txt,1,112
of,113,./data/train/./008.txt,1,113
all,114,./data/train/./008.txt,1,114
parties,115,./data/train/./008.txt,1,115
of,116,./data/train/./008.txt,1,116
sexist,117,./data/train/./008.txt,1,117
barracking,118,./data/train/./008.txt,1,118
in,119,./data/train/./008.txt,1,119
the,120,./data/train/./008.txt,1,120
Chamber,121,./data/train/./008.txt,1,121
sexist,122,./data/train/./008.txt,1,122
insults,123,./data/train/./008.txt,1,123
and,124,./data/train/./008.txt,1,124
patronising,125,./data/train/./008.txt,1,125
assumptions,126,./data/train/./008.txt,1,126
about,127,./data/train/./008.txt,1,127
their,128,./data/train/./008.txt,1,128
abilities,129,./data/train/./008.txt,1,129
<n>Barbara,130,./data/train/./008.txt,1,130
Follet</n>,131,./data/train/./008.txt,1,131
one,132,./data/train/./008.txt,1,132
of,133,./data/train/./008.txt,1,133
the,134,./data/train/./008.txt,1,134
so-called,135,./data/train/./008.txt,1,135
Blair,136,./data/train/./008.txt,1,136
Babes,137,./data/train/./008.txt,1,137
elected,138,./data/train/./008.txt,1,138
in,139,./data/train/./008.txt,1,139
1997,140,./data/train/./008.txt,1,140
told,141,./data/train/./008.txt,1,141
researchers,142,./data/train/./008.txt,1,142
I,143,./data/train/./008.txt,1,143
remember,144,./data/train/./008.txt,1,144
some,145,./data/train/./008.txt,1,145
Conservatives,146,./data/train/./008.txt,1,146
-,147,./data/train/./008.txt,1,147
whenever,148,./data/train/./008.txt,1,148
a,149,./data/train/./008.txt,1,149
Labour,150,./data/train/./008.txt,1,150
woman,151,./data/train/./008.txt,1,151
got,152,./data/train/./008.txt,1,152
up,153,./data/train/./008.txt,1,153
to,154,./data/train/./008.txt,1,154
speak,155,./data/train/./008.txt,1,155
they,156,./data/train/./008.txt,1,156
would,157,./data/train/./008.txt,1,157
take,158,./data/train/./008.txt,1,158
their,159,./data/train/./008.txt,1,159
breasts,160,./data/train/./008.txt,1,160
-,161,./data/train/./008.txt,1,161
imaginary,162,./data/train/./008.txt,1,162
breasts,163,./data/train/./008.txt,1,163
-,164,./data/train/./008.txt,1,164
in,165,./data/train/./008.txt,1,165
their,166,./data/train/./008.txt,1,166
hands,167,./data/train/./008.txt,1,167
and,168,./data/train/./008.txt,1,168
wiggle,169,./data/train/./008.txt,1,169
them,170,./data/train/./008.txt,1,170
and,171,./data/train/./008.txt,1,171
say,172,./data/train/./008.txt,1,172
melons,173,./data/train/./008.txt,1,173
as,174,./data/train/./008.txt,1,174
we,175,./data/train/./008.txt,1,175
spoke.,176,./data/train/./008.txt,1,176
Former,177,./data/train/./008.txt,1,177
Liberal,178,./data/train/./008.txt,1,178
Democrat,179,./data/train/./008.txt,1,179
MP,180,./data/train/./008.txt,1,180
<n>Jackie,181,./data/train/./008.txt,1,181
Ballard</n>,182,./data/train/./008.txt,1,182
recalled,183,./data/train/./008.txt,1,183
a,184,./data/train/./008.txt,1,184
stream,185,./data/train/./008.txt,1,185
of,186,./data/train/./008.txt,1,186
remarks,187,./data/train/./008.txt,1,187
from,188,./data/train/./008.txt,1,188
a,189,./data/train/./008.txt,1,189
leading,190,./data/train/./008.txt,1,190
MP,191,./data/train/./008.txt,1,191
on,192,./data/train/./008.txt,1,192
topics,193,./data/train/./008.txt,1,193
such,194,./data/train/./008.txt,1,194
as,195,./data/train/./008.txt,1,195
womens,196,./data/train/./008.txt,1,196
legs,197,./data/train/./008.txt,1,197
or,198,./data/train/./008.txt,1,198
their,199,./data/train/./008.txt,1,199
sexual,200,./data/train/./008.txt,1,200
persuasion,201,./data/train/./008.txt,1,201
And,202,./data/train/./008.txt,1,202
ex-Tory,203,./data/train/./008.txt,1,203
education,204,./data/train/./008.txt,1,204
secretary,205,./data/train/./008.txt,1,205
<n>Gillian,206,./data/train/./008.txt,1,206
Shepherd</n>,207,./data/train/./008.txt,1,207
remembered,208,./data/train/./008.txt,1,208
how,209,./data/train/./008.txt,1,209
one,210,./data/train/./008.txt,1,210
of,211,./data/train/./008.txt,1,211
her,212,./data/train/./008.txt,1,212
male,213,./data/train/./008.txt,1,213
colleagues,214,./data/train/./008.txt,1,214
called,215,./data/train/./008.txt,1,215
all,216,./data/train/./008.txt,1,216
women,217,./data/train/./008.txt,1,217
<n>Betty</n>,218,./data/train/./008.txt,1,218
When,219,./data/train/./008.txt,1,219
I,220,./data/train/./008.txt,1,220
said,221,./data/train/./008.txt,1,221
Look,222,./data/train/./008.txt,1,222
you,223,./data/train/./008.txt,1,223
know,224,./data/train/./008.txt,1,224
my,225,./data/train/./008.txt,1,225
name,226,./data/train/./008.txt,1,226
isnt,227,./data/train/./008.txt,1,227
<n>Betty</n>,228,./data/train/./008.txt,1,228
he,229,./data/train/./008.txt,1,229
said,230,./data/train/./008.txt,1,230
ah,231,./data/train/./008.txt,1,231
but,232,./data/train/./008.txt,1,232
youre,233,./data/train/./008.txt,1,233
all,234,./data/train/./008.txt,1,234
the,235,./data/train/./008.txt,1,235
same,236,./data/train/./008.txt,1,236
so,237,./data/train/./008.txt,1,237
I,238,./data/train/./008.txt,1,238
call,239,./data/train/./008.txt,1,239
you,240,./data/train/./008.txt,1,240
all,241,./data/train/./008.txt,1,241
<n>Betty</n>.,242,./data/train/./008.txt,1,242
<n>Harriet,243,./data/train/./008.txt,1,243
Harman</n>,244,./data/train/./008.txt,1,244
told,245,./data/train/./008.txt,1,245
researchers,246,./data/train/./008.txt,1,246
of,247,./data/train/./008.txt,1,247
the,248,./data/train/./008.txt,1,248
sheer,249,./data/train/./008.txt,1,249
hostility,250,./data/train/./008.txt,1,250
prompted,251,./data/train/./008.txt,1,251
by,252,./data/train/./008.txt,1,252
her,253,./data/train/./008.txt,1,253
advancement,254,./data/train/./008.txt,1,254
to,255,./data/train/./008.txt,1,255
the,256,./data/train/./008.txt,1,256
Cabinet,257,./data/train/./008.txt,1,257
Well,258,./data/train/./008.txt,1,258
youve,259,./data/train/./008.txt,1,259
only,260,./data/train/./008.txt,1,260
succeeded,261,./data/train/./008.txt,1,261
because,262,./data/train/./008.txt,1,262
youre,263,./data/train/./008.txt,1,263
a,264,./data/train/./008.txt,1,264
woman.,265,./data/train/./008.txt,1,265
Another,266,./data/train/./008.txt,1,266
current,267,./data/train/./008.txt,1,267
member,268,./data/train/./008.txt,1,268
of,269,./data/train/./008.txt,1,269
the,270,./data/train/./008.txt,1,270
Cabinet,271,./data/train/./008.txt,1,271
says,272,./data/train/./008.txt,1,272
she,273,./data/train/./008.txt,1,273
was,274,./data/train/./008.txt,1,274
told,275,./data/train/./008.txt,1,275
Oh,276,./data/train/./008.txt,1,276
youve,277,./data/train/./008.txt,1,277
had,278,./data/train/./008.txt,1,278
a,279,./data/train/./008.txt,1,279
very,280,./data/train/./008.txt,1,280
fast,281,./data/train/./008.txt,1,281
rise,282,./data/train/./008.txt,1,282
who,283,./data/train/./008.txt,1,283
have,284,./data/train/./008.txt,1,284
you,285,./data/train/./008.txt,1,285
been,286,./data/train/./008.txt,1,286
sleeping,287,./data/train/./008.txt,1,287
with?,288,./data/train/./008.txt,1,288
Even,289,./data/train/./008.txt,1,289
after,290,./data/train/./008.txt,1,290
the,291,./data/train/./008.txt,1,291
great,292,./data/train/./008.txt,1,292
influx,293,./data/train/./008.txt,1,293
of,294,./data/train/./008.txt,1,294
women,295,./data/train/./008.txt,1,295
MPs,296,./data/train/./008.txt,1,296
at,297,./data/train/./008.txt,1,297
the,298,./data/train/./008.txt,1,298
1997,299,./data/train/./008.txt,1,299
general,300,./data/train/./008.txt,1,300
election,301,./data/train/./008.txt,1,301
and,302,./data/train/./008.txt,1,302
greater,303,./data/train/./008.txt,1,303
numbers,304,./data/train/./008.txt,1,304
of,305,./data/train/./008.txt,1,305
women,306,./data/train/./008.txt,1,306
in,307,./data/train/./008.txt,1,307
the,308,./data/train/./008.txt,1,308
Cabinet,309,./data/train/./008.txt,1,309
female,310,./data/train/./008.txt,1,310
MPs,311,./data/train/./008.txt,1,311
often,312,./data/train/./008.txt,1,312
say,313,./data/train/./008.txt,1,313
they,314,./data/train/./008.txt,1,314
feel,315,./data/train/./008.txt,1,315
stuck,316,./data/train/./008.txt,1,316
on,317,./data/train/./008.txt,1,317
the,318,./data/train/./008.txt,1,318
edge,319,./data/train/./008.txt,1,319
of,320,./data/train/./008.txt,1,320
a,321,./data/train/./008.txt,1,321
male,322,./data/train/./008.txt,1,322
world,323,./data/train/./008.txt,1,323
Liberal,324,./data/train/./008.txt,1,324
Democrat,325,./data/train/./008.txt,1,325
<n>Sarah,326,./data/train/./008.txt,1,326
Teather</n>,327,./data/train/./008.txt,1,327
the,328,./data/train/./008.txt,1,328
most,329,./data/train/./008.txt,1,329
recent,330,./data/train/./008.txt,1,330
female,331,./data/train/./008.txt,1,331
MP,332,./data/train/./008.txt,1,332
to,333,./data/train/./008.txt,1,333
be,334,./data/train/./008.txt,1,334
elected,335,./data/train/./008.txt,1,335
told,336,./data/train/./008.txt,1,336
researchers,337,./data/train/./008.txt,1,337
Lots,338,./data/train/./008.txt,1,338
of,339,./data/train/./008.txt,1,339
people,340,./data/train/./008.txt,1,340
say,341,./data/train/./008.txt,1,341
its,342,./data/train/./008.txt,1,342
like,343,./data/train/./008.txt,1,343
an,344,./data/train/./008.txt,1,344
old,345,./data/train/./008.txt,1,345
boys,346,./data/train/./008.txt,1,346
club,347,./data/train/./008.txt,1,347
Ive,348,./data/train/./008.txt,1,348
always,349,./data/train/./008.txt,1,349
said,350,./data/train/./008.txt,1,350
to,351,./data/train/./008.txt,1,351
me,352,./data/train/./008.txt,1,352
it,353,./data/train/./008.txt,1,353
feels,354,./data/train/./008.txt,1,354
more,355,./data/train/./008.txt,1,355
like,356,./data/train/./008.txt,1,356
a,357,./data/train/./008.txt,1,357
teenage,358,./data/train/./008.txt,1,358
public,359,./data/train/./008.txt,1,359
school,360,./data/train/./008.txt,1,360
-,361,./data/train/./008.txt,1,361
you,362,./data/train/./008.txt,1,362
know,363,./data/train/./008.txt,1,363
a,364,./data/train/./008.txt,1,364
public,365,./data/train/./008.txt,1,365
school,366,./data/train/./008.txt,1,366
full,367,./data/train/./008.txt,1,367
of,368,./data/train/./008.txt,1,368
teenagers.,369,./data/train/./008.txt,1,369
Prof,370,./data/train/./008.txt,1,370
<n>Joni,371,./data/train/./008.txt,1,371
Lovenduski</n>,372,./data/train/./008.txt,1,372
who,373,./data/train/./008.txt,1,373
conducted,374,./data/train/./008.txt,1,374
the,375,./data/train/./008.txt,1,375
study,376,./data/train/./008.txt,1,376
with,377,./data/train/./008.txt,1,377
the,378,./data/train/./008.txt,1,378
help,379,./data/train/./008.txt,1,379
of,380,./data/train/./008.txt,1,380
<n>Margaret,381,./data/train/./008.txt,1,381
Moran</n>,382,./data/train/./008.txt,1,382
MP,383,./data/train/./008.txt,1,383
and,384,./data/train/./008.txt,1,384
a,385,./data/train/./008.txt,1,385
team,386,./data/train/./008.txt,1,386
of,387,./data/train/./008.txt,1,387
journalists,388,./data/train/./008.txt,1,388
said,389,./data/train/./008.txt,1,389
she,390,./data/train/./008.txt,1,390
was,391,./data/train/./008.txt,1,391
shocked,392,./data/train/./008.txt,1,392
at,393,./data/train/./008.txt,1,393
the,394,./data/train/./008.txt,1,394
findings,395,./data/train/./008.txt,1,395
We,396,./data/train/./008.txt,1,396
expected,397,./data/train/./008.txt,1,397
a,398,./data/train/./008.txt,1,398
bit,399,./data/train/./008.txt,1,399
of,400,./data/train/./008.txt,1,400
this,401,./data/train/./008.txt,1,401
but,402,./data/train/./008.txt,1,402
nothing,403,./data/train/./008.txt,1,403
like,404,./data/train/./008.txt,1,404
this,405,./data/train/./008.txt,1,405
extent,406,./data/train/./008.txt,1,406
We,407,./data/train/./008.txt,1,407
expected,408,./data/train/./008.txt,1,408
to,409,./data/train/./008.txt,1,409
find,410,./data/train/./008.txt,1,410
a,411,./data/train/./008.txt,1,411
couple,412,./data/train/./008.txt,1,412
of,413,./data/train/./008.txt,1,413
shocking,414,./data/train/./008.txt,1,414
episodes.,415,./data/train/./008.txt,1,415
But,416,./data/train/./008.txt,1,416
she,417,./data/train/./008.txt,1,417
said,418,./data/train/./008.txt,1,418
there,419,./data/train/./008.txt,1,419
was,420,./data/train/./008.txt,1,420
a,421,./data/train/./008.txt,1,421
difference,422,./data/train/./008.txt,1,422
between,423,./data/train/./008.txt,1,423
the,424,./data/train/./008.txt,1,424
experiences,425,./data/train/./008.txt,1,425
of,426,./data/train/./008.txt,1,426
women,427,./data/train/./008.txt,1,427
before,428,./data/train/./008.txt,1,428
the,429,./data/train/./008.txt,1,429
1997,430,./data/train/./008.txt,1,430
intake,431,./data/train/./008.txt,1,431
and,432,./data/train/./008.txt,1,432
afterwards,433,./data/train/./008.txt,1,433
This,434,./data/train/./008.txt,1,434
was,435,./data/train/./008.txt,1,435
mainly,436,./data/train/./008.txt,1,436
because,437,./data/train/./008.txt,1,437
there,438,./data/train/./008.txt,1,438
were,439,./data/train/./008.txt,1,439
more,440,./data/train/./008.txt,1,440
women,441,./data/train/./008.txt,1,441
present,442,./data/train/./008.txt,1,442
in,443,./data/train/./008.txt,1,443
Parliament,444,./data/train/./008.txt,1,444
who,445,./data/train/./008.txt,1,445
were,446,./data/train/./008.txt,1,446
not,447,./data/train/./008.txt,1,447
prepared,448,./data/train/./008.txt,1,448
to,449,./data/train/./008.txt,1,449
put,450,./data/train/./008.txt,1,450
up,451,./data/train/./008.txt,1,451
with,452,./data/train/./008.txt,1,452
the,453,./data/train/./008.txt,1,453
sexist,454,./data/train/./008.txt,1,454
attitudes,455,./data/train/./008.txt,1,455
they,456,./data/train/./008.txt,1,456
came,457,./data/train/./008.txt,1,457
across,458,./data/train/./008.txt,1,458
Prof,459,./data/train/./008.txt,1,459
<n>Lovenduski</n>,460,./data/train/./008.txt,1,460
said,461,./data/train/./008.txt,1,461
But,462,./data/train/./008.txt,1,462
she,463,./data/train/./008.txt,1,463
added,464,./data/train/./008.txt,1,464
Some,465,./data/train/./008.txt,1,465
women,466,./data/train/./008.txt,1,466
including,467,./data/train/./008.txt,1,467
the,468,./data/train/./008.txt,1,468
women,469,./data/train/./008.txt,1,469
who,470,./data/train/./008.txt,1,470
came,471,./data/train/./008.txt,1,471
in,472,./data/train/./008.txt,1,472
1997,473,./data/train/./008.txt,1,473
received,474,./data/train/./008.txt,1,474
extraordinary,475,./data/train/./008.txt,1,475
treatment,476,./data/train/./008.txt,1,476
and,477,./data/train/./008.txt,1,477
I,478,./data/train/./008.txt,1,478
am,479,./data/train/./008.txt,1,479
not,480,./data/train/./008.txt,1,480
convinced,481,./data/train/./008.txt,1,481
that,482,./data/train/./008.txt,1,482
if,483,./data/train/./008.txt,1,483
the,484,./data/train/./008.txt,1,484
number,485,./data/train/./008.txt,1,485
of,486,./data/train/./008.txt,1,486
women,487,./data/train/./008.txt,1,487
changed,488,./data/train/./008.txt,1,488
back,489,./data/train/./008.txt,1,489
to,490,./data/train/./008.txt,1,490
what,491,./data/train/./008.txt,1,491
it,492,./data/train/./008.txt,1,492
was,493,./data/train/./008.txt,1,493
before,494,./data/train/./008.txt,1,494
1997,495,./data/train/./008.txt,1,495
that,496,./data/train/./008.txt,1,496
things,497,./data/train/./008.txt,1,497
would,498,./data/train/./008.txt,1,498
not,499,./data/train/./008.txt,1,499
change,500,./data/train/./008.txt,1,500
back,501,./data/train/./008.txt,1,501
What,502,./data/train/./008.txt,1,502
I,503,./data/train/./008.txt,1,503
think,504,./data/train/./008.txt,1,504
is,505,./data/train/./008.txt,1,505
shocking,506,./data/train/./008.txt,1,506
to,507,./data/train/./008.txt,1,507
the,508,./data/train/./008.txt,1,508
general,509,./data/train/./008.txt,1,509
public,510,./data/train/./008.txt,1,510
is,511,./data/train/./008.txt,1,511
that,512,./data/train/./008.txt,1,512
these,513,./data/train/./008.txt,1,513
things,514,./data/train/./008.txt,1,514
go,515,./data/train/./008.txt,1,515
on,516,./data/train/./008.txt,1,516
in,517,./data/train/./008.txt,1,517
the,518,./data/train/./008.txt,1,518
House,519,./data/train/./008.txt,1,519
of,520,./data/train/./008.txt,1,520
Commons.,521,./data/train/./008.txt,1,521
The,522,./data/train/./008.txt,1,522
interviews,523,./data/train/./008.txt,1,523
are,524,./data/train/./008.txt,1,524
to,525,./data/train/./008.txt,1,525
be,526,./data/train/./008.txt,1,526
placed,527,./data/train/./008.txt,1,527
in,528,./data/train/./008.txt,1,528
the,529,./data/train/./008.txt,1,529
British,530,./data/train/./008.txt,1,530
Library,531,./data/train/./008.txt,1,531
as,532,./data/train/./008.txt,1,532
a,533,./data/train/./008.txt,1,533
historical,534,./data/train/./008.txt,1,534
record,535,./data/train/./008.txt,1,535
Watchdog probes,1,./data/train/./002.txt,2,0
probes e-mail,2,./data/train/./002.txt,2,1
e-mail deletions,3,./data/train/./002.txt,2,2
deletions The,4,./data/train/./002.txt,2,3
The information,5,./data/train/./002.txt,2,4
information commissioner,6,./data/train/./002.txt,2,5
commissioner says,7,./data/train/./002.txt,2,6
says he,8,./data/train/./002.txt,2,7
he is,9,./data/train/./002.txt,2,8
is urgently,10,./data/train/./002.txt,2,9
urgently asking,11,./data/train/./002.txt,2,10
asking for,12,./data/train/./002.txt,2,11
for details,13,./data/train/./002.txt,2,12
details of,14,./data/train/./002.txt,2,13
of Cabinet,15,./data/train/./002.txt,2,14
Cabinet Office,16,./data/train/./002.txt,2,15
Office orders,17,./data/train/./002.txt,2,16
orders telling,18,./data/train/./002.txt,2,17
telling staff,19,./data/train/./002.txt,2,18
staff to,20,./data/train/./002.txt,2,19
to delete,21,./data/train/./002.txt,2,20
delete e-mails,22,./data/train/./002.txt,2,21
e-mails more,23,./data/train/./002.txt,2,22
more than,24,./data/train/./002.txt,2,23
than three,25,./data/train/./002.txt,2,24
three months,26,./data/train/./002.txt,2,25
months old,27,./data/train/./002.txt,2,26
old <n>Richard,28,./data/train/./002.txt,2,27
<n>Richard Thomas</n>,29,./data/train/./002.txt,2,28
Thomas</n> totally,30,./data/train/./002.txt,2,29
totally condemned,31,./data/train/./002.txt,2,30
condemned the,32,./data/train/./002.txt,2,31
the deletion,33,./data/train/./002.txt,2,32
deletion of,34,./data/train/./002.txt,2,33
of e-mails,35,./data/train/./002.txt,2,34
e-mails to,36,./data/train/./002.txt,2,35
to prevent,37,./data/train/./002.txt,2,36
prevent their,38,./data/train/./002.txt,2,37
their disclosure,39,./data/train/./002.txt,2,38
disclosure under,40,./data/train/./002.txt,2,39
under freedom,41,./data/train/./002.txt,2,40
freedom of,42,./data/train/./002.txt,2,41
of information,43,./data/train/./002.txt,2,42
information laws,44,./data/train/./002.txt,2,43
laws coming,45,./data/train/./002.txt,2,44
coming into,46,./data/train/./002.txt,2,45
into force,47,./data/train/./002.txt,2,46
force on,48,./data/train/./002.txt,2,47
on 1,49,./data/train/./002.txt,2,48
1 January,50,./data/train/./002.txt,2,49
January Government,51,./data/train/./002.txt,2,50
Government guidance,52,./data/train/./002.txt,2,51
guidance said,53,./data/train/./002.txt,2,52
said e-mails,54,./data/train/./002.txt,2,53
e-mails should,55,./data/train/./002.txt,2,54
should only,56,./data/train/./002.txt,2,55
only be,57,./data/train/./002.txt,2,56
be deleted,58,./data/train/./002.txt,2,57
deleted if,59,./data/train/./002.txt,2,58
if they,60,./data/train/./002.txt,2,59
they served,61,./data/train/./002.txt,2,60
served no,62,./data/train/./002.txt,2,61
no current,63,./data/train/./002.txt,2,62
current purpose,64,./data/train/./002.txt,2,63
purpose <n>Mr,65,./data/train/./002.txt,2,64
<n>Mr Thomas</n>,66,./data/train/./002.txt,2,65
Thomas</n> said,67,./data/train/./002.txt,2,66
said The,68,./data/train/./002.txt,2,67
The Tories,69,./data/train/./002.txt,2,68
Tories and,70,./data/train/./002.txt,2,69
and the,71,./data/train/./002.txt,2,70
the Lib,72,./data/train/./002.txt,2,71
Lib Dems,73,./data/train/./002.txt,2,72
Dems have,74,./data/train/./002.txt,2,73
have questioned,75,./data/train/./002.txt,2,74
questioned the,76,./data/train/./002.txt,2,75
the timing,77,./data/train/./002.txt,2,76
timing of,78,./data/train/./002.txt,2,77
of the,79,./data/train/./002.txt,2,78
the new,80,./data/train/./002.txt,2,79
new rules,81,./data/train/./002.txt,2,80
rules Tory,82,./data/train/./002.txt,2,81
Tory leader,83,./data/train/./002.txt,2,82
leader <n>Michael,84,./data/train/./002.txt,2,83
<n>Michael Howard</n>,85,./data/train/./002.txt,2,84
Howard</n> has,86,./data/train/./002.txt,2,85
has written,87,./data/train/./002.txt,2,86
written to,88,./data/train/./002.txt,2,87
to <n>Tony,89,./data/train/./002.txt,2,88
<n>Tony Blair</n>,90,./data/train/./002.txt,2,89
Blair</n> demanding,91,./data/train/./002.txt,2,90
demanding an,92,./data/train/./002.txt,2,91
an explanation,93,./data/train/./002.txt,2,92
explanation of,94,./data/train/./002.txt,2,93
of the,95,./data/train/./002.txt,2,94
the new,96,./data/train/./002.txt,2,95
new rules,97,./data/train/./002.txt,2,96
rules on,98,./data/train/./002.txt,2,97
on e-mail,99,./data/train/./002.txt,2,98
e-mail retention,100,./data/train/./002.txt,2,99
retention On,101,./data/train/./002.txt,2,100
On Monday,102,./data/train/./002.txt,2,101
Monday Lib,103,./data/train/./002.txt,2,102
Lib Dem,104,./data/train/./002.txt,2,103
Dem constitutional,105,./data/train/./002.txt,2,104
constitutional affairs,106,./data/train/./002.txt,2,105
affairs committee,107,./data/train/./002.txt,2,106
committee chairman,108,./data/train/./002.txt,2,107
chairman <n>Alan,109,./data/train/./002.txt,2,108
<n>Alan Beith</n>,110,./data/train/./002.txt,2,109
Beith</n> warned,111,./data/train/./002.txt,2,110
warned that,112,./data/train/./002.txt,2,111
that the,113,./data/train/./002.txt,2,112
the deletion,114,./data/train/./002.txt,2,113
deletion of,115,./data/train/./002.txt,2,114
of millions,116,./data/train/./002.txt,2,115
millions of,117,./data/train/./002.txt,2,116
of government,118,./data/train/./002.txt,2,117
government e-mails,119,./data/train/./002.txt,2,118
e-mails could,120,./data/train/./002.txt,2,119
could harm,121,./data/train/./002.txt,2,120
harm the,122,./data/train/./002.txt,2,121
the ability,123,./data/train/./002.txt,2,122
ability of,124,./data/train/./002.txt,2,123
of key,125,./data/train/./002.txt,2,124
key probes,126,./data/train/./002.txt,2,125
probes like,127,./data/train/./002.txt,2,126
like the,128,./data/train/./002.txt,2,127
the Hutton,129,./data/train/./002.txt,2,128
Hutton Inquiry,130,./data/train/./002.txt,2,129
Inquiry The,131,./data/train/./002.txt,2,130
The timing,132,./data/train/./002.txt,2,131
timing of,133,./data/train/./002.txt,2,132
of the,134,./data/train/./002.txt,2,133
the new,135,./data/train/./002.txt,2,134
new rules,136,./data/train/./002.txt,2,135
rules just,137,./data/train/./002.txt,2,136
just before,138,./data/train/./002.txt,2,137
before the,139,./data/train/./002.txt,2,138
the Freedom,140,./data/train/./002.txt,2,139
Freedom of,141,./data/train/./002.txt,2,140
of Information,142,./data/train/./002.txt,2,141
Information Act,143,./data/train/./002.txt,2,142
Act comes,144,./data/train/./002.txt,2,143
comes into,145,./data/train/./002.txt,2,144
